"lineid","car","time","location","longitude","latitude"
"248005","653-BX","2016/10/25 06:47:27","新北市五股區中興路二段83巷26-6號","121.459898333333","25.0752266666667"
"232013","076-UY","2016/10/25 06:47:28","新北市坪林區粗窟3號","121.681465","24.9368833333333"
"232006","290-BY","2016/10/25 06:47:32","新北市坪林區石49-1號","121.734581666667","24.89401"
"232002","291-BY","2016/10/25 06:47:10","新北市坪林區下坑子口15-1號","121.71594","24.9509233333333"
"222004","289-BY","2016/10/25 06:47:49","新北市深坑區平埔街22巷19號","121.614671666667","25.0008983333333"
"235072","301-VK","2016/10/25 06:47:26","新北市中和區廟美街11號","121.50088","25.0014183333333"
"223006","022-BY","2016/10/25 06:47:40","新北市石碇區碇坪路一段10號","121.651775","25.0059616666667"
"223002","198-BX","2016/10/25 06:47:36","新北市石碇區摸乳巷5號","121.65985","24.984125"
"223004","372-SR","2016/10/25 06:47:51","新北市石碇區石碇東街12號","121.661706666667","24.9907683333333"
"223008","406-TH","2016/10/25 06:47:37","新北市石碇區小粗坑(潭邊里)2號","121.671078333333","24.9824866666667"
"223005","677-TV","2016/10/25 06:47:43","新北市石碇區碇坪路一段87號","121.662195","24.9905533333333"
"227006","282-VK","2016/10/25 06:47:26","新北市雙溪區新基里自強路5號","121.866341666667","25.039035"
"236008","165-UM","2016/10/25 06:45:06","新北市土城區永平街51號","121.427623333333","24.9590716666667"
