"lineid","car","time","location"
"220039","288-VK","2016/08/16 13:47:36","新北市板橋區八里新店快速公路附近"
"220031","286-VK","2016/08/16 13:47:39","新北市板橋區大觀路二段2號附近"
"220029","287-VK","2016/08/16 13:47:44","新北市板橋區華東街330號附近"
"220050","245-BX","2016/08/16 13:47:34","新北市板橋區文化路一段188巷37弄1號附近"
"220038","487-VK","2016/08/16 13:47:44","新北市板橋區八里新店快速公路附近"
"220001","285-VK","2016/08/16 13:47:31","新北市板橋區八里新店快速公路附近"
"235031","255-BX","2016/08/16 13:47:02","新北市中和區新生街220巷4號附近"
"220032","209-TC","2016/08/16 13:46:14","新北市板橋區大觀路二段231號附近"
"220045","831-TW","2016/08/16 13:47:49","新北市板橋區民生路二段120號附近"
"220043","283-UM","2016/08/16 13:47:50","新北市板橋區八里新店快速公路附近"
"220105","075-UY","2016/08/16 13:47:45","新北市板橋區民生路二段161巷5號附近"
"220037","145-RM","2016/08/16 13:47:47","新北市板橋區八里新店快速公路附近"
"220003","827-TW","2016/08/16 13:47:37","新北市板橋區新民街2號附近"
"220013","072-UY","2016/08/16 13:47:38","新北市板橋區民生路二段22號附近"
"220030","806-UM","2016/08/16 13:47:29","新北市板橋區篤行路一段18號附近"
"220028","200-UY","2016/08/16 13:46:44","新北市板橋區大觀路二段265巷76弄37號附近"
"220034","073-UY","2016/08/16 13:46:58","新北市板橋區華東街1-10號附近"
"220009","293-UM","2016/08/16 13:47:35","新北市板橋區民生路二段56-1號附近"
"220051","830-TW","2016/08/16 13:47:29","新北市板橋區民生路二段161巷9號附近"
"220022","895-R6","2016/08/16 13:47:35","新北市板橋區南門街61號附近"
"220002","741-BX","2016/08/16 13:47:30","新北市板橋區中山路二段89巷7弄15號附近"
"220041","307-R5","2016/08/16 13:47:37","新北市板橋區民生路二段161巷9號附近"
"220036","146-RM","2016/08/16 13:47:31","新北市板橋區民生路二段161巷9號附近"
"220027","145-BY","2016/08/16 13:47:33","新北市板橋區縣民大道一段306號附近"
"220004","276-BY","2016/08/16 13:47:32","新北市板橋區四川路二段85號附近"
"220040","637-BX","2016/08/16 13:47:39","新北市板橋區八里新店快速公路附近"
"220023","297-UM","2016/08/16 13:47:41","新北市板橋區華東街328號附近"
"220047","317-R6","2016/08/16 13:47:35","新北市板橋區民生路二段161巷9號附近"
"220052","561-BX","2016/08/16 13:47:35","新北市板橋區民生路二段234巷28號附近"
"220020","461-BY","2016/08/16 13:47:34","新北市板橋區大觀路三段133巷19號附近"
"220046","AAC-210","2016/08/16 13:47:33","新北市板橋區八里新店快速公路附近"
"220104","560-BX","2016/08/16 13:47:42","新北市板橋區大仁街128號附近"
"220021","985-R7","2016/08/16 13:47:39","新北市板橋區南雅南路二段20號附近"
"220042","689-BX","2016/08/16 13:47:36","新北市板橋區民生路二段161巷9號附近"
"220025","687-BX","2016/08/16 13:47:36","新北市板橋區大觀路二段156巷91號附近"
