"lineid","car","time","location"
"220089","487-VK","2016/08/16 20:17:40","新北市板橋區四維路268號附近"
"221025","623-UM","2016/08/16 20:17:46","新北市汐止區水源路二段30號附近"
"221008","129-UY","2016/08/16 20:17:41","新北市汐止區康寧街227號附近"
"221038","297-VK","2016/08/16 20:17:43","新北市汐止區大同路三段66號附近"
"221031","353-TW","2016/08/16 20:17:32","新北市汐止區原興路60巷8-1號附近"
"221023","279-VK","2016/08/16 20:17:31","新北市汐止區明峰街201-1號附近"
"221021","299-VK","2016/08/16 20:17:41","新北市汐止區莊敬街130-2號附近"
"220084","209-TC","2016/08/16 20:17:36","新北市板橋區滿平街2巷27號附近"
"237005","AKY-6261","2016/08/16 20:17:48","新北市三峽區中山路459巷137號附近"
"221036","130-UY","2016/08/16 20:17:46","新北市汐止區福安街59巷4號附近"
"221015","131-UY","2016/08/16 20:17:44","新北市汐止區建成路158號附近"
"221035","622-UM","2016/08/16 20:17:47","新北市汐止區長江街79巷13號附近"
"220055","827-TW","2016/08/16 20:17:45","新北市板橋區忠孝路48巷11弄16號附近"
"220065","072-UY","2016/08/16 20:17:33","新北市板橋區民族路69巷14號附近"
"220082","806-UM","2016/08/16 20:17:38","新北市板橋區篤行路二段117-1號附近"
"220080","200-UY","2016/08/16 20:17:31","新北市板橋區大觀路二段183號附近"
"220061","293-UM","2016/08/16 20:17:32","新北市板橋區四川路一段286巷6號附近"
"220074","895-R6","2016/08/16 20:17:33","新北市板橋區縣民大道一段295號附近"
"220054","741-BX","2016/08/16 20:17:49","新北市板橋區忠孝路忠義巷9弄27號附近"
"221018","753-BX","2016/08/16 20:17:38","新北市汐止區大同路三段264號附近"
"220103","561-BX","2016/08/16 20:17:48","新北市板橋區陽明街279巷23-4號附近"
"220072","461-BY","2016/08/16 20:14:09","新北市板橋區金門街111-3號附近"
"220097","AAC-210","2016/08/16 20:17:35","新北市板橋區建國街125號附近"
"221032","280-BY","2016/08/16 20:17:34","新北市汐止區弘道街53巷2號附近"
"221010","269-BY","2016/08/16 20:17:33","新北市汐止區八連路一段317號附近"
"220083","277-BY","2016/08/16 20:15:49","新北市板橋區僑中二街10巷22號附近"
"220062","305-R5","2016/08/16 20:17:06","新北市板橋區三民路一段89號附近"
