"lineid","car","time","location"
"220090","288-VK","2016/08/16 19:38:39","新北市板橋區裕民街75巷2弄4號附近"
"220081","287-VK","2016/08/16 19:34:29","新北市板橋區大觀路一段29巷10弄31號附近"
"220101","245-BX","2016/08/16 19:38:40","新北市板橋區莊敬路256號附近"
"220089","487-VK","2016/08/16 19:38:40","新北市板橋區龍泉街83-1號附近"
"220053","285-VK","2016/08/16 19:38:44","新北市板橋區中山路二段273號附近"
"235067","255-BX","2016/08/16 19:38:45","新北市中和區連城路340巷14弄17號附近"
"221025","623-UM","2016/08/16 19:38:47","新北市汐止區福安街7號附近"
"221008","129-UY","2016/08/16 19:38:46","新北市汐止區康寧街145號附近"
"221038","297-VK","2016/08/16 19:38:32","新北市汐止區忠孝東路201號附近"
"221031","353-TW","2016/08/16 19:38:47","新北市汐止區福德三路129巷2號附近"
"221023","279-VK","2016/08/16 19:38:49","新北市汐止區中興路278號附近"
"220084","209-TC","2016/08/16 19:38:40","新北市板橋區滿平街136巷6弄2號附近"
"237005","AKY-6261","2016/08/16 19:38:49","新北市三峽區中山路459巷137號附近"
"220096","831-TW","2016/08/16 19:36:24","新北市板橋區雙十路二段55號附近"
"220094","283-UM","2016/08/16 19:34:49","新北市板橋區吳鳳路50巷75弄12號附近"
"220106","075-UY","2016/08/16 19:38:45","新北市板橋區民治街17號附近"
"220067","829-TW","2016/08/16 19:38:37","新北市板橋區長安街251巷42號附近"
"238014","282-BY","2016/08/16 19:38:48","新北市樹林區保安二街60號附近"
"238025","303-VK","2016/08/16 19:38:46","新北市樹林區中山路一段86號附近"
"220068","013-TV","2016/08/16 19:38:34","新北市板橋區中山路二段416巷2號附近"
"220088","145-RM","2016/08/16 19:38:44","新北市板橋區仁化街103號附近"
"220055","827-TW","2016/08/16 19:38:46","新北市板橋區國慶路149巷21弄6-1號附近"
"220065","072-UY","2016/08/16 19:38:49","新北市板橋區國泰街75巷28弄60號附近"
"220082","806-UM","2016/08/16 19:38:48","新北市板橋區金門街126號附近"
"220080","200-UY","2016/08/16 19:37:43","新北市板橋區大觀路二段37巷64號附近"
"220086","073-UY","2016/08/16 19:38:25","新北市板橋區中正路236巷28號附近"
"220061","293-UM","2016/08/16 19:38:45","新北市板橋區中山路一段265巷16號附近"
"220102","830-TW","2016/08/16 19:38:46","新北市板橋區松柏街31號附近"
"220074","895-R6","2016/08/16 19:38:48","新北市板橋區文化路一段54號附近"
"220071","303-R5","2016/08/16 19:38:18","新北市板橋區忠孝路24巷22號附近"
"238020","268-VK","2016/08/16 19:38:39","新北市樹林區俊英街155巷43弄7號附近"
"238026","172-UY","2016/08/16 19:38:41","新北市樹林區柑園街一段365巷1號附近"
"238019","599-UM","2016/08/16 19:38:35","新北市樹林區東陽街34號附近"
"238017","283-BY","2016/08/16 19:38:22","新北市樹林區光興街8-8號附近"
"238023","601-UM","2016/08/16 19:38:39","新北市樹林區三福街9號附近"
"238016","169-UY","2016/08/16 19:38:36","新北市樹林區中山路二段133號附近"
"220054","741-BX","2016/08/16 19:38:48","新北市板橋區光明街4號附近"
"220092","307-R5","2016/08/16 19:38:27","新北市板橋區陽明街48號附近"
"220087","146-RM","2016/08/16 19:38:49","新北市板橋區文化路一段371號附近"
"220079","145-BY","2016/08/16 19:38:47","新北市板橋區復興街129號附近"
"220056","276-BY","2016/08/16 19:38:49","新北市板橋區四川路二段47巷3弄2號附近"
"220091","637-BX","2016/08/16 19:38:33","新北市板橋區懷德街127巷5號附近"
"220075","297-UM","2016/08/16 19:38:29","新北市板橋區中正路253巷53號附近"
"220098","317-R6","2016/08/16 19:38:35","新北市板橋區四維路319號附近"
"220063","609-BX","2016/08/16 19:38:49","新北市板橋區中山路二段553巷4弄5號附近"
"220103","561-BX","2016/08/16 19:38:36","新北市板橋區文化路一段286巷2弄7號附近"
"220072","461-BY","2016/08/16 19:37:26","新北市板橋區篤行路二段157號附近"
"220097","AAC-210","2016/08/16 19:38:49","新北市板橋區幸福路32巷5號附近"
"221032","280-BY","2016/08/16 19:38:36","新北市汐止區大同路二段183號附近"
"221010","269-BY","2016/08/16 19:38:50","新北市汐止區連峰街5巷2號附近"
"220035","560-BX","2016/08/16 19:38:31","新北市板橋區中正路328號附近"
"220073","985-R7","2016/08/16 19:37:47","新北市板橋區中正路302號附近"
"220093","689-BX","2016/08/16 19:38:32","新北市板橋區長江路二段139號附近"
"220077","687-BX","2016/08/16 19:38:47","新北市板橋區僑中三街19號附近"
"220083","277-BY","2016/08/16 19:38:36","新北市板橋區龍興街73巷2號附近"
"220062","305-R5","2016/08/16 19:38:43","新北市板橋區三民路二段109巷26號附近"
"220057","686-BX","2016/08/16 19:38:44","新北市板橋區和平路92號附近"
