"lineid","car","time","location"
"221025","623-UM","2016/08/16 20:29:40","新北市汐止區水源路二段96號附近"
"221008","129-UY","2016/08/16 20:29:52","新北市汐止區康寧街627號附近"
"221038","297-VK","2016/08/16 20:29:54","新北市汐止區忠孝東路462巷20號附近"
"221031","353-TW","2016/08/16 20:29:41","新北市汐止區中興路110巷4弄10號附近"
"221023","279-VK","2016/08/16 20:29:40","新北市汐止區湖東街76巷1號附近"
"221021","299-VK","2016/08/16 20:29:53","新北市汐止區水源路一段282巷6號附近"
"221036","130-UY","2016/08/16 20:29:40","新北市汐止區新台五路二段126巷13弄1號附近"
"221015","131-UY","2016/08/16 20:29:54","新北市汐止區建成路160巷16號附近"
"221035","622-UM","2016/08/16 20:29:40","新北市汐止區長江街101-5號附近"
"220074","895-R6","2016/08/16 20:29:48","新北市板橋區館前西路47號附近"
"221018","753-BX","2016/08/16 20:29:21","新北市汐止區茄苳路225巷11弄34號附近"
"220103","561-BX","2016/08/16 20:29:39","新北市板橋區漢生東路23巷46號附近"
"221032","280-BY","2016/08/16 20:29:47","新北市汐止區弘道街53巷9弄2號附近"
"221010","269-BY","2016/08/16 20:29:48","新北市汐止區八連路二段494號附近"
"220083","277-BY","2016/08/16 20:29:57","新北市板橋區僑中二街90巷1號附近"
"220062","305-R5","2016/08/16 20:29:40","新北市新店區安平路48號附近"
