"lineid","car","time","location"
"238022","312-TH","2016/08/16 17:08:51","新北市樹林區育德街78-1號附近"
"238015","755-BX","2016/08/16 17:08:49","新北市樹林區育德街78-1號附近"
"238021","311-TH","2016/08/16 17:08:39","新北市樹林區育德街78-1號附近"
"238014","282-BY","2016/08/16 17:08:48","新北市樹林區育德街78號附近"
"238025","303-VK","2016/08/16 17:08:55","新北市樹林區育德街78-1號附近"
"238018","571-TV","2016/08/16 17:08:51","新北市樹林區育德街78-1號附近"
"238024","5061-A6","2016/08/16 17:08:57","新北市樹林區育德街78-1號附近"
"238020","268-VK","2016/08/16 17:08:48","新北市樹林區育德街78-1號附近"
"238019","599-UM","2016/08/16 17:08:39","新北市樹林區育德街78-1號附近"
"238017","283-BY","2016/08/16 17:08:50","新北市樹林區育德街78-1號附近"
"238023","601-UM","2016/08/16 17:08:46","新北市樹林區育德街78-1號附近"
"238016","169-UY","2016/08/16 17:08:43","新北市樹林區育德街78-1號附近"
