"lineid","car","time","location"
"220039","288-VK","2016/08/16 14:59:41","新北市板橋區新海路138號附近"
"220031","286-VK","2016/08/16 14:59:48","新北市板橋區僑中二街92巷30號附近"
"220029","287-VK","2016/08/16 14:59:50","新北市板橋區僑中一街102巷3弄6號附近"
"220050","245-BX","2016/08/16 14:59:53","新北市板橋區民生路二段188號附近"
"220038","487-VK","2016/08/16 14:59:47","新北市板橋區四維路251號附近"
"220001","285-VK","2016/08/16 14:59:49","新北市板橋區永豐街53號附近"
"220032","209-TC","2016/08/16 14:59:53","新北市樹林區博愛街198號附近"
"220045","831-TW","2016/08/16 14:59:06","新北市板橋區莒光路131號附近"
"220017","258-TC","2016/08/16 14:59:56","新北市板橋區貴興路67號附近"
"220014","829-TW","2016/08/16 14:59:46","新北市板橋區中山路一段214號附近"
"220016","013-TV","2016/08/16 14:59:40","新北市板橋區中山路二段361號附近"
"220037","145-RM","2016/08/16 14:59:48","新北市板橋區懷德街127巷2號附近"
"220013","072-UY","2016/08/16 14:59:48","新北市板橋區民族路270巷35號附近"
"220030","806-UM","2016/08/16 14:59:56","新北市板橋區大觀路三段80號附近"
"220028","200-UY","2016/08/16 14:50:46","新北市板橋區大觀路二段59巷30號附近"
"220034","073-UY","2016/08/16 14:59:42","新北市板橋區南雅西路二段7巷27號附近"
"220009","293-UM","2016/08/16 14:59:51","新北市板橋區新站路12號附近"
"220051","830-TW","2016/08/16 14:58:30","新北市板橋區文聖街153號附近"
"220022","895-R6","2016/08/16 14:59:51","新北市板橋區明德街18-2號附近"
"220019","303-R5","2016/08/16 14:59:40","新北市板橋區五權街30巷24弄28號附近"
"220002","741-BX","2016/08/16 14:59:57","新北市板橋區實踐路93巷60號附近"
"220041","307-R5","2016/08/16 14:59:54","新北市板橋區裕民街126號附近"
"220027","145-BY","2016/08/16 14:59:57","新北市板橋區南雅西路二段235號附近"
"220023","297-UM","2016/08/16 14:54:00","新北市板橋區金華街10巷135號附近"
"220047","317-R6","2016/08/16 14:59:52","新北市板橋區新海路72巷3號附近"
"220011","609-BX","2016/08/16 14:59:51","新北市板橋區三民路一段3巷1號附近"
"220052","561-BX","2016/08/16 14:59:46","新北市板橋區自由路13號附近"
"220020","461-BY","2016/08/16 14:59:43","新北市板橋區篤行路二段25-3號附近"
"220046","AAC-210","2016/08/16 14:59:46","新北市板橋區光正街18巷15號附近"
"220042","689-BX","2016/08/16 14:59:44","新北市板橋區長江路一段148號附近"
"220025","687-BX","2016/08/16 14:59:53","新北市板橋區大觀路二段153巷44弄11號附近"
"220010","305-R5","2016/08/16 14:59:44","新北市板橋區萬安街20巷8弄18號附近"
"220005","686-BX","2016/08/16 14:59:44","新北市板橋區四川路二段55號附近"
