"lineid","car","time","location"
"221025","623-UM","2016/08/16 17:47:48","新北市汐止區汐萬路一段160號附近"
"221008","129-UY","2016/08/16 17:47:41","新北市汐止區康寧街901號附近"
"221038","297-VK","2016/08/16 17:47:34","新北市汐止區汐萬路一段312號附近"
"221023","279-VK","2016/08/16 17:47:37","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/16 17:47:39","新北市汐止區汐萬路一段39號附近"
"221012","278-VK","2016/08/16 17:47:47","新北市汐止區康寧街901號附近"
"237005","AKY-6261","2016/08/16 17:47:47","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/16 17:47:44","新北市汐止區康寧街901號附近"
"221036","130-UY","2016/08/16 17:47:37","新北市汐止區汐萬路一段180號附近"
"221015","131-UY","2016/08/16 17:47:39","新北市汐止區汐萬路一段312號附近"
"221035","622-UM","2016/08/16 17:47:33","新北市汐止區汐萬路一段312號附近"
"238022","312-TH","2016/08/16 17:47:41","新北市樹林區和平街2巷16號附近"
"238015","755-BX","2016/08/16 17:47:39","新北市樹林區樹德街120巷8號附近"
"238021","311-TH","2016/08/16 17:47:36","新北市樹林區柑園街一段271號附近"
"238014","282-BY","2016/08/16 17:47:42","新北市樹林區保安街一段290號附近"
"238025","303-VK","2016/08/16 17:47:37","新北市樹林區保安街二段355號附近"
"238018","571-TV","2016/08/16 17:47:36","新北市樹林區博愛街206號附近"
"238024","5061-A6","2016/08/16 17:47:38","新北市樹林區忠孝街67巷46號附近"
"238020","268-VK","2016/08/16 17:47:30","新北市樹林區俊英街120號附近"
"238026","172-UY","2016/08/16 17:47:32","新北市樹林區新興街19巷34弄22號附近"
"238019","599-UM","2016/08/16 17:47:32","新北市樹林區太順街34號附近"
"238017","283-BY","2016/08/16 17:47:47","新北市樹林區三德街10巷18號附近"
"238023","601-UM","2016/08/16 17:47:33","新北市樹林區中正路660號附近"
"238016","169-UY","2016/08/16 17:47:49","新北市樹林區育英街134號附近"
"221018","753-BX","2016/08/16 17:47:33","新北市汐止區大同路二段342號附近"
"221032","280-BY","2016/08/16 17:47:41","新北市汐止區大同路一段138號附近"
"221010","269-BY","2016/08/16 17:47:45","新北市汐止區汐萬路二段92巷1號附近"
"221027","281-BY","2016/08/16 17:47:31","新北市汐止區康寧街901號附近"
