"lineid","car","time","location"
"235067","255-BX","2016/08/16 18:29:39","新北市中和區新生街290號附近"
"221025","623-UM","2016/08/16 18:29:45","新北市汐止區仁愛路120號附近"
"221038","297-VK","2016/08/16 18:29:42","新北市汐止區忠孝東路202號附近"
"221031","353-TW","2016/08/16 18:29:30","新北市汐止區光復街7巷16號附近"
"221023","279-VK","2016/08/16 18:29:37","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/16 18:29:32","新北市汐止區新台五路一段97-1號附近"
"221012","278-VK","2016/08/16 18:29:42","新北市汐止區保長路51巷1號附近"
"237005","AKY-6261","2016/08/16 18:29:41","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/16 18:29:45","新北市汐止區樟樹一路219號附近"
"221036","130-UY","2016/08/16 18:29:37","新北市汐止區大同路三段193號附近"
"221015","131-UY","2016/08/16 18:29:46","新北市汐止區鄉友街72號附近"
"221035","622-UM","2016/08/16 18:29:48","新北市汐止區新台五路一段79-7號附近"
"238015","755-BX","2016/08/16 18:29:47","新北市樹林區文化街87號附近"
"238021","311-TH","2016/08/16 18:29:50","新北市樹林區柑園街二段149巷2-1號附近"
"238014","282-BY","2016/08/16 18:29:34","新北市樹林區大安路113號附近"
"238025","303-VK","2016/08/16 18:29:38","新北市樹林區保安街一段118號附近"
"220068","013-TV","2016/08/16 18:29:42","新北市板橋區民生路二段12-3號附近"
"220055","827-TW","2016/08/16 18:29:44","新北市板橋區八里新店快速公路附近"
"238018","571-TV","2016/08/16 18:29:40","新北市樹林區鎮前街49號附近"
"238020","268-VK","2016/08/16 18:29:31","新北市樹林區三俊街50號附近"
"238026","172-UY","2016/08/16 18:29:38","新北市樹林區佳園路一段75巷14弄8號附近"
"238019","599-UM","2016/08/16 18:29:43","新北市樹林區中華路190-16號附近"
"238017","283-BY","2016/08/16 18:29:44","新北市樹林區保安街二段154號附近"
"238023","601-UM","2016/08/16 18:29:37","新北市樹林區忠義街27巷1號附近"
"238016","169-UY","2016/08/16 18:29:34","新北市樹林區文化街28號附近"
"221018","753-BX","2016/08/16 18:29:48","新北市汐止區茄苳路224巷3弄15號附近"
"220056","276-BY","2016/08/16 18:29:50","新北市板橋區中山路一段258號附近"
"221032","280-BY","2016/08/16 18:29:38","新北市汐止區福山街60巷1號附近"
"221010","269-BY","2016/08/16 18:29:41","新北市汐止區瑞松街10號附近"
"221027","281-BY","2016/08/16 18:29:40","新北市汐止區和平街46巷24號附近"
"220035","560-BX","2016/08/16 18:29:42","新北市板橋區南雅西路二段95巷18號附近"
"220057","686-BX","2016/08/16 18:29:40","新北市板橋區八里新店快速公路附近"
