"lineid","car","time","location"
"238022","312-TH","2016/08/16 17:29:35","新北市樹林區仁愛街83巷1號附近"
"238015","755-BX","2016/08/16 17:29:33","新北市樹林區大安路255號附近"
"238021","311-TH","2016/08/16 17:29:46","新北市樹林區西圳街一段50號附近"
"238014","282-BY","2016/08/16 17:29:34","新北市樹林區大安路320號附近"
"238025","303-VK","2016/08/16 17:29:45","新北市樹林區保安二街55號附近"
"238018","571-TV","2016/08/16 17:29:43","新北市樹林區博愛街205號附近"
"238024","5061-A6","2016/08/16 17:29:46","新北市樹林區鎮前街122號附近"
"238020","268-VK","2016/08/16 17:29:44","新北市樹林區潭興街109號附近"
"238026","172-UY","2016/08/16 17:29:47","新北市樹林區東順街123-3號附近"
"238019","599-UM","2016/08/16 17:29:44","新北市樹林區八德街96號附近"
"238017","283-BY","2016/08/16 17:29:38","新北市樹林區保安街一段258號附近"
"238023","601-UM","2016/08/16 17:29:48","新北市樹林區大安路251號附近"
"238016","169-UY","2016/08/16 17:29:45","新北市樹林區長壽街4號附近"
