"lineid","car","time","location"
"220090","288-VK","2016/08/16 19:08:42","新北市板橋區四維路306巷10號附近(基地台定位)"
"220081","287-VK","2016/08/16 19:06:24","新北市板橋區光華街39巷13號附近"
"220101","245-BX","2016/08/16 19:07:58","新北市板橋區縣民大道三段附近"
"220089","487-VK","2016/08/16 19:08:35","新北市板橋區文化路二段464號附近"
"220053","285-VK","2016/08/16 19:08:43","新北市板橋區懷仁街12號附近"
"235067","255-BX","2016/08/16 19:08:40","新北市中和區新生街164號附近"
"221025","623-UM","2016/08/16 19:08:45","新北市汐止區國道一號10.6K附近"
"221008","129-UY","2016/08/16 19:08:28","新北市汐止區康寧街490號附近"
"221038","297-VK","2016/08/16 19:08:33","新北市汐止區汐萬路一段312號附近"
"221031","353-TW","2016/08/16 19:08:35","新北市汐止區中興路181巷14弄1號附近"
"221023","279-VK","2016/08/16 18:50:58","新北市汐止區康寧街901號附近"
"220084","209-TC","2016/08/16 19:08:19","新北市板橋區龍興街63巷4號附近"
"237005","AKY-6261","2016/08/16 19:08:40","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/16 19:08:48","新北市汐止區汐萬路一段312號附近"
"220096","831-TW","2016/08/16 19:08:39","新北市板橋區雙十路二段47巷1號附近"
"220094","283-UM","2016/08/16 19:08:35","新北市板橋區光武街112號附近"
"220106","075-UY","2016/08/16 19:06:43","新北市板橋區雙十路三段58號附近"
"220067","829-TW","2016/08/16 19:08:50","新北市板橋區三民路二段正隆巷71號附近"
"238014","282-BY","2016/08/16 19:08:47","新北市樹林區千歲街134巷7號附近"
"238025","303-VK","2016/08/16 19:08:40","新北市樹林區中山路三段293號附近"
"220068","013-TV","2016/08/16 19:08:46","新北市板橋區三民路一段1巷20號附近"
"220088","145-RM","2016/08/16 19:03:24","新北市板橋區文化路二段182巷3弄12號附近"
"220055","827-TW","2016/08/16 19:08:43","新北市板橋區新民街39號附近"
"238018","571-TV","2016/08/16 19:08:47","新北市樹林區鎮前街165號附近"
"220065","072-UY","2016/08/16 19:08:42","新北市板橋區民族路247巷7弄44號附近"
"220082","806-UM","2016/08/16 19:08:32","新北市板橋區滿平街108號附近"
"220080","200-UY","2016/08/16 19:08:30","新北市板橋區大觀路二段153巷44弄9號附近"
"220086","073-UY","2016/08/16 19:08:50","新北市板橋區中正路168號附近"
"220061","293-UM","2016/08/16 19:08:31","新北市板橋區中山路二段240號附近"
"220102","830-TW","2016/08/16 19:08:44","新北市板橋區田單街49巷1弄10號附近"
"220074","895-R6","2016/08/16 19:08:44","新北市板橋區林園街85號附近"
"220071","303-R5","2016/08/16 19:08:43","新北市板橋區重慶路247號附近"
"238020","268-VK","2016/08/16 19:08:33","新北市樹林區俊英街176號附近"
"238026","172-UY","2016/08/16 19:08:45","新北市樹林區中山路三段124號附近"
"238019","599-UM","2016/08/16 19:08:36","新北市樹林區東榮街91巷4弄18號附近"
"238017","283-BY","2016/08/16 19:06:00","新北市樹林區光興街44號附近"
"238023","601-UM","2016/08/16 19:08:45","新北市樹林區工興街35巷1號附近"
"238016","169-UY","2016/08/16 19:08:41","新北市樹林區復興路335巷6弄2號附近"
"220054","741-BX","2016/08/16 19:08:43","新北市板橋區實踐路81號附近"
"220092","307-R5","2016/08/16 19:08:45","新北市板橋區文化路一段280-2號附近"
"220087","146-RM","2016/08/16 19:05:24","新北市板橋區文化路二段182巷1弄2號附近"
"220079","145-BY","2016/08/16 19:08:44","新北市板橋區民權路260巷48號附近"
"220056","276-BY","2016/08/16 19:08:35","新北市板橋區信義路74巷5弄1號附近"
"220091","637-BX","2016/08/16 19:08:39","新北市板橋區縣民大道247巷33號附近"
"220075","297-UM","2016/08/16 19:08:37","新北市板橋區館前西路116號附近"
"220098","317-R6","2016/08/16 19:08:25","新北市板橋區四維路105號附近"
"220063","609-BX","2016/08/16 19:08:47","新北市板橋區三民路二段140號附近"
"220103","561-BX","2016/08/16 19:08:49","新北市板橋區文化路一段188巷9弄13號附近"
"220072","461-BY","2016/08/16 19:08:39","新北市板橋區溪北路152號附近"
"220097","AAC-210","2016/08/16 19:08:40","新北市板橋區新海路135巷2號附近"
"221010","269-BY","2016/08/16 19:08:43","新北市汐止區康寧街901號附近"
"220035","560-BX","2016/08/16 19:07:45","新北市板橋區中正路325巷21號附近"
"220073","985-R7","2016/08/16 19:08:42","新北市板橋區民權路243號附近"
"220093","689-BX","2016/08/16 19:08:33","新北市板橋區八里新店快速公路附近"
"220077","687-BX","2016/08/16 19:04:59","新北市板橋區龍興街20號附近"
"220083","277-BY","2016/08/16 19:08:38","新北市板橋區大觀路一段38巷156弄2號附近"
"220062","305-R5","2016/08/16 19:08:37","新北市板橋區三民路二段245巷29號附近"
"220057","686-BX","2016/08/16 19:08:37","新北市板橋區館前東路33號附近"
