"lineid","car","time","location"
"220029","287-VK","2016/08/18 15:38:39","新北市板橋區金門街215巷88號附近"
"238009","312-TH","2016/08/18 15:38:40","新北市樹林區仁愛街10號附近"
"238002","755-BX","2016/08/18 15:38:37","新北市樹林區日新街95號附近"
"238008","311-TH","2016/08/18 15:38:44","新北市樹林區柑園街一段21巷2號附近"
"238001","282-BY","2016/08/18 15:38:34","新北市樹林區中正路49號附近"
"238012","303-VK","2016/08/18 15:38:28","新北市樹林區中山路一段213號附近"
"238005","571-TV","2016/08/18 15:38:41","新北市樹林區鎮前街62號附近"
"238011","5061-A6","2016/08/18 15:38:37","新北市樹林區八德街212巷24號附近"
"238007","268-VK","2016/08/18 15:38:33","新北市樹林區俊英街160巷21號附近"
"238013","172-UY","2016/08/18 15:38:30","新北市樹林區新興街19巷34弄1號附近"
"238006","599-UM","2016/08/18 15:38:44","新北市樹林區太平路125號附近"
"238004","283-BY","2016/08/18 15:38:42","新北市樹林區光榮街3巷9弄2號附近"
"238010","601-UM","2016/08/18 15:38:34","新北市樹林區中正路433號附近"
"238003","169-UY","2016/08/18 15:38:31","新北市樹林區日新街26號附近"
"220031","277-BY","2016/08/18 15:38:46","新北市板橋區僑中二街108巷21-2號附近"
