"lineid","car","time","location"
"220029","287-VK","2016/08/18 14:47:45","新北市板橋區大觀路一段35巷7弄11號附近"
"235031","255-BX","2016/08/18 14:47:36","新北市中和區新生街236號附近"
"220032","209-TC","2016/08/18 14:47:48","新北市板橋區滿平二街10巷4號附近"
"220030","806-UM","2016/08/18 14:47:39","新北市板橋區大觀路三段261號附近"
"220028","200-UY","2016/08/18 14:44:02","新北市板橋區大觀路二段37巷174號附近"
"220034","073-UY","2016/08/18 14:47:43","新北市板橋區中正路166號附近"
"220022","895-R6","2016/08/18 14:47:36","新北市板橋區東門街32號附近"
"220027","145-BY","2016/08/18 14:46:43","新北市板橋區中正路162號附近"
"220023","297-UM","2016/08/18 14:47:36","新北市板橋區大勇街1號附近"
"220020","461-BY","2016/08/18 14:47:51","新北市板橋區金門街235巷6號附近"
"220104","560-BX","2016/08/18 14:47:48","新北市板橋區金華街114號附近"
"220021","985-R7","2016/08/18 14:47:44","新北市板橋區南雅西路二段98-5號附近"
"220025","687-BX","2016/08/18 14:47:33","新北市板橋區僑中一街150號附近"
"220031","277-BY","2016/08/18 14:47:44","新北市板橋區龍興街65巷72號附近"
