"lineid","car","time","location"
"220029","287-VK","2016/08/18 15:47:36","新北市樹林區民和街1號附近"
"238009","312-TH","2016/08/18 15:47:13","新北市樹林區太平路101號附近"
"238002","755-BX","2016/08/18 15:47:50","新北市樹林區啟智街36號附近"
"238008","311-TH","2016/08/18 15:47:39","新北市樹林區柑園街一段309號附近"
"238001","282-BY","2016/08/18 15:47:47","新北市樹林區潭興街91巷16號附近"
"238012","303-VK","2016/08/18 15:47:44","新北市樹林區中山路一段160-2號附近"
"238005","571-TV","2016/08/18 15:47:39","新北市樹林區中華路172-3號附近"
"238011","5061-A6","2016/08/18 15:47:35","新北市樹林區中山路二段191號附近"
"238007","268-VK","2016/08/18 15:47:50","新北市樹林區俊英街176號附近"
"238013","172-UY","2016/08/18 15:47:42","新北市樹林區新興街25號附近"
"238006","599-UM","2016/08/18 15:47:37","新北市樹林區八德街11號附近"
"238004","283-BY","2016/08/18 15:47:38","新北市樹林區保安街二段167巷14-1號附近"
"238010","601-UM","2016/08/18 15:47:46","新北市樹林區三福街25號附近"
"238003","169-UY","2016/08/18 15:47:44","新北市樹林區育英街165巷18號附近"
"220031","277-BY","2016/08/18 15:47:40","新北市板橋區僑中二街116巷39號附近"
