"lineid","car","time","location"
"220083","286-VK","2016/08/18 18:47:40","新北市板橋區大觀路二段29號附近"
"220081","287-VK","2016/08/18 18:47:50","新北市板橋區大觀路二段11號附近"
"235067","255-BX","2016/08/18 18:47:44","新北市中和區新生街13巷3號附近"
"221038","297-VK","2016/08/18 18:47:48","新北市汐止區汐萬路一段256巷3號附近"
"221031","353-TW","2016/08/18 18:47:40","新北市汐止區福德一路272巷1號附近"
"221023","279-VK","2016/08/18 18:47:40","新北市汐止區伯爵街1巷4號附近"
"221021","299-VK","2016/08/18 18:47:33","新北市汐止區新台五路一段236號附近"
"220084","209-TC","2016/08/18 18:44:26","新北市板橋區大觀路288號附近"
"237005","AKY-6261","2016/08/18 18:47:41","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/18 18:47:45","新北市汐止區大同路一段515巷47弄68-1號附近"
"221036","130-UY","2016/08/18 18:47:35","新北市汐止區忠孝東路339巷6號附近"
"221015","131-UY","2016/08/18 18:47:48","新北市汐止區吉祥街26號附近"
"221035","622-UM","2016/08/18 18:47:49","新北市汐止區大同路二段302號附近"
"238025","303-VK","2016/08/18 18:47:41","新北市樹林區中山路三段335號附近"
"238018","571-TV","2016/08/18 18:47:48","新北市樹林區樹新路85號附近"
"220082","806-UM","2016/08/18 18:47:43","新北市板橋區篤行路一段39號附近"
"220080","200-UY","2016/08/18 18:46:17","新北市板橋區大觀路二段265巷76弄37號附近"
"220086","073-UY","2016/08/18 18:46:30","新北市板橋區大智街71巷42弄16號附近"
"220074","895-R6","2016/08/18 18:47:51","新北市板橋區南雅南路二段146號附近"
"238020","268-VK","2016/08/18 18:47:46","新北市樹林區俊安街62號附近"
"238026","172-UY","2016/08/18 18:47:41","新北市樹林區信和街136-2號附近"
"238023","601-UM","2016/08/18 18:47:32","新北市樹林區三福街114號附近"
"238016","169-UY","2016/08/18 18:47:49","新北市樹林區文化街28號附近"
"221018","753-BX","2016/08/18 18:47:46","新北市汐止區茄苳路305號附近"
"221025","567-BX","2016/08/18 18:47:45","新北市汐止區仁愛路119巷27號附近"
"220079","145-BY","2016/08/18 18:47:37","新北市板橋區民權路101巷2號附近"
"220075","297-UM","2016/08/18 18:47:39","新北市板橋區大觀路一段28巷106-3號附近"
"220072","461-BY","2016/08/18 18:47:31","新北市板橋區大觀路三段133巷12號附近"
"221032","280-BY","2016/08/18 18:47:37","新北市汐止區民權街二段79號附近"
"221010","269-BY","2016/08/18 18:47:39","新北市汐止區汐萬路二段232號附近"
"221027","281-BY","2016/08/18 18:46:59","新北市汐止區汐萬路一段125號附近"
"220035","560-BX","2016/08/18 18:47:41","新北市板橋區南雅西路二段175巷1號附近"
"220073","985-R7","2016/08/18 18:47:44","新北市板橋區南雅南路二段11-5號附近"
"220077","687-BX","2016/08/18 18:47:41","新北市板橋區大觀路二段156巷85號附近"
