"lineid","car","time","location"
"220029","287-VK","2016/08/18 13:47:33","新北市板橋區華東街330號附近"
"235031","255-BX","2016/08/18 13:47:48","新北市中和區新生街220巷13號附近"
"220032","209-TC","2016/08/18 13:47:34","新北市板橋區大觀路二段146-4號附近"
"220030","806-UM","2016/08/18 13:47:46","新北市板橋區大觀路三段135號附近"
"220028","200-UY","2016/08/18 13:45:16","新北市板橋區大觀路二段265巷76弄36號附近"
"220034","073-UY","2016/08/18 13:43:58","新北市板橋區南雅西路二段239號附近"
"220022","895-R6","2016/08/18 13:47:39","新北市板橋區府中路23號附近"
"220027","145-BY","2016/08/18 13:47:32","新北市板橋區西門街12號附近"
"220023","297-UM","2016/08/18 13:47:14","新北市板橋區華東街328號附近"
"220020","461-BY","2016/08/18 13:47:38","新北市板橋區金門街31巷10號附近"
"220104","560-BX","2016/08/18 13:47:37","新北市板橋區南雅西路二段179號附近"
"220021","985-R7","2016/08/18 13:47:36","新北市板橋區館前西路86號附近"
"220025","687-BX","2016/08/18 13:47:33","新北市板橋區大觀路二段156巷41號附近"
"220031","277-BY","2016/08/18 13:47:49","新北市板橋區大觀路二段2號附近"
