"lineid","car","time","location"
"220029","287-VK","2016/08/18 15:07:38","新北市板橋區僑中一街124巷18弄24號附近"
"235031","255-BX","2016/08/18 15:08:45","新北市中和區新生街176巷15號附近"
"220032","209-TC","2016/08/18 15:08:38","新北市板橋區溪崑二街124巷16號附近"
"238009","312-TH","2016/08/18 15:08:43","新北市樹林區八德街862-1號附近"
"238002","755-BX","2016/08/18 15:08:43","新北市樹林區育德街78-1號附近"
"238008","311-TH","2016/08/18 15:08:25","新北市樹林區佳園路二段6號附近"
"238001","282-BY","2016/08/18 15:08:14","新北市樹林區育德街113號附近"
"238012","303-VK","2016/08/18 15:08:42","新北市樹林區八德街1014號附近"
"238005","571-TV","2016/08/18 15:08:38","新北市樹林區八德街852號附近"
"220030","806-UM","2016/08/18 15:08:45","新北市板橋區篤行路二段92-2號附近"
"238011","5061-A6","2016/08/18 15:08:35","新北市樹林區八德街848號附近"
"220028","200-UY","2016/08/18 14:49:57","新北市板橋區大觀路二段153巷46弄60號附近"
"220022","895-R6","2016/08/18 15:08:48","新北市板橋區府後街1巷2-1號附近"
"238007","268-VK","2016/08/18 15:08:32","新北市樹林區八德街495-2號附近"
"238013","172-UY","2016/08/18 15:08:38","新北市樹林區八德街226號附近"
"238006","599-UM","2016/08/18 15:08:45","新北市樹林區八德街1172號附近"
"238004","283-BY","2016/08/18 15:08:42","新北市樹林區育德街78-1號附近"
"238003","169-UY","2016/08/18 15:08:39","新北市樹林區八德街832號附近"
"220023","297-UM","2016/08/18 15:08:43","新北市板橋區金華街21巷1號附近"
"220020","461-BY","2016/08/18 15:07:25","新北市板橋區金門街93號附近"
"220025","687-BX","2016/08/18 15:06:33","新北市板橋區大觀路二段163-1號附近"
"220031","277-BY","2016/08/18 15:08:49","新北市板橋區僑中二街32號附近"
