"lineid","car","time","location"
"238022","312-TH","2016/08/18 17:17:18","新北市樹林區國凱街158號附近"
"238015","755-BX","2016/08/18 17:16:44","新北市樹林區福德街10號附近"
"238021","311-TH","2016/08/18 17:16:46","新北市樹林區西圳街一段165巷20弄11號附近"
"238014","282-BY","2016/08/18 17:17:21","新北市樹林區中正路22-1號附近"
"238025","303-VK","2016/08/18 17:17:39","新北市樹林區中正路22-1號附近"
"238018","571-TV","2016/08/18 17:14:04","新北市樹林區水源街13巷2號附近"
"238024","5061-A6","2016/08/18 17:17:07","新北市樹林區鎮前街77-21號附近"
"238020","268-VK","2016/08/18 17:16:53","新北市新莊區民安西路460巷22號附近(基地台定位)"
"238026","172-UY","2016/08/18 17:17:02","新北市樹林區八德街491-8號附近"
"238019","599-UM","2016/08/18 17:17:40","新北市樹林區八德街321-1號附近"
"238017","283-BY","2016/08/18 17:17:08","新北市樹林區光武街7-3號附近"
"238023","601-UM","2016/08/18 17:17:03","新北市樹林區大安路277號附近"
"238016","169-UY","2016/08/18 17:16:07","新北市樹林區中山路二段10號附近"
