"lineid","car","time","location"
"221008","129-UY","2016/08/18 18:08:50","新北市汐止區明峰街101號附近"
"221038","297-VK","2016/08/18 18:08:37","新北市汐止區水源路一段238巷5弄2號附近"
"221031","353-TW","2016/08/18 18:08:36","新北市汐止區中興路181巷24弄14號附近"
"221023","279-VK","2016/08/18 18:08:38","新北市汐止區中興路291巷1號附近"
"221021","299-VK","2016/08/18 18:08:39","新北市汐止區復興路14號附近"
"221012","278-VK","2016/08/18 18:08:00","新北市汐止區長興街二段50巷29號附近"
"237005","AKY-6261","2016/08/18 18:08:42","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/18 18:08:43","新北市汐止區樟樹二路134號附近"
"221036","130-UY","2016/08/18 18:08:33","新北市汐止區大同路三段263號附近"
"221015","131-UY","2016/08/18 18:08:38","新北市汐止區長江街312號附近"
"221035","622-UM","2016/08/18 18:08:31","新北市汐止區汐萬路一段167號附近"
"238022","312-TH","2016/08/18 18:08:42","新北市樹林區太平路150巷41號附近"
"238015","755-BX","2016/08/18 18:08:43","新北市樹林區大安路409號附近"
"238021","311-TH","2016/08/18 18:08:43","新北市樹林區柑園街一段23-6號附近"
"238014","282-BY","2016/08/18 18:08:32","新北市樹林區中正路57-1號附近"
"238025","303-VK","2016/08/18 18:08:40","新北市樹林區中正路755號附近"
"238018","571-TV","2016/08/18 18:08:43","新北市樹林區中正路7-1號附近"
"238020","268-VK","2016/08/18 18:08:43","新北市樹林區俊興街257號附近"
"238026","172-UY","2016/08/18 18:08:33","新北市樹林區佳園路一段2-8號附近"
"238019","599-UM","2016/08/18 18:08:39","新北市樹林區忠孝街100號附近"
"238017","283-BY","2016/08/18 18:08:51","新北市樹林區中正路644號附近"
"238023","601-UM","2016/08/18 18:08:47","新北市樹林區龍興街46巷13號附近"
"238016","169-UY","2016/08/18 18:08:42","新北市樹林區日新街168號附近"
"221018","753-BX","2016/08/18 18:08:37","新北市汐止區忠孝東路345號附近"
"221025","567-BX","2016/08/18 18:08:34","新北市汐止區秀峰路128-1號附近"
"221032","280-BY","2016/08/18 18:08:40","新北市汐止區橫科路19號附近"
"221010","269-BY","2016/08/18 18:08:36","新北市汐止區汐萬路二段275巷3弄1號附近"
"221027","281-BY","2016/08/18 18:08:27","新北市汐止區大同路二段447號附近"
