"lineid","car","time","location"
"236054","AAC-216","2016/08/12 15:17:08","新北市土城區學府路一段276號附近"
"236019","401-BY","2016/08/12 15:16:54","新北市土城區明峰街69號附近"
"220031","286-VK","2016/08/12 15:17:17","新北市板橋區僑中二街102巷11號附近"
"236061","915-UM","2016/08/12 15:17:10","新北市土城區延和路152號附近"
"220029","287-VK","2016/08/12 15:17:16","新北市板橋區大觀路三段54號附近"
"220050","245-BX","2016/08/12 15:13:50","新北市板橋區縣民大道二段198號附近"
"220038","487-VK","2016/08/12 15:17:17","新北市板橋區四維路355號附近"
"236067","105-UM","2016/08/12 15:17:14","新北市土城區學府路一段129巷28號附近"
"236046","913-UM","2016/08/12 15:16:48","新北市土城區明德路一段16號附近"
"236029","253-BX","2016/08/12 15:17:23","新北市土城區中央路一段294號附近"
"236035","271-VK","2016/08/12 15:16:15","新北市土城區國際路28號附近"
"236013","270-VK","2016/08/12 15:17:07","新北市土城區廣福街68巷5號附近"
"220013","072-UY","2016/08/12 15:17:14","新北市板橋區長安街11號附近"
"236041","107-UM","2016/08/12 15:17:16","新北市土城區裕民路270號附近"
"220022","895-R6","2016/08/12 15:17:05","新北市板橋區縣民大道一段114號附近"
"220019","303-R5","2016/08/12 15:17:07","新北市中和區莒光路63號附近"
"236025","269-VK","2016/08/12 15:17:11","新北市土城區中正路67巷27號附近"
"236077","166-UM","2016/08/12 15:17:15","新北市土城區溪頭路129號附近"
"236057","912-UM","2016/08/12 15:17:08","新北市土城區金城路一段131號附近"
"220052","561-BX","2016/08/12 15:17:12","新北市板橋區新海路5-1號附近"
"220018","AAC-253","2016/08/12 15:17:23","新北市板橋區四川路二段245巷32號附近"
