"lineid","car","time","location"
"220039","288-VK","2016/08/12 13:47:09","新北市板橋區八里新店快速公路附近"
"236019","401-BY","2016/08/12 13:47:06","新北市土城區城林路6巷80號附近"
"220031","286-VK","2016/08/12 13:47:20","新北市板橋區大觀路二段20號附近"
"220029","287-VK","2016/08/12 13:47:20","新北市板橋區華東街330號附近"
"220050","245-BX","2016/08/12 13:47:19","新北市板橋區八里新店快速公路附近"
"220038","487-VK","2016/08/12 13:47:01","新北市板橋區八里新店快速公路附近"
"236067","105-UM","2016/08/12 13:47:15","新北市土城區城林路6巷80號附近"
"220001","285-VK","2016/08/12 13:47:18","新北市板橋區八里新店快速公路附近"
"235031","255-BX","2016/08/12 13:47:15","新北市中和區新生街220巷13號附近"
"220032","209-TC","2016/08/12 13:44:45","新北市板橋區大觀路二段153巷46弄1號附近"
"220045","831-TW","2016/08/12 13:47:22","新北市板橋區民生路二段161巷9號附近"
"220043","283-UM","2016/08/12 13:47:21","新北市板橋區八里新店快速公路附近"
"220105","075-UY","2016/08/12 13:47:22","新北市板橋區八里新店快速公路附近"
"220014","829-TW","2016/08/12 13:47:09","新北市板橋區民生路二段16號附近"
"236029","253-BX","2016/08/12 13:47:06","新北市土城區城林路6巷80號附近"
"236035","271-VK","2016/08/12 13:47:09","新北市土城區城林路6巷80號附近"
"236013","270-VK","2016/08/12 13:47:14","新北市土城區城林路6巷80號附近"
"220037","145-RM","2016/08/12 13:47:15","新北市板橋區八里新店快速公路附近"
"220003","827-TW","2016/08/12 13:47:23","新北市板橋區實踐路76-2號附近"
"220013","072-UY","2016/08/12 13:47:11","新北市板橋區民生路二段22號附近"
"220030","806-UM","2016/08/12 13:47:07","新北市板橋區篤行路一段18號附近"
"220028","200-UY","2016/08/12 13:46:56","新北市板橋區大觀路二段265巷76弄37號附近"
"220034","073-UY","2016/08/12 13:44:51","新北市板橋區南雅西路二段192巷4-2號附近"
"220009","293-UM","2016/08/12 13:47:04","新北市板橋區八里新店快速公路附近"
"236041","107-UM","2016/08/12 13:47:15","新北市土城區城林路6巷80號附近"
"220051","830-TW","2016/08/12 13:47:14","新北市板橋區八里新店快速公路附近"
"220022","895-R6","2016/08/12 13:47:19","新北市板橋區南門街63號附近"
"236025","269-VK","2016/08/12 13:47:14","新北市土城區城林路6巷80號附近"
"236077","166-UM","2016/08/12 13:47:15","新北市土城區城林路6巷80號附近"
"236057","912-UM","2016/08/12 13:47:16","新北市土城區城林路6巷80號附近"
"220002","741-BX","2016/08/12 13:47:11","新北市板橋區民生路二段22號附近"
"220041","307-R5","2016/08/12 13:47:10","新北市板橋區文化路一段435巷31弄20號附近(基地台定位)"
"220036","146-RM","2016/08/12 13:47:17","新北市板橋區民生路二段89-6號附近"
"220027","145-BY","2016/08/12 13:47:18","新北市板橋區民權路117號附近"
"220004","276-BY","2016/08/12 13:47:07","新北市板橋區四川路二段109號附近"
"220040","637-BX","2016/08/12 13:47:05","新北市板橋區八里新店快速公路附近"
"220023","297-UM","2016/08/12 13:47:09","新北市板橋區華東街328號附近"
"220047","317-R6","2016/08/12 13:47:12","新北市板橋區八里新店快速公路附近"
"220011","609-BX","2016/08/12 13:24:41","新北市板橋區民生路二段36-1號附近"
"220052","561-BX","2016/08/12 13:47:17","新北市板橋區八里新店快速公路附近"
"220020","461-BY","2016/08/12 13:47:14","新北市板橋區大觀路三段64號附近"
"220046","AAC-210","2016/08/12 13:47:19","新北市板橋區民生路二段161巷3號附近"
"220018","AAC-253","2016/08/12 13:47:19","新北市板橋區八里新店快速公路附近"
"220104","560-BX","2016/08/12 13:47:06","新北市板橋區中正路275巷79弄13號附近"
"220021","985-R7","2016/08/12 13:47:22","新北市板橋區南雅南路二段22號附近"
"220042","689-BX","2016/08/12 13:47:15","新北市板橋區民生路二段89-6號附近"
"220025","687-BX","2016/08/12 13:47:10","新北市板橋區大觀路二段156巷67號附近"
"220005","686-BX","2016/08/12 13:47:11","新北市板橋區民生路二段36-1號附近"
