"lineid","car","time","location"
"220090","288-VK","2016/08/12 19:38:23","新北市板橋區長江路一段131號附近"
"236055","AAC-216","2016/08/12 19:38:20","新北市土城區學府路一段200號附近"
"236022","401-BY","2016/08/12 19:38:13","新北市土城區明峰街83號附近"
"220083","286-VK","2016/08/12 19:38:11","新北市板橋區大觀路二段174巷210號附近"
"236063","915-UM","2016/08/12 19:38:06","新北市土城區金城路三段202-3號附近"
"220081","287-VK","2016/08/12 19:09:51","新北市板橋區光華街37巷2號附近"
"220101","245-BX","2016/08/12 19:08:01","新北市板橋區雙十路一段3號附近"
"220089","487-VK","2016/08/12 19:38:15","新北市板橋區綠堤街41-1號附近"
"236072","105-UM","2016/08/12 19:38:06","新北市土城區明德路二段8巷5號附近"
"220053","285-VK","2016/08/12 19:38:06","新北市板橋區中山路二段273號附近"
"235067","255-BX","2016/08/12 19:38:05","新北市中和區連城路322號附近"
"237006","5529-G3","2016/08/12 19:38:11","新北市三峽區中正路一段330-10號附近"
"221025","623-UM","2016/08/12 19:06:11","新北市汐止區康寧街901號附近"
"221008","129-UY","2016/08/12 19:38:18","新北市汐止區中山高汐五高架道路附近"
"221038","297-VK","2016/08/12 19:38:11","新北市汐止區大同路二段384號附近"
"221023","279-VK","2016/08/12 19:38:11","新北市汐止區康寧街901號附近"
"220084","209-TC","2016/08/12 19:38:20","新北市板橋區篤行路三段玉平巷76弄2號附近"
"221012","278-VK","2016/08/12 19:37:57","新北市汐止區汐平路一段1號附近"
"237005","AKY-6261","2016/08/12 19:38:05","新北市三峽區中山路459巷137號附近"
"220096","831-TW","2016/08/12 19:38:14","新北市板橋區民生路二段234巷26弄9號附近"
"220094","283-UM","2016/08/12 19:24:09","新北市板橋區光武街110巷16號附近"
"220106","075-UY","2016/08/12 19:38:06","新北市板橋區文化路二段548巷23-1號附近"
"220069","258-TC","2016/08/12 19:38:10","新北市板橋區貴興路39號附近"
"220067","829-TW","2016/08/12 19:38:23","新北市板橋區長安街168巷10弄21號附近"
"236050","913-UM","2016/08/12 19:38:11","新北市土城區金城路二段394號附近"
"236031","253-BX","2016/08/12 19:38:12","新北市土城區福祥街47號附近"
"238014","282-BY","2016/08/12 19:38:06","新北市樹林區保安二街64巷1弄1號附近"
"236039","271-VK","2016/08/12 19:38:04","新北市土城區清水路100號附近"
"238025","303-VK","2016/08/12 19:38:14","新北市樹林區中山路一段152號附近"
"220068","013-TV","2016/08/12 19:38:08","新北市板橋區中山路二段505巷16號附近"
"220088","145-RM","2016/08/12 19:38:14","新北市板橋區仁化街103號附近"
"220055","827-TW","2016/08/12 19:38:10","新北市板橋區國慶路149巷29弄13號附近"
"238018","571-TV","2016/08/12 19:38:15","新北市樹林區八德街262-1號附近"
"220065","072-UY","2016/08/12 19:38:06","新北市板橋區國泰街111巷1號附近"
"220082","806-UM","2016/08/12 19:38:09","新北市板橋區金門街31巷10號附近"
"220080","200-UY","2016/08/12 19:38:14","新北市板橋區大觀路二段37巷62號附近"
"220086","073-UY","2016/08/12 19:38:13","新北市板橋區國光路156號附近"
"220061","293-UM","2016/08/12 19:38:12","新北市板橋區中山路一段265巷2弄2號附近"
"236043","107-UM","2016/08/12 19:38:10","新北市土城區裕民路214巷3號附近"
"220102","830-TW","2016/08/12 19:38:12","新北市板橋區雙十路二段70巷14號附近"
"220074","895-R6","2016/08/12 19:38:22","新北市板橋區民權路170巷2號附近"
"220071","303-R5","2016/08/12 19:38:17","新北市板橋區忠孝路24巷22號附近"
"238020","268-VK","2016/08/12 19:38:05","新北市樹林區俊英街155巷43弄11號附近"
"236027","269-VK","2016/08/12 19:38:15","新北市土城區中央路二段61巷20號附近"
"238026","172-UY","2016/08/12 19:38:18","新北市樹林區佳園路二段15巷9弄1號附近"
"238017","283-BY","2016/08/12 19:38:18","新北市樹林區光興街18號附近"
"236079","166-UM","2016/08/12 19:38:15","新北市土城區中州路47號附近"
"238016","169-UY","2016/08/12 19:38:14","新北市樹林區中山路三段339號附近"
"220054","741-BX","2016/08/12 19:38:06","新北市板橋區光明街87號附近"
"237016","649-BX","2016/08/12 19:38:13","新北市三峽區溪東路218巷24弄2號附近"
"221025","567-BX","2016/08/12 19:38:04","新北市汐止區福安街20巷3號附近"
"220092","307-R5","2016/08/12 19:38:04","新北市板橋區文化路一段387巷27號附近"
"220087","146-RM","2016/08/12 19:38:19","新北市板橋區陽明街239號附近"
"220079","145-BY","2016/08/12 19:38:08","新北市板橋區建國街76-2號附近"
"220056","276-BY","2016/08/12 19:38:05","新北市板橋區四川路二段47巷1弄2號附近"
"220091","637-BX","2016/08/12 19:38:13","新北市板橋區懷德街127巷16號附近"
"220075","297-UM","2016/08/12 19:38:13","新北市板橋區大勇街61號附近"
"220098","317-R6","2016/08/12 19:38:22","新北市板橋區四維路269巷27號附近"
"220063","609-BX","2016/08/12 19:38:21","新北市板橋區中山路二段553巷4弄7號附近"
"220103","561-BX","2016/08/12 19:38:18","新北市板橋區文化路一段266號附近"
"220072","461-BY","2016/08/12 19:38:16","新北市板橋區篤行路二段145號附近"
"220097","AAC-210","2016/08/12 19:38:14","新北市板橋區幸福路32巷10號附近"
"221032","280-BY","2016/08/12 19:38:21","新北市汐止區大同路二段187巷1號附近"
"221010","269-BY","2016/08/12 19:38:17","新北市汐止區連峰街1巷2號附近"
"220070","AAC-253","2016/08/12 19:38:14","新北市板橋區忠孝路68號附近"
"220035","560-BX","2016/08/12 19:37:56","新北市板橋區中正路332-9號附近"
"220073","985-R7","2016/08/12 19:38:19","新北市板橋區中正路346號附近"
"220093","689-BX","2016/08/12 19:38:22","新北市板橋區長江路二段191號附近"
"220077","687-BX","2016/08/12 19:38:13","新北市板橋區僑中二街8巷8號附近"
"220062","305-R5","2016/08/12 19:38:11","新北市板橋區三民路二段81巷8號附近"
"220057","686-BX","2016/08/12 19:38:07","新北市板橋區和平路82號附近"
