"lineid","car","time","location"
"220039","288-VK","2016/08/12 14:29:06","新北市板橋區長江路一段106巷12弄7號附近"
"236054","AAC-216","2016/08/12 14:29:08","新北市土城區中華路二段1號附近"
"236019","401-BY","2016/08/12 14:29:14","新北市土城區明德路一段107號附近"
"220031","286-VK","2016/08/12 14:29:11","新北市板橋區大觀路一段38巷158號附近"
"236061","915-UM","2016/08/12 14:29:05","新北市土城區立德路111號附近"
"220029","287-VK","2016/08/12 14:29:20","新北市板橋區大觀路一段75巷17號附近"
"220050","245-BX","2016/08/12 14:29:16","新北市板橋區莊敬路261號附近"
"220038","487-VK","2016/08/12 14:29:19","新北市板橋區英士路70號附近"
"236067","105-UM","2016/08/12 14:28:55","新北市土城區永豐路211-2號附近"
"220001","285-VK","2016/08/12 14:29:10","新北市板橋區永豐街122號附近"
"220032","209-TC","2016/08/12 14:29:20","新北市板橋區篤行路三段玉平巷68弄15號附近"
"220045","831-TW","2016/08/12 14:29:20","新北市板橋區民生路二段226巷13號附近"
"220043","283-UM","2016/08/12 14:13:35","新北市板橋區吳鳳路81巷28號附近"
"220105","075-UY","2016/08/12 14:29:18","新北市板橋區雙十路三段54號附近"
"220017","258-TC","2016/08/12 14:29:07","新北市板橋區貴興路25號附近"
"220014","829-TW","2016/08/12 14:29:12","新北市板橋區長安街138巷1弄16號附近"
"236046","913-UM","2016/08/12 14:29:18","新北市土城區明德路一段323號附近"
"236029","253-BX","2016/08/12 14:27:28","新北市土城區福仁街30巷10號附近"
"236035","271-VK","2016/08/12 14:28:28","新北市土城區青雲路483巷13弄2號附近"
"236013","270-VK","2016/08/12 14:29:12","新北市土城區青雲路49巷9號附近"
"220016","013-TV","2016/08/12 14:29:21","新北市板橋區中山路二段511號附近"
"220037","145-RM","2016/08/12 14:29:14","新北市板橋區文化路二段319號附近"
"220003","827-TW","2016/08/12 14:29:20","新北市板橋區國慶路149巷23-2號附近"
"220013","072-UY","2016/08/12 14:29:13","新北市板橋區國泰街76巷34號附近"
"220030","806-UM","2016/08/12 14:29:13","新北市板橋區金門街247號附近"
"220028","200-UY","2016/08/12 14:20:05","新北市板橋區大觀路二段19巷85號附近"
"220034","073-UY","2016/08/12 14:29:09","新北市板橋區中正路250巷101號附近"
"220009","293-UM","2016/08/12 14:29:08","新北市板橋區中山路一段265巷32號附近"
"236041","107-UM","2016/08/12 14:29:16","新北市土城區裕民路61巷3號附近"
"220051","830-TW","2016/08/12 14:29:10","新北市板橋區松柏街25-3號附近"
"220022","895-R6","2016/08/12 14:29:04","新北市板橋區文化路一段9號附近"
"220019","303-R5","2016/08/12 14:29:19","新北市板橋區忠孝路48巷7弄14號附近"
"236025","269-VK","2016/08/12 14:29:06","新北市土城區國道三號41.7K附近"
"236077","166-UM","2016/08/12 14:29:16","新北市土城區大暖路6號附近"
"236057","912-UM","2016/08/12 14:29:14","新北市土城區中央路四段466號附近"
"220002","741-BX","2016/08/12 14:29:10","新北市板橋區重慶路159號附近"
"220041","307-R5","2016/08/12 14:09:56","新北市板橋區文化路一段435巷31弄20號附近(基地台定位)"
"220036","146-RM","2016/08/12 14:29:22","新北市板橋區民生路三段236號附近"
"220027","145-BY","2016/08/12 14:29:15","新北市板橋區建國街55號附近"
"220004","276-BY","2016/08/12 14:29:09","新北市板橋區信義路1巷26弄41號附近"
"220040","637-BX","2016/08/12 14:29:23","新北市板橋區懷德街181巷22號附近"
"220023","297-UM","2016/08/12 14:29:12","新北市板橋區中正路275巷41號附近"
"220047","317-R6","2016/08/12 14:29:07","新北市板橋區民生路三段281巷2弄3號附近"
"220011","609-BX","2016/08/12 14:28:46","新北市板橋區三民路二段157號附近"
"220052","561-BX","2016/08/12 14:29:08","新北市板橋區文化路一段188巷9號附近"
"220020","461-BY","2016/08/12 14:23:16","新北市板橋區金門街280號附近"
"220046","AAC-210","2016/08/12 14:29:06","新北市板橋區漢生西路145號附近"
"220018","AAC-253","2016/08/12 14:29:04","新北市板橋區四川路一段140號附近"
"220104","560-BX","2016/08/12 14:29:10","新北市板橋區中正路375巷1號附近"
"220021","985-R7","2016/08/12 14:29:19","新北市板橋區中正路316號附近"
"220042","689-BX","2016/08/12 14:29:05","新北市板橋區新海路362-1號附近"
"220025","687-BX","2016/08/12 14:29:17","新北市板橋區僑中三街34號附近"
"220010","305-R5","2016/08/12 14:29:10","新北市板橋區三民路二段109巷29號附近"
"220005","686-BX","2016/08/12 14:29:07","新北市板橋區五權街39-2號附近"
