"lineid","car","time","location"
"220090","288-VK","2016/08/12 19:17:19","新北市板橋區裕民街36巷11號附近"
"236055","AAC-216","2016/08/12 19:17:15","新北市土城區學府路一段276號附近"
"236022","401-BY","2016/08/12 19:17:30","新北市土城區明峰街83號附近"
"220083","286-VK","2016/08/12 19:17:26","新北市板橋區大觀路二段174巷173弄2號附近"
"236063","915-UM","2016/08/12 19:17:21","新北市土城區金城路三段177號附近"
"220081","287-VK","2016/08/12 19:09:51","新北市板橋區光華街37巷2號附近"
"220101","245-BX","2016/08/12 19:08:01","新北市板橋區雙十路一段3號附近"
"220089","487-VK","2016/08/12 19:17:26","新北市板橋區文化路二段121號附近"
"236072","105-UM","2016/08/12 19:17:18","新北市土城區中華路一段23號附近"
"220053","285-VK","2016/08/12 19:17:18","新北市板橋區永豐街255號附近"
"235067","255-BX","2016/08/12 19:17:16","新北市中和區中正路765號附近"
"237006","5529-G3","2016/08/12 19:17:23","新北市三峽區介壽路一段207-1號附近"
"221025","623-UM","2016/08/12 19:06:11","新北市汐止區康寧街901號附近"
"221008","129-UY","2016/08/12 19:17:13","新北市汐止區康寧街374號附近"
"221023","279-VK","2016/08/12 18:53:45","新北市汐止區康寧街901號附近"
"220084","209-TC","2016/08/12 19:17:13","新北市板橋區溪崑一街30巷30號附近"
"237005","AKY-6261","2016/08/12 19:17:26","新北市三峽區中山路459巷137號附近"
"220096","831-TW","2016/08/12 19:17:26","新北市板橋區大同街8巷41號附近"
"220094","283-UM","2016/08/12 19:13:32","新北市板橋區長江路二段96號附近"
"220106","075-UY","2016/08/12 19:17:17","新北市板橋區長江路二段280-1號附近"
"220069","258-TC","2016/08/12 19:17:23","新北市板橋區華興街70號附近"
"220067","829-TW","2016/08/12 19:17:12","新北市板橋區長安街301號附近"
"236050","913-UM","2016/08/12 19:17:27","新北市土城區明德路一段398-1號附近"
"236031","253-BX","2016/08/12 19:17:20","新北市土城區城林路6巷80號附近"
"238014","282-BY","2016/08/12 19:17:18","新北市樹林區中正路19號附近"
"238025","303-VK","2016/08/12 19:17:24","新北市樹林區中山路二段157號附近"
"236015","270-VK","2016/08/12 19:17:19","新北市土城區學府路一段23巷25弄76號附近"
"220068","013-TV","2016/08/12 19:17:16","新北市板橋區三民路一段1巷49號附近"
"220088","145-RM","2016/08/12 19:17:26","新北市板橋區雙十路一段44巷36號附近"
"220055","827-TW","2016/08/12 19:17:22","新北市板橋區館前東路156巷12號附近"
"238018","571-TV","2016/08/12 19:17:23","新北市樹林區中華路118巷8號附近"
"220065","072-UY","2016/08/12 19:17:15","新北市板橋區長安街48巷1號附近"
"220082","806-UM","2016/08/12 19:17:25","新北市板橋區溪崑二街120號附近"
"220080","200-UY","2016/08/12 19:11:35","新北市板橋區大觀路二段37巷89號附近"
"220086","073-UY","2016/08/12 19:17:25","新北市板橋區國光路185號附近"
"220061","293-UM","2016/08/12 19:17:30","新北市板橋區中山路二段318巷27弄4號附近"
"236043","107-UM","2016/08/12 19:17:19","新北市土城區學府路一段276號附近"
"220102","830-TW","2016/08/12 19:17:24","新北市板橋區田單街31號附近"
"220074","895-R6","2016/08/12 19:17:15","新北市板橋區文昌街22號附近"
"220071","303-R5","2016/08/12 19:17:13","新北市中和區華安街2號附近"
"238020","268-VK","2016/08/12 19:17:14","新北市樹林區俊英街219巷23號附近"
"236027","269-VK","2016/08/12 19:17:10","新北市土城區中央路二段189巷18號附近"
"238026","172-UY","2016/08/12 19:17:15","新北市樹林區佳園路二段26號附近"
"238017","283-BY","2016/08/12 19:17:10","新北市樹林區光興街44號附近"
"236079","166-UM","2016/08/12 19:16:53","新北市土城區中央路四段321巷12號附近"
"238016","169-UY","2016/08/12 19:17:15","新北市樹林區備前街20號附近"
"236059","912-UM","2016/08/12 19:17:28","新北市土城區清水路1號附近"
"220054","741-BX","2016/08/12 19:17:16","新北市板橋區重慶路89巷14號附近"
"237016","649-BX","2016/08/12 19:17:18","新北市三峽區安坑7號附近"
"220092","307-R5","2016/08/12 19:09:41","新北市板橋區文化路二段231號附近"
"220087","146-RM","2016/08/12 19:17:28","新北市板橋區民生路二段188號附近"
"220079","145-BY","2016/08/12 19:17:19","新北市板橋區民權路202巷17弄14號附近"
"220056","276-BY","2016/08/12 19:17:23","新北市板橋區信義路223-5號附近"
"220091","637-BX","2016/08/12 19:16:48","新北市板橋區萬板路408號附近"
"220075","297-UM","2016/08/12 19:17:15","新北市板橋區南雅西路一段8號附近"
"220098","317-R6","2016/08/12 19:17:29","新北市板橋區四維路112巷54號附近"
"220063","609-BX","2016/08/12 19:17:14","新北市板橋區三民路二段160號附近"
"220103","561-BX","2016/08/12 19:17:13","新北市板橋區介壽街84巷58號附近"
"220072","461-BY","2016/08/12 19:17:24","新北市板橋區金門街381號附近"
"220097","AAC-210","2016/08/12 19:17:19","新北市板橋區漢生西路89巷3弄3號附近"
"220070","AAC-253","2016/08/12 19:17:12","新北市板橋區四川路一段287號附近"
"220035","560-BX","2016/08/12 19:17:23","新北市板橋區瑞安街31巷13號附近"
"220073","985-R7","2016/08/12 19:17:30","新北市板橋區中正路276號附近"
"220093","689-BX","2016/08/12 19:17:17","新北市板橋區漢生西路79巷2號附近"
"220077","687-BX","2016/08/12 19:17:19","新北市板橋區大觀路一段28巷52號附近"
"220062","305-R5","2016/08/12 19:17:01","新北市板橋區三民路二段居仁巷1弄55-1號附近"
"220057","686-BX","2016/08/12 19:17:20","新北市板橋區重慶路293號附近"
