"lineid","car","time","location"
"236055","AAC-216","2016/08/12 18:38:09","新北市土城區中央路一段80號附近"
"236022","401-BY","2016/08/12 18:38:23","新北市土城區延吉街256號附近"
"220083","286-VK","2016/08/12 18:38:15","新北市板橋區華東街1-9號附近"
"236063","915-UM","2016/08/12 18:38:09","新北市土城區延和路177巷28號附近"
"220081","287-VK","2016/08/12 18:38:17","新北市板橋區華東街1-10號附近"
"220101","245-BX","2016/08/12 18:38:16","新北市板橋區民生路二段188號附近"
"236072","105-UM","2016/08/12 18:38:14","新北市土城區永豐路292號附近"
"235067","255-BX","2016/08/12 18:38:03","新北市中和區新生街112-2號附近"
"237006","5529-G3","2016/08/12 18:38:06","新北市三峽區溪東路313號附近"
"221025","623-UM","2016/08/12 17:44:09","新北市汐止區康寧街901號附近"
"221038","297-VK","2016/08/12 18:38:16","新北市汐止區秀峰路57號附近"
"221031","353-TW","2016/08/12 18:38:18","新北市汐止區國道三號12.3K附近"
"221023","279-VK","2016/08/12 18:38:05","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/12 18:38:21","新北市汐止區新台五路一段129號附近"
"220084","209-TC","2016/08/12 18:38:16","新北市板橋區華東街1-9號附近"
"221012","278-VK","2016/08/12 18:38:13","新北市汐止區長江街312號附近"
"237005","AKY-6261","2016/08/12 18:38:07","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/12 18:38:11","新北市汐止區樟樹一路131號附近"
"221036","130-UY","2016/08/12 18:38:04","新北市汐止區南昌街13號附近"
"221015","131-UY","2016/08/12 18:38:05","新北市汐止區吉祥街12巷12-1號附近"
"220096","831-TW","2016/08/12 18:38:06","新北市板橋區八里新店快速公路附近"
"220094","283-UM","2016/08/12 18:38:08","新北市板橋區八里新店快速公路附近"
"221035","622-UM","2016/08/12 18:38:20","新北市汐止區大同路二段300號附近"
"220069","258-TC","2016/08/12 18:38:09","新北市板橋區八里新店快速公路附近"
"236050","913-UM","2016/08/12 18:38:18","新北市土城區明德路一段34號附近"
"238015","755-BX","2016/08/12 18:38:05","新北市樹林區備內街128號附近"
"238021","311-TH","2016/08/12 18:36:17","新北市樹林區西圳街2段30-1號附近"
"236031","253-BX","2016/08/12 18:38:17","新北市土城區福仁街62號附近"
"238014","282-BY","2016/08/12 18:38:05","新北市樹林區大安路111巷13號附近"
"236039","271-VK","2016/08/12 18:38:03","新北市土城區明德路一段287巷12號附近"
"238025","303-VK","2016/08/12 18:38:03","新北市樹林區東佳路8-2號附近"
"236015","270-VK","2016/08/12 18:38:22","新北市土城區清水路230-6號附近"
"220068","013-TV","2016/08/12 18:38:14","新北市板橋區觀光街14號附近"
"220055","827-TW","2016/08/12 18:38:24","新北市板橋區民生路二段36-1號附近"
"238018","571-TV","2016/08/12 18:38:18","新北市樹林區保安街一段20巷17號附近"
"220013","072-UY","2016/08/12 15:26:31","新北市板橋區八里新店快速公路附近"
"220082","806-UM","2016/08/12 18:38:16","新北市板橋區華東街1-10號附近"
"220080","200-UY","2016/08/12 18:38:10","新北市板橋區華東街1-9號附近"
"220086","073-UY","2016/08/12 18:38:19","新北市板橋區大觀路二段15號附近"
"236043","107-UM","2016/08/12 18:37:43","新北市土城區學成路94巷12號附近"
"220102","830-TW","2016/08/12 18:38:07","新北市板橋區八里新店快速公路附近"
"220074","895-R6","2016/08/12 18:38:04","新北市板橋區華東街1-9號附近"
"220019","303-R5","2016/08/12 15:25:23","新北市板橋區民生路一段87號附近"
"238020","268-VK","2016/08/12 18:38:13","新北市樹林區三龍街14巷2號附近"
"236027","269-VK","2016/08/12 18:38:18","新北市土城區忠承路6號附近"
"238026","172-UY","2016/08/12 18:38:07","新北市樹林區八德街1236號附近"
"238017","283-BY","2016/08/12 18:37:51","新北市樹林區三多路88號附近"
"236079","166-UM","2016/08/12 18:38:09","新北市土城區中央路四段80號附近"
"238023","601-UM","2016/08/12 18:38:23","新北市樹林區三福街114號附近"
"238016","169-UY","2016/08/12 18:38:22","新北市樹林區文化街23號附近"
"236059","912-UM","2016/08/12 18:38:09","新北市土城區中央路四段46號附近"
"220054","741-BX","2016/08/12 18:38:15","新北市板橋區中山路二段89巷5弄10號附近"
"221018","753-BX","2016/08/12 18:29:08","新北市汐止區茄苳路224巷3弄1號附近"
"237016","649-BX","2016/08/12 18:38:20","新北市三峽區成福路337號附近"
"221025","567-BX","2016/08/12 18:38:23","新北市汐止區福安街20巷20號附近"
"220087","146-RM","2016/08/12 18:38:03","新北市板橋區八里新店快速公路附近"
"220079","145-BY","2016/08/12 18:38:00","新北市板橋區大觀路二段153巷46弄1號附近"
"220056","276-BY","2016/08/12 18:38:21","新北市板橋區四川路一段281號附近"
"220075","297-UM","2016/08/12 18:38:05","新北市板橋區華東街1-9號附近"
"220063","609-BX","2016/08/12 18:38:18","新北市板橋區文化路一段270巷13號附近(基地台定位)"
"220072","461-BY","2016/08/12 18:38:22","新北市板橋區華東街1-9號附近"
"221032","280-BY","2016/08/12 18:38:21","新北市汐止區福山街60巷16號附近"
"221010","269-BY","2016/08/12 18:38:16","新北市汐止區汐萬路三段74巷2號附近"
"220070","AAC-253","2016/08/12 18:38:06","新北市中和區永和路171巷16號附近(基地台定位)"
"221027","281-BY","2016/08/12 18:38:08","新北市汐止區大同路二段339號附近"
"220035","560-BX","2016/08/12 18:38:21","新北市板橋區大觀路288號附近"
"220073","985-R7","2016/08/12 18:38:11","新北市板橋區華東街1-10號附近"
"220077","687-BX","2016/08/12 18:38:11","新北市板橋區華東街1-10號附近"
"220057","686-BX","2016/08/12 18:38:23","新北市板橋區八里新店快速公路附近"
