SiteName,SiteEngName,DamName,County,Township,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,SampleLayer,SampleDepth,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2016-01-19,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2016-01-19,表水,0.50m,導電度,Conductivity,EC,2720,μmho/cm25℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2016-01-19,表水,0.50m,濁度,Turbidity,TB,7.7,NTU
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2016-01-19,表水,0.50m,酸鹼值,pH,pH,8.2,
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2016-01-19,表水,0.50m,透明度,Transparency,SD,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2016-01-19,表水,0.50m,水溫,Water Temperature,WT,14.6,℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2016-01-19,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,12.5,μg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,總磷,Total-Phosphate,TP,0.023,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,105.3,%
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,氨氮,NH3-N,NH3-N,0.03,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,10.2,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,10.2,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,懸浮固體,Suspended Solid,SS,2.2,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,氣溫,Temperature,TMP,12.5,℃
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,導電度,Conductivity,EC,299,μmho/cm25℃
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,濁度,Turbidity,TB,1.9,NTU
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,酸鹼值,pH,pH,8.2,
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,透明度,Transparency,SD,1.2,m
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,水溫,Water Temperature,WT,16.3,℃
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2016-02-17,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,0.9,μg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,總磷,Total-Phosphate,TP,0.019,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,98.7,%
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,氨氮,NH3-N,NH3-N,0.03,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,12.6,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,11.0,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,懸浮固體,Suspended Solid,SS,2.4,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,氣溫,Temperature,TMP,10.4,℃
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,導電度,Conductivity,EC,942,μmho/cm25℃
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,濁度,Turbidity,TB,1.3,NTU
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,酸鹼值,pH,pH,8.2,
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,透明度,Transparency,SD,2.0,m
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,水溫,Water Temperature,WT,11.0,℃
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,345050.89,2874747.69,2016-01-21,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,7.5,μg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,總磷,Total-Phosphate,TP,0.019,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,95.3,%
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,氨氮,NH3-N,NH3-N,0.04,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,9.0,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,10.5,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,懸浮固體,Suspended Solid,SS,6.6,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,氣溫,Temperature,TMP,9.9,℃
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,導電度,Conductivity,EC,747,μmho/cm25℃
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,濁度,Turbidity,TB,4.0,NTU
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,酸鹼值,pH,pH,8.2,
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,透明度,Transparency,SD,1.6,m
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,水溫,Water Temperature,WT,11.3,℃
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343884.26,2874710.67,2016-01-21,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,28.2,μg/L
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,總磷,Total-Phosphate,TP,0.051,mg/L
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,102.8,%
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,氨氮,NH3-N,NH3-N,0.01,mg/L
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,15.9,mg/L
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,11.3,mg/L
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,懸浮固體,Suspended Solid,SS,5.6,mg/L
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,氣溫,Temperature,TMP,10.3,℃
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,導電度,Conductivity,EC,689,μmho/cm25℃
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,濁度,Turbidity,TB,2.6,NTU
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,酸鹼值,pH,pH,8.2,
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,透明度,Transparency,SD,1.0,m
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,水溫,Water Temperature,WT,11.5,℃
東湧,Tung-Yung Reservoir,東湧,連江縣,東引鄉,120.4924680,26.3695730,400440.14,2917865.33,2016-01-28,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,16.0,μg/L
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,總磷,Total-Phosphate,TP,0.027,mg/L
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,97.3,%
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,氨氮,NH3-N,NH3-N,0.01,mg/L
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,18.7,mg/L
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,10.7,mg/L
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,懸浮固體,Suspended Solid,SS,6.0,mg/L
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,氣溫,Temperature,TMP,11.5,℃
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,導電度,Conductivity,EC,688,μmho/cm25℃
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,濁度,Turbidity,TB,5.0,NTU
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,酸鹼值,pH,pH,8.4,
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,透明度,Transparency,SD,1.2,m
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,水溫,Water Temperature,WT,12.3,℃
坂里,Fan-Li Reservoir,坂里,連江縣,北竿鄉,119.9740830,26.2218240,348173.43,2901500.23,2016-01-19,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,15.1,μg/L
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,總磷,Total-Phosphate,TP,0.133,mg/L
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,55.0,%
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,氨氮,NH3-N,NH3-N,0.07,mg/L
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,12.0,mg/L
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,5.9,mg/L
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,懸浮固體,Suspended Solid,SS,2.1,mg/L
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,氣溫,Temperature,TMP,7.9,℃
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,導電度,Conductivity,EC,590,μmho/cm25℃
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,濁度,Turbidity,TB,2.1,NTU
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,酸鹼值,pH,pH,7.8,
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,透明度,Transparency,SD,1.1,m
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,水溫,Water Temperature,WT,12.4,℃
津沙一號壩,Chin-Sha No.1 Reservoir I,津沙一號壩,連江縣,南竿鄉,119.9147170,26.1483260,342243.46,2893382.18,2016-01-20,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,14.3,μg/L
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,總磷,Total-Phosphate,TP,0.033,mg/L
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,86.8,%
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,氨氮,NH3-N,NH3-N,0.04,mg/L
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,12.1,mg/L
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,9.4,mg/L
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,懸浮固體,Suspended Solid,SS,5.6,mg/L
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,氣溫,Temperature,TMP,8.6,℃
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,導電度,Conductivity,EC,545,μmho/cm25℃
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,濁度,Turbidity,TB,5.6,NTU
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,酸鹼值,pH,pH,8.2,
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,透明度,Transparency,SD,1.0,m
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,水溫,Water Temperature,WT,12.8,℃
津沙,Chin-Sha Reservoir,津沙,連江縣,南竿鄉,119.9154200,26.1445650,342288.58,2892950.25,2016-01-20,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,-,
儲水沃上壩,Chu-Shui-Wo Upper Dam,儲水沃上壩,連江縣,南竿鄉,119.9198360,26.1536000,342630.37,2893971.04,2016-01-20,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,12.4,μg/L
儲水沃上壩,Chu-Shui-Wo Upper Dam,儲水沃上壩,連江縣,南竿鄉,119.9198360,26.1536000,342630.37,2893971.04,2016-01-20,表水,0.50m,總磷,Total-Phosphate,TP,0.026,mg/L
儲水沃上壩,Chu-Shui-Wo Upper Dam,儲水沃上壩,連江縣,南竿鄉,119.9198360,26.1536000,342630.37,2893971.04,2016-01-20,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,113.0,%
儲水沃上壩,Chu-Shui-Wo Upper Dam,儲水沃上壩,連江縣,南竿鄉,119.9198360,26.1536000,342630.37,2893971.04,2016-01-20,表水,0.50m,氨氮,NH3-N,NH3-N,0.02,mg/L
