"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"32","24803275","英屬維京群島商景鑫有限公司","彰化縣大村鄉過溝村過溝三巷1-10號","陳敏雄","0","1041208"
"33","24803280","美商愛德斯托科技股份有限公司","臺北市內湖區內湖路1段252號12樓","羅學頓","0","1041208"
"34","24803296","瑞緻投資有限公司","金門縣金湖鎮復興路1之33號1樓","翁美寧","2500000","1041208"
"35","24803303","日商三葉股份有限公司","臺北市中山區中山北路1段152號7樓","大朏均","0","1041209"
"36","24803319","美商喜樂德科技股份有限公司","臺北市大安區忠孝東路3段305號6樓之1","CHENG  WEN  LAI","200000","1041208"
"37","24803330","英屬維京群島商先進股份有限公司","臺北市大安區誠安里忠孝東路3段303號10樓之2","謝天寶","4500000","1041209"
"38","24803351","英屬維京群島商動力全球股份有限公司","臺北市大安區誠安里忠孝東路3段303號10樓之2","林月雲","4000000","1041209"
"39","24803367","法商沃克士股份有限公司","臺北市松山區復興北路57號14樓之3","Joel  Daniel  REBOUL","0","1041209"
"40","24803373","新加坡商典範先驅股份有限公司","臺北市信義區基隆路2段51號14樓","百田浩志","5000000","1041209"
"41","24803388","瑞城投資有限公司","金門縣金湖鎮復興路1之33號4樓","翁維駿","2500000","1041210"
"42","24803394","日商福岡銀行股份有限公司","臺北市中山區松江路126號6樓之1","平山 孝行","0","1041209"
"43","24803401","香港商江華全球企業有限公司","新北市板橋區四川路2段16巷10號1樓","江韋達","50000000","1041209"
"44","24803417","瑞宏投資有限公司","金門縣金湖鎮復興路1之33號4樓","翁宇宏","2500000","1041209"
"45","24803423","瑞園投資有限公司","金門縣金湖鎮復興路1之33號1樓","翁國團","2500000","1041209"
"46","24803438","薩摩亞商藍海亞太科技股份有限公司","臺北市士林區磺溪街55巷9號1樓","楊世鑫","5000000","1041209"
"47","24803459","瑞統投資有限公司","金門縣金湖鎮復興路1之33號1樓","翁慧卿","2500000","1041209"
"48","24803465","香港商泰森寶科技控股有限公司","臺北市大安區忠孝東路4段295號3樓","蔣卓成","0","1041210"
"49","24803471","薩摩亞商冠遠數位科技有限公司","臺中市南區永興里工學路59巷55號1樓","林桂妏","1000000","1041210"
"50","24803486","英屬維京群島商高點全球股份有限公司","臺北市大安區義村里忠孝東路3段158號","鄭羽倩","3500000","1041210"
"51","24803492","英屬維京群島商鴻運企管顧問有限公司","臺北市大安區敦化南路1段205號7樓之5","簡志仲","2000000","1041210"
"52","24803541","薩摩亞商移動天使有限公司","新北市板橋區雙十路3段8號4樓","李永安","500000","1041211"
"53","24803556","香港商白銀藝術有限公司","臺北市大安區大安路2段70號1樓","李介一","5000000","1041211"
"54","24803562","大陸商華德森電子科技有限公司","臺北市中山區民權西路20號7樓","張春祥","0","1041225"
"55","24803583","成暘建設有限公司","金門縣金城鎮賢庵里山前70號","向富光","2000000","1041214"
"56","24803612","英屬維京群島商信樂股份有限公司","桃園市蘆竹區南崁路2段9號3樓之3","吳振境","1000000","1041214"
"57","24803628","英屬維京群島商振博有限公司","臺北市大安區敦化南路1段205號7樓之5","佘祥生","900000","1041214"
"58","24803633","日商奧麗吉娜愛有限公司","臺北市中正區忠孝西路1段66號28樓","北瀨英一","300000","1041217"
"59","24803660","汶萊商盈諾有限公司","臺中市西屯區大祥街8號3樓","楊繼廉","0","1041215"
"60","24803676","香港商艾敏交流有限公司","臺北市中山區南京東路3段19號3樓之2","艾敏和","0","1041215"
"61","24803681","美商全球青年天賦社會企業有限公司","臺北市大安區忠孝東路4段146巷1號5樓","堯德徫","100000","1041215"
"62","24803697","英屬維京群島商諾全有限公司","臺北市大安區敦化南路1段283號2樓","鈕薇芳","100000","1041215"
"63","24803704","英屬維京群島商展維資產股份有限公司","新北市中和區平河里建康路5號5樓","張馨尹","1000000","1041215"
"64","24803726","香港商萬航環球貿易有限公司","臺北市大同區南京西路163號2樓之81","朱雪馬","500000","1041224"
"65","24803747","英屬維京群島商新榮亞洲有限公司","臺北市大安區敦化南路1段283號2樓","鈕方頤","100000","1041216"
"66","24803768","香港商大勝森林有限公司","臺北市信義區基隆路1段147巷5弄2號、2之1號","羅楗燊","1000000","1041217"
"67","24803774","香港商榮惠電子有限公司","臺北市中山區集英里民權西路19號5樓","劉世璘","1000000","1041217"
"68","24803789","韓商比斯摩科技股份有限公司","臺北市內湖區瑞光路2號3樓之2","朴烋成","900000","1041217"
"69","24803824","香港商綠和創建有限公司","臺北市中山區中山北路2段45巷23號4樓之3","村上雅樹","1000000","1041218"
"70","24803839","塞席爾商新暉股份有限公司","新北市汐止區水源路2段36巷29號8樓","黃建霖","200000","1041217"
"71","24803866","美商飛榮科技有限公司","新北市蘆洲區長興路298巷18號13樓","施習中","1000000","1041218"
"72","24803887","新加坡商新科自控有限公司","臺中市大里區西湖里西湖路192號","林永正","2000000","1041218"
"73","24803893","香港商灝鏘管理顧問有限公司","臺北市大安區忠孝東路4段148號6樓","羅立光","300000","1041221"
"74","24803900","時楷投資股份有限公司","臺北市大安區敦化南路2段105號9樓","林文伯","3590000000","1041221"
"75","24803922","日商五円股份有限公司","臺中市北區錦祥里興進路218巷11號1樓","洪啟舜","100000","1041218"
"76","24803943","薩摩亞商博鈺國際股份有限公司","新北市中和區景安路200巷2弄2號1樓","萬顯榮","8000000","1041221"
"77","24803964","薩摩亞商新高金屬股份有限公司","新竹縣湖口鄉中勢村中平路1段358號","陳昭田","1000000","1041221"
"78","24803985","韓商搜路研股份有限公司","臺北市內湖區新湖三路122號3樓","權重顏","0","1041222"
"79","24803991","香港商歐特貿易有限公司","臺中市西屯區環中路3段80號","HERLIHY  PATRICK  JOHN","0","1041222"
"80","24804056","美商萊特股份有限公司","新北市板橋區民族路87號10樓","Harpuneet Singh","5000000","1041222"
"81","24804078","鈞城建設開發有限公司","金門縣金湖鎮瓊林里小徑125號2樓","邜季孏","800000","1041222"
"82","24804128","香港商盈豐開發建設有限公司","高雄市前鎮區民權二路6號14樓之1","陳立華","4000000","1041223"
"83","24804149","馬來西亞商艿羅米有限公司","臺中市西屯區協和里工業區四二路13號","陳觀耀","10000000","1041223"
"84","24804154","致勝投資股份有限公司","臺北市大安區敦化南路2段105號9樓","蔡祺文","3590000000","1041223"
"85","24804160","英商達維股份有限公司","高雄市苓雅區苓雅二路156號4樓","謝尚廷","6000000","1041223"
"86","24804181","碩鑽材料股份有限公司","新竹縣湖口鄉工業一路3號1樓","陳繼明","688180000","1041223"
"87","24804197","德商德歐吉有限公司","臺北市信義區基隆路1段432號11樓","顧良娟","0","1041223"
"88","24804204","香港商信邦國際投資控股有限公司","臺北市信義區基隆路1段394號14樓之1","鄭詩敏","1000000","1041223"
"89","24804231","英屬維京群島商亞斯本股份有限公司","高雄市三民區九如一路805號5樓","林亮妤","1000000","1041224"
"90","24804247","美商雅賽電子有限公司","臺北市大安區信義路4段341號4樓","胡斯俊","0","1041223"
"91","24804252","香港商樂愛創新科技有限公司","臺北市中山區長安東路1段27號6樓","黃震","500000","1041224"
"92","24804268","香港商平方米有限公司","臺北市中山區長安東路2段81號12樓之1","加富爾","3500000","1041225"
"93","24804274","薩摩亞商新傳鍶科技股份有限公司","新北市中和區板南路663號16樓","吳廼昌","4500000","1041225"
"94","24804289","英屬維京群島商動利科技股份有限公司","新北市中和區建八路16號6樓之2","許文昉","5000000","1041224"
"95","24804295","百慕達商怡和管理有限公司","臺北市中正區濟南路2段39號6樓","徐曜東","0","1041225"
"96","24804302","新加坡商傲勝全球股份有限公司","新北市中和區建一路176號11樓","阮昭瑜","5000000","1041225"
"97","24804318","英屬維京群島商善淵國際股份有限公司","新北市中和區中正路782號9樓","邱淑娟","500000000","1041225"
"98","24804339","瘋馬戶外探索育樂有限公司","連江縣南竿鄉清水村147號4樓","楊慶和","1000000","1041225"
"99","24804345","香港商鑫聖生技有限公司","臺北市內湖區樂康里康樂街61巷79弄3號1樓","邱賢鈞","300000","1041228"
"100","24804350","美商維梧資本有限公司","臺北市信義區信義路4段460號18樓","趙惠心","500000","1041228"
"101","24804366","平尚國際有限公司","金門縣金城鎮西門里珠浦西路80巷3號","楊再人","250000","1041228"
"102","24804387","英商齊嘉科技有限公司","臺北市中山區松江路122號11樓","白博騰","500000","1041229"
"103","24804513","香港商歐信英才諮詢有限公司","臺北市松山區敦化北路170號3樓","尹湛棠","400000","1041229"
"104","24804561","美商美高梅國際股份有限公司","臺北市松山區松山區民生東路3段156號8樓","Albert Faccinto,Jr.","500000","1041230"
"105","24804577","馬來西亞商無敵喜有限公司","新北市永和區民族路37巷1弄9號","林偉俍","300000","1041230"
"106","24804582","薩摩亞商奧微國際股份有限公司","臺中市北區進化路575號15樓之1","黃鼎殷","1500000","1041230"
"107","24915519","騰懋科技有限公司","臺南市東區忠孝里榮譽街119號4樓之1","張志誠","3000000","1041201"
"108","24915525","台名資產管理股份有限公司","臺南市北區華興里林森路三段230號1樓","李郁珍","20000000","1041201"
"109","24915530","鉅豐企業有限公司","臺南市鹽水區汫水里汫水港128之16號","顏國欽","3000000","1041201"
"110","24915546","揚名數位資訊有限公司","臺南市下營區仁里里仁南街41巷2號","沈揚名","200000","1041201"
"111","24915551","鑫達商業有限公司","臺南市新營區新東里東仁街43巷16弄15號1樓","陳蓓蓓","1000000","1041201"
"112","24915567","富筠科技有限公司","臺南市北區東興里東豐路550號1樓","廖剛富","1000000","1041201"
"113","24915573","允揚精密有限公司","臺南市永康區尚頂里鹽信街130號","蘇淙裕","1000000","1041201"
"114","24915588","康禾貿易股份有限公司","臺南市麻豆區東角里同仁街3之3號1樓","郭孟蓁","200000","1041201"
"115","24915594","舜德昌國際有限公司","臺南市南區建南里永成路二段881巷33號5樓","周志權","500000","1041201"
"116","24915601","逸芳實業有限公司","臺南市六甲區二甲里中山路429巷13號1樓","賴宜芳","2000000","1041201"
"117","24915617","醇厚國際實業有限公司","臺南市永康區龍潭里龍國街240巷26號4樓","莊詠淳","100000","1041201"
"118","24915623","老行家開發建設有限公司","臺南市永康區三民里三民街79巷30弄1號1樓","張育彰","6000000","1041202"
"119","24915638","淳恩投資股份有限公司","臺南市善化區小新里小新營392號1樓","郭素惠","50000000","1041201"
"120","24915659","達恩有限公司","臺南市北區長榮里長榮路五段6號2樓","劉佳玟","2500000","1041201"
"121","24915665","廣和營造有限公司","臺南市北區五福里自強街107號1樓","蔡正言","3000000","1041202"
"122","24915671","鑫悅國際事業有限公司","臺南市安平區文平里中華西路二段1巷17弄1號1樓","王志偉","1000000","1041202"
"123","24915686","健山有限公司","臺南市永康區東橋二街47號","楊碩平","500000","1041202"
"124","24915692","新學習有限公司","臺南市東區自強里富農街一段199巷5號1樓","蔡孟娟","100000","1041202"
"125","24915709","群益綠能有限公司","臺南市中西區西賢五街78號1樓","陳志明","2000000","1041202"
"126","24915715","寰璞科技有限公司","臺南市北區振興里長榮路四段98巷7號1樓","方永和","1000000","1041202"
"127","24915721","巨犂電信有限公司","臺南市永康區中正北路80號1樓","鄭媛元","1000000","1041202"
"128","24915742","緦菋有限公司","臺南市東區裕聖里裕敬三街16號1樓","吳英瑤","700000","1041202"
"129","24915757","豐舟投資有限公司","臺南市東區東門路二段297號4樓之1","毛耀呈","8000000","1041203"
"130","24915763","德旭工程有限公司","臺南市善化區小新里陽光大道362巷17號1樓","李俊德","300000","1041203"
"131","24915779","祥聖興業有限公司","臺南市新化區護國里信義路14巷36號","黄仲儀","500000","1041204"
"132","24915784","相興科技有限公司","臺南市新營區舊廍里舊廍26號1樓","黃淑惠","2000000","1041204"
"133","24915807","康程室內裝修有限公司","臺南市仁德區仁義里中山路273號1樓","歐湘羚","5000000","1041204"
"134","24915813","大實踐文創設計有限公司","臺南市東區北門路2段16號1樓","黃鈴惠","5000000","1041207"
"135","24915829","華信電器有限公司","臺南市安南區義安街81號1樓","陳進忠","800000","1041204"
"136","24915834","甜星茶飲有限公司","臺南市鹽水區中境里中正路16號1樓","黃麟傑","2000000","1041204"
"137","24915840","育城企業有限公司","臺南市北區正覺里公園路615號1樓","王信雄","400000","1041204"
"138","24915855","綠沛雅生醫事業股份有限公司","臺南市安平區永華路2段248號13樓之6","游蕙甄","10000000","1041207"
"139","24915861","嵩永投資有限公司","臺南市善化區小新里陽光三路171巷8號","陳玟蓓","1000000","1041204"
"140","24915877","大目降不動產有限公司","臺南市新化區協興里忠孝路289號1樓","蔡建志","1000000","1041207"
"141","24915882","露營管家戶外生活有限公司","臺南市仁德區林頂街233號","李美瑩","4000000","1041207"
"142","24915898","盈珈邁有限公司","臺南市新市區永就里光華街5之29號","洪麗玲","100000","1041204"
"143","24915905","東呈企業有限公司","臺南市歸仁區許厝里復興路67號","林淑惠","2000000","1041207"
"144","24915911","銀河安安有限公司","臺南市東區大同路二段95號十四樓之二","喻安德","200000","1041204"
"145","24915927","金輪科技有限公司","臺南市永康區中華里忠勇街46號1樓","盧奕仲","500000","1041207"
"146","24915932","冠昱土地開發股份有限公司","臺南市永康區勝利里勝利街20之1號1樓","黃榮裕","5000000","1041204"
"147","24915948","東虹有限公司","臺南市柳營區大農里環園東路2段8號","黃峯偉","1000000","1041207"
"148","24915953","灃程工程顧問有限公司","臺南市北區成功里北成路80巷54號1樓","楊英弘","1000000","1041207"
"149","24915969","新登發有限公司","臺南市東區崇文里崇德十八街40號1樓","程日和","50000","1041207"
"150","24915975","天煬能源有限公司","臺南市安平區國平里健康三街140號5樓之1","楊壹麟","1000000","1041207"
"151","24915980","永冠國際貿易有限公司","臺南市北區文成里和緯路三段291號1樓","陳建中","1000000","1041207"
"152","24915996","友宏實業有限公司","臺南市東區忠孝里中華東路3段380巷45弄8號","李文華","2000000","1041208"
"153","24916003","永久興營造有限公司","臺南市新營區三仙里29鄰育德七街94號1樓","陳建勳","3000000","1041207"
"154","24916019","永達國際事業有限公司","臺南市仁德區民安路二段77號9樓之2","楊明璋","1000000","1041208"
"155","24916025","律毅工程有限公司","臺南市安南區安和路1段52巷21弄8號1樓","林祐毅","1000000","1041208"
"156","24916030","仩禾科技有限公司","臺南市山上區山上里12鄰山上188號1樓","張木鵬","200000","1041208"
"157","24916046","謦懋科技有限公司","臺南市東區莊敬路21巷8號7樓","李彥良","1000000","1041208"
"158","24916051","松宏紙器有限公司","臺南市南區彰南里新樂路24-1號","蔡坤昇","1000000","1041208"
"159","24916067","漾宇有限公司","臺南市官田區隆本里中山路2段192號1樓","黃織儀","200000","1041208"
"160","24916073","承擇貿易有限公司","臺南市永康區中華路212巷15號1樓","簡知翔","1000000","1041208"
"161","24916088","得豐五金有限公司","臺南市南區松安里灣裡路282巷68弄9號1樓","黃敏玲","50000","1041208"
"162","24916094","洪韋國際實業有限公司","臺南市永康區小東路689-11號","蘇韋禎","100000","1041208"
"163","24916101","五韻有限公司","臺南市南區大成路二段58號1樓","徐隆傳","420000","1041208"
"164","24916117","宏藝服飾企業有限公司","臺南市南區彰南里新義南路1號","林孝宸","2200000","1041118"
"165","24916138","說故事文創國際有限公司","臺南市中西區中正里正興街61巷22號1樓","陳德安","5500000","1041209"
"166","24916159","晟瑋顧問企業有限公司","臺南市東區慶東街115號2樓","謝伊筑","500000","1041208"
"167","24916165","松甫精密企業有限公司","臺南市安南區長和路四段160巷20號1樓","許元福","1200000","1041209"
"168","24916171","騰皇投資開發有限公司","臺南市永康區北灣里永大路二段1076巷25號","簡月霜","10000000","1041209"
"169","24916186","弘運開發有限公司","臺南市歸仁區七甲里中正北路一段536巷37號","王柏清","10000000","1041209"
"170","24916192","亮亭有限公司","臺南市東區大同里大同路一段111號1樓","陳秉宏","1000000","1041209"
"171","24916209","旅承有限公司","臺南市永康區東橋里東橋一路8號","羅文毓","5000000","1041209"
"172","24916215","福旺貿易有限公司","臺南市安南區安東里安和路2段2巷3號1樓","楊小林","100000","1041210"
"173","24916236","威拓自動化有限公司","臺南市麻豆區新建里光復路180號1樓","李自強","3000000","1041210"
"174","24916242","膜哲學有限公司","臺南市永康區六合里中山南路106之2號1樓","林韋翰","2000000","1041210"
"175","24916257","利鑫電機有限公司","臺南市東區後甲里中華東路一段185號1樓","楊再順","1000000","1041210"
"176","24916263","蚯蚓整合文化有限公司","臺南市中西區郡王里南門路171號","簡稚茹","2000000","1041210"
"177","24916279","大山消防工程有限公司","臺南市北區文賢路313巷25號1樓","張耀仁","1000000","1041211"
"178","24916284","瑞岩貿易有限公司","臺南市東區東門路二段297號13樓","陳宥妍","100000","1041210"
"179","24916290","金品誠實業有限公司","臺南市南區佛壇里興南街410號","呂惠美","1000000","1041211"
"180","24916307","南舟船艇有限公司","臺南市安平區怡平里慶平路386號13樓之5","樓育任","200000","1041211"
"181","24916313","夢想起飛有限公司","臺南市北區大豐里文賢路329號2樓","曾啟惠","320000","1041211"
"182","24916329","加安貿易有限公司","臺南市新化區豐榮里中山路693號1樓","王瑀","1000000","1041211"
"183","24916334","禧壹股份有限公司","臺南市安南區本田路2段518號2樓","温志中","15000000","1041211"
"184","24916340","永奕國際汽車股份有限公司","臺南市南區文南里仁南三街23號1樓","王奕仁","22000000","1041211"
"185","24916355","史萊姆茶飲有限公司","臺南市永康區蔦松里中正北路705號","林志鴻","1000000","1041211"
"186","24916361","立埕營造股份有限公司","臺南市安平區建平里永華三街333號12樓之2","廖堅志","3000000","1041210"
"187","24916377","永利創富投資有限公司","臺南市中西區赤崁里成功路183號1樓","潘嚴富美","1000000","1041211"
"188","24916382","品睿有限公司","臺南市東區北門路1段226號4樓","郭又銘","700000","1041211"
"189","24916405","凌極限國際行銷有限公司","臺南市永康區永科三路99號二樓","魏杏凌","200000","1041211"
"190","24916411","御崴有限公司","臺南市麻豆區穀興里中華街8之2號1樓","李奎憲","200000","1041214"
"191","24916427","立揚興有限公司","臺南市永康區大橋里大橋二街133號1樓","胡冠群","2000000","1041211"
"192","24916432","風克士科技有限公司","臺南市新市區社內里富林路691號1樓","賴慧芳","1000000","1041211"
"193","24916453","柏司特有限公司","臺南市仁德區仁德里中山路628巷21號1樓","顏志璋","500000","1041210"
"194","24916469","熙瑞數位有限公司","臺南市新營區東興四街32巷31弄17號1樓","郭瑞成","1000000","1041211"
"195","24916475","匯集寶企業有限公司","臺南市北區五福里西門路三段96號1樓","何樹堂","12500189","1041211"
"196","24916480","怡和興開發有限公司","臺南市北區中樓里東豐路133巷25號1樓","蘇冠嶧","10000000","1041211"
"197","24916496","崴勝宏業有限公司","臺南市永康區尚頂里正南一街72號1樓","張崴竣","2000000","1041211"
"198","24916502","寶麗媚國際有限公司","臺南市北區大和里文賢路735巷69號","王俞婕","1000000","1041211"
"199","24916518","絨興有限公司","臺南市安南區安中路四段320巷129弄30之30號二樓","陳蓓絨","500000","1041214"
"200","24916524","吉洋水產養殖有限公司","臺南市學甲區三慶里紅茄113之50號1樓","徐嘉隆","500000","1041214"
"201","24916545","晶鑫實業有限公司","臺南市安南區溪北里府安路四段91巷8弄50號1樓","王麗蓉","2000000","1041214"
"202","24916550","正億棉廠股份有限公司","臺南市將軍區北埔里2鄰北埔17號1樓","吳松儒","6000000","1041211"
"203","24916566","舒浴有限公司","臺南市中西區青年里衛民街117號13樓之3","李熒千","100000","1041214"
"204","24916572","強輝實業有限公司","臺南市安南區郡安路5段164巷9弄17號2樓","陳銘輝","3000000","1041214"
"205","24916587","聯英國際貿易有限公司","臺南市鹽水區水正里過港24之19號1樓","彭丞銓","5000000","1041214"
"206","24916593","泳枑科技有限公司","臺南市安南區海東里同安路167巷109號1樓","陳卉泰","105000","1041214"
"207","24916600","桔品實業有限公司","臺南市永康區二王里二王路57號1樓","林益正","5000000","1041215"
"208","24916616","盈誼投資股份有限公司","臺南市東區文化一街129號1樓","謝月女","7000000","1041214"
"209","24916622","凱宥高端精品企業有限公司","臺南市麻豆區港尾里客仔寮47號1樓","施宜榛","6600","1041215"
"210","24916637","仁仁生物科技有限公司","臺南市善化區田寮里六分寮64之15號1樓","吳忠融","1000000","1041215"
"211","24916643","洲裕發國際貿易有限公司","臺南市永康區北灣里信義二街57號一樓","洪英洲","1000000","1041214"
"212","24916658","恆躍企業有限公司","臺南市安平區永華三街333號5樓之3","楊蕙綺","1000000","1041214"
"213","24916664","凱思拓科技有限公司","臺南市仁德區仁義里林頂街298號2樓","王基清","3500000","1041214"
"214","24916670","海祿達有限公司","臺南市永康區鹽行里中正北路58號1樓","林明達","250000","1041215"
"215","24916685","鳳陽花鼓有限公司","臺南市北區大豐里文賢路365巷18弄35號1樓","王瀚陽","1500000","1041215"
"216","24916691","谷豐生技有限公司","臺南市永康區中華路619巷22弄32號1樓","張芷","2000000","1041216"
"217","24916708","鑫盞有限公司","臺南市中西區公正里衛民街62號7樓之11","薛玉盞","500000","1041215"
"218","24916714","維一實業有限公司","臺南市永康區六合里新興街111號3樓之2","陳秀玲","15000000","1041216"
"219","24916720","歐瑪荷股份有限公司","臺南市安平區怡平里永華六街35巷1號4樓之6","陳智茂","3000000","1041216"
"220","24916735","冠勝農業生化有限公司","臺南市安南區學東里公學路六段450號1樓","黃金山","3000","1041215"
"221","24916741","櫻花大飯店股份有限公司","臺南市北區北安路一段35號1樓","吳三仁","3000000","1041217"
"222","24916756","城林開發營建有限公司","臺南市南區西門路1段380巷2弄1號1樓","林經舜","5000000","1041217"
"223","24916762","巨鑫國際企業有限公司","臺南市仁德區二行里中正西路22號1樓","莊富凱","50000","1041217"
"224","24916778","品遠有限公司","臺南市永康區勝利里中華路1-124號","黃韋翔","200000","1041217"
"225","24916783","丞堡生技有限公司","臺南市中西區永福里忠義路二段127號1樓","王永翔","2000000","1041216"
"226","24916799","和資企業有限公司","臺南市北區和順里西門路三段159號8樓之1","蘇昭旭","1000000","1041217"
"227","24916806","虹廣生物科技有限公司","臺南市永康區成功里中華路134巷87弄5號1樓","俞澤民","500000","1041218"
"228","24916828","富元佳有限公司","臺南市關廟區香洋里中山路一段510號","歐國良","1250000","1041216"
"229","24916833","永承有限公司","臺南市安南區長和路一段222巷115弄100號1樓","張承中","500000","1041216"
"230","24916849","永鳳三富企業有限公司","臺南市南區再興里三官路70巷50號1樓","黃永村","500000","1041218"
"231","24916854","嘉宏車業股份有限公司","臺南市六甲區甲南里珊瑚路14號","沈東岳","500000","1041217"
"232","24916860","統贊國際事業有限公司","臺南市安定區港尾里下洲子12號之3一樓","周良修","5000000","1041217"
"233","24916876","弘全工程有限公司","臺南市安南區佃西里公學路四段126巷122弄43號","杜瑋泓","300000","1041218"
"234","24916881","瑞霈投資有限公司","臺南市東區和平里文化路65號3樓","陳明欽","40000000","1041218"
"235","24916897","仁杏醫療儀器有限公司","臺南市南區佛壇里灣裡路642之2號1樓","蘇秀珍","300000","1041218"
"236","24916904","名光科技有限公司","臺南市善化區小新里蓮潭北二街57號","陳佳旭","500000","1041218"
"237","24916910","椿樺生技股份有限公司","臺南市南區新樂路104號2樓","周進南","2000000","1041221"
"238","24916926","川恆技術研究工業股份有限公司","臺南市歸仁區新厝里大成二街11號1樓","陳姵樺","25000000","1041218"
"239","24916931","新政昇興業有限公司","臺南市安南區安順里北安路三段752巷22弄41號1樓","周純菁","1000000","1041221"
"240","24916947","未星科技股份有限公司","臺南市鹽水區水秀里朝琴路162號1樓","賴子宸","320000","1041221"
"241","24916952","讚吉有限公司","臺南市東區大學里長榮路3段33號1樓","楊福昆","2000000","1041221"
"242","24916968","酷點子創意科技有限公司","臺南市東區路東里14鄰林森路1段132號13樓之6","徐鑌","500000","1041221"
"243","24916974","點點換數位科技有限公司","臺南市北區開元路485巷41弄12號7樓之9","崔傅翔","100000","1041221"
"244","24916989","好巷一弄有限公司","臺南市中西區中正里正興街73號","陳德安","200000","1041221"
"245","24916995","龍揚興電子科技有限公司","臺南市北區成功路446號1樓","龔育嫻","210000","1041221"
"246","24917002","福昇食品有限公司","臺南市東區大德里立德十路49號1樓","陳秀嬌","300000","1041221"
"247","24917018","鑫凱翔有限公司","臺南市永康區東橋里中正路217巷3弄10號","陳寶玉","300000","1041221"
"248","24917024","壹厝邊科技有限公司","臺南市東區和平里文化二街166-10號1樓","郭寅文","500000","1041221"
