SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,18,,良好,2.9,0.03,22,20,1,1.5,0.5,126,1,2,.53,2016-08-04 20:00
三重,新北市,44,,良好,4.5,1.39,,36,12,32,,,2,111.88,79.98,2016-08-04 20:00
三義,苗栗縣,20,,良好,1.8,0.16,16,32,10,7.5,1,176,1,8.18,.66,2016-08-04 20:00
土城,新北市,0,,,5.3,,12,24,3,27,1.4,161,,31.02,3.66,2016-08-04 20:00
士林,臺北市,24,,良好,3.9,0.36,15,28,7,18,1.6,318,1,19.31,1.57,2016-08-04 20:00
大同,臺北市,37,,良好,3.8,1.39,,36,10,25,,,1,48.16,23.65,2016-08-04 20:00
大里,臺中市,33,,良好,6.7,0.42,6.8,28,10,21,1.4,276,2,26.79,6.02,2016-08-04 20:00
大園,桃園市,23,,良好,3.6,0.14,26,24,12,7.3,2.6,236,1,8.55,1.22,2016-08-04 20:00
大寮,高雄市,31,,良好,3.4,0.3,21,15,12,11,1.6,235,2,11.9,1.06,2016-08-04 20:00
小港,高雄市,32,,良好,5.5,0.2,18,28,1,17,2.3,291,1,16.85,.1,2016-08-04 20:00
中山,臺北市,27,,良好,5.3,0.76,7.1,33,5,27,2.4,31,1,43.72,16.52,2016-08-04 20:00
中壢,桃園市,41,,良好,3.6,2.29,7,39,15,30,1.4,209,2,89.12,59.58,2016-08-04 20:00
仁武,高雄市,30,,良好,2.1,0.19,24,40,7,8.9,2.1,319,2,10.33,1.45,2016-08-04 20:00
斗六,雲林縣,25,,良好,3.3,0.16,21,36,2,6.3,1.5,27,1,7.96,1.63,2016-08-04 20:00
冬山,宜蘭縣,35,,良好,3.7,0.23,31,28,10,8.6,1.8,240,2,9.82,1.23,2016-08-04 20:00
古亭,臺北市,25,,良好,3.7,0.61,14,27,12,26,2.2,261,1,29.49,3.41,2016-08-04 20:00
左營,高雄市,31,,良好,3,0.14,22,21,14,11,2,305,2,11.34,.66,2016-08-04 20:00
平鎮,桃園市,29,,良好,3,0.31,12,34,1,18,1.9,226,1,20.92,2.79,2016-08-04 20:00
永和,新北市,26,,良好,4.2,1.28,11,27,11,30,1.5,280,2,52.14,21.93,2016-08-04 20:00
