停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【區域1】宜蘭縣宜蘭市光復路53號至151號(單側);崇聖街3號至25號(單側);光復路89巷內全,2016/02/23 13:0至2016/02/23 17:0 ,2016/02/23 17:0以後,03-9323255,2016/2/9~2016/2/24,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市光復路53號至151號(單側);崇聖街3號至25號(單側);光復路89巷內全,2016/02/23 13:0至2016/02/23 17:0 ,2016/02/23 17:0以後,03-9323255,2016/2/9~2016/2/24,260宜蘭縣宜蘭市     
【停水區域一】台中市大肚區王田里.福山里含柏昇工業區,2016/02/04 8:0至2016/03/04 17:30,2016/03/04 17:30(System.Web.UI.WebControls.TextBox),26312127,2016/2/4~2016/3/5,432台中市大肚區     
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/02/04 10:0至2016/02/18 18:0,2016/02/18 18:0(System.Web.UI.WebControls.TextBox),監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/2/4~2016/2/19,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】台南市新營區富強街全部,2016/02/16 9:0至2016/02/16 18:0,2016/02/16 18:0(System.Web.UI.WebControls.TextBox),06-6322191-30,2016/2/5~2016/2/17,730台南市新營區     
【停水區域一】台南市安南區北安路二段、府安路四段、郡安路四段、聖安街、惠安街、文安街、賢安街、德安街、安和路一段,2016/02/12 8:0至2016/02/20 23:59,2016/02/20 23:59(System.Web.UI.WebControls.TextBox),1910  2138101,2016/2/13~2016/2/21,709台南市安南區     
【區域1】高雄市林園區林園區北汕里民有路水壓降低或無水,2016/02/16 8:0至2016/02/16 18:0【每日上午8點至下午6點】,2016/02/16 18:0以後,07-7883714,2016/2/15~2016/2/17,832高雄市林園區     
【區域1】台中市石岡區萬興里;九房里;土牛里;和盛里;梅子里;台中市東勢區詒福里;新盛里;隆興里;粵寧里;福隆里;廣興里;下城里;下新里;上城里;上新里;中嵙里;中寧里;北興里;延平里;東安里;東新里;南平里;泰昌里,2016/02/17 9:0至2016/02/17 18:0 ,2016/02/17 18:0以後,,2016/2/15~2016/2/18,422台中市石岡區     423台中市東勢區     
【停水區域一】台南市永康區1.災區部份(國光五街鄰近);2.榮民醫院及鄰近;3.忠孝路部份,2016/02/15 12:0至2016/02/17 18:0,2016/2/15至2016/2/17每日下午 06:00以後,1910   06-2325714,2016/2/15~2016/2/18,710台南市永康區     
【停水區域一】台南市永康區1.災區部份(國光五街鄰近);2.榮民醫院及鄰近;3.忠孝路部份,2016/02/15 12:0至2016/02/17 18:0,2016/02/17 18:0(System.Web.UI.WebControls.TextBox),1910   06-2325714,2016/2/15~2016/2/18,710台南市永康區     
【停水區域一】南投縣名間鄉大坑村.竹圍村.新光村(武東巷;藍口巷;竹圍巷;名山路),2016/02/15 18:5至2016/02/16 0:0,2016/02/16 0:0(System.Web.UI.WebControls.TextBox),2222635,2016/2/15~2016/2/17,551南投縣名間鄉     
【停水區域一】彰化縣二林鎮大永里;西斗里;東華里;東勢里;原斗里;萬合里;彰化縣竹塘鄉竹塘村;全部村里;彰化縣埤頭鄉庄內村;竹圍村;中和村,2016/02/15 21:30至2016/02/16 0:30,2016/02/16 0:30(System.Web.UI.WebControls.TextBox),04-8960240,2016/2/15~2016/2/17,526彰化縣二林鎮     525彰化縣竹塘鄉     523彰化縣埤頭鄉     
【停水區域一】南投縣名間鄉南田路全部包含巷弄;出林虎路包含巷弄;竹圍巷,2016/02/16 9:0至2016/02/16 13:0,2016/2/16至2016/2/16每日下午 01:00以後,0492222635,2016/2/16~2016/2/17,551南投縣名間鄉     
【停水區域一】南投縣南投市芳美路至中興路口(包含巷弄);振興里全部包含巷弄;平和街至中興路口,2016/02/16 10:0至2016/02/16 13:0,2016/2/16至2016/2/16每日下午 01:00以後,0492222635,2016/2/16~2016/2/17,540南投縣南投市     
【停水區域一】嘉義縣竹崎鄉龍山村,2016/02/16 8:30至2016/02/16 17:0,2016/2/16至2016/2/16每日下午 05:00以後,05-2611075,2016/2/16~2016/2/17,604嘉義縣竹崎鄉     
【停水區域一】嘉義縣番路鄉內甕村,2016/02/16 10:0至2016/02/16 18:0,2016/2/16至2016/2/16每日下午 06:00以後,05-2611075,2016/2/16~2016/2/17,602嘉義縣番路鄉     
【停水區域一】嘉義縣中埔鄉同仁村;瑞豐村,2016/02/16 12:0至2016/02/16 19:0,2016/2/16至2016/2/16每日下午 07:00以後,05-2611075,2016/2/16~2016/2/17,606嘉義縣中埔鄉     
【停水區域一】台南市玉井區三埔里;沙田里,2016/02/16 8:30至2016/02/16 18:0,2016/02/16 18:0(System.Web.UI.WebControls.TextBox),06-5742323,2016/2/16~2016/2/17,714台南市玉井區     
【停水區域一】雲林縣褒忠鄉中勝村;中民村;中正路147巷及褒忠國小附近,2016/02/16 9:20至2016/02/16 11:20,2016/02/16 11:20(System.Web.UI.WebControls.TextBox),05-6622545      0912-129532,2016/2/16~2016/2/17,634雲林縣褒忠鄉     
【停水區域一】雲林縣莿桐鄉延平路148至168號、中正路部分用戶、西安路部分用戶、西安路27巷部分用戶,2016/02/16 9:0至2016/02/16 18:0,2016/02/16 18:0(System.Web.UI.WebControls.TextBox),05--5862163,2016/2/16~2016/2/17,647雲林縣莿桐鄉     
【區域1】高雄市甲仙區關山里全部,2016/02/15 8:50至2016/02/16 12:0 ,2016/02/16 12:0以後,6613807,2016/2/16~2016/2/17,847高雄市甲仙區     
【停水區域一】高雄市鳳山區南華路、林森路、鳳南路、五甲路、南江街、正義街等附近地區及附近巷子,2016/02/16 9:0至2016/02/16 20:0,2016/2/16至2016/2/16每日下午 08:00以後,7883714,2016/2/16~2016/2/17,830高雄市鳳山區     
【區域1】台南市歸仁區沙崙里全部含巷弄,2016/02/16 9:0至2016/02/16 12:0 ,2016/02/16 12:0以後,,2016/2/16~2016/2/17,711台南市歸仁區     
【停水區域一】彰化縣二水鄉員集路三段;員集路四段,2016/02/16 9:20至2016/02/16 15:30,2016/2/16至2016/2/16每日下午 03:30以後,04-8793211 04-8793277,2016/2/16~2016/2/17,530彰化縣二水鄉     
【區域1】台南市歸仁區沙崙里全部含巷弄;台南市關廟區五甲路含巷弄,2016/02/16 9:0至2016/02/16 12:0 ,2016/02/16 12:0以後,,2016/2/16~2016/2/17,711台南市歸仁區     718台南市關廟區     
【區域1】台南市歸仁區沙崙里全部含巷弄;台南市關廟區五甲路含巷弄,2016/02/16 9:0至2016/02/16 12:0 ,2016/02/16 12:0以後,,2016/2/16~2016/2/17,711台南市歸仁區     718台南市關廟區     
【區域1】台南市歸仁區沙崙里全部含巷弄;台南市關廟區五甲路含巷弄,2016/02/16 9:0至2016/02/16 12:0 ,2016/02/16 12:0以後,,2016/2/16~2016/2/17,711台南市歸仁區     718台南市關廟區     
【停水區域一】高雄市鳳山區園茂路、園墘路、保生路、溪濱路、保雅路、保生路、保成二路、保愛街、過勇路、鳳頂路、田中央路等附近地區,2016/02/16 10:0至2016/02/16 20:0,2016/2/16至2016/2/16每日下午 08:00以後,7883714,2016/2/16~2016/2/17,830高雄市鳳山區     
【停水區域一】台中市南區忠孝路;有恆街等附近一帶,2016/02/16 9:30至2016/02/16 11:30,2016/2/16至2016/2/16每日上午 11:30以後,04-22442469.1910,2016/2/16~2016/2/17,402台中市南區       
【停水區域一】新北市板橋區大觀路二段1巷至57號雙側(含全部巷弄),2016/02/17 9:0至2016/02/24 18:0,2016/02/24 18:0(System.Web.UI.WebControls.TextBox),(02)29968961#308,2016/2/16~2016/2/25,220新北市板橋區     
【停水區域一】苗栗縣苗栗市為公路,2016/02/16 9:40至2016/02/16 15:0,2016/2/16至2016/2/16每日下午 03:00以後,037320334,2016/2/16~2016/2/17,360苗栗縣苗栗市     
【停水區域一】宜蘭縣三星鄉萬富二路(客服電話1910:廣興給水廠服務電話9553098),2016/02/16 10:0至2016/02/16 12:0,2016/2/16至2016/2/16每日下午 12:00以後,0937849892,2016/2/16~2016/2/17,266宜蘭縣三星鄉     
【停水區域一】高雄市三民區民禮路.覺民路附近一帶,2016/02/16 9:50至2016/02/16 11:50,2016/2/16至2016/2/16每日上午 11:50以後,07-7321319,2016/2/16~2016/2/17,807高雄市三民區     
【停水區域一】屏東縣高樹鄉新南村;新豐路;日新新村;自強新村,2016/02/16 9:10至2016/02/16 10:10,2016/02/16 10:10(System.Web.UI.WebControls.TextBox),087963973,2016/2/16~2016/2/17,906屏東縣高樹鄉     
【停水區域一】屏東縣高樹鄉東振村;東興村;百畝新村;虎盤新村,2016/02/16 10:30至2016/02/16 12:30,2016/2/16至2016/2/16每日下午 12:30以後,087963973,2016/2/16~2016/2/17,906屏東縣高樹鄉     
【停水區域一】新北市林口區文化一路二段172號至232號、中山路262號至280號(佳林國中、中華電信公司),2016/02/16 11:0至2016/02/16 15:0,2016/02/16 15:0(System.Web.UI.WebControls.TextBox),26031880,2016/2/16~2016/2/17,244新北市林口區     
【停水區域一】桃園市中壢區中北路、新中北路、信陽街、實踐路、中山東路一段223巷,2016/02/16 10:10至2016/02/16 14:0,2016/2/16至2016/2/16每日下午 02:00以後,4251506,2016/2/16~2016/2/17,320桃園市中壢區     
【停水區域一】基隆市信義區東光路;東信路132巷等一帶。,2016/02/16 10:10至2016/02/16 17:0,2016/02/16 17:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/2/16~2016/2/17,201基隆市信義區     
【停水區域一】花蓮縣富里鄉東里村;吳江村,2016/02/16 10:30至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,(03)8882403,2016/2/16~2016/2/17,983花蓮縣富里鄉     
【停水區域一】花蓮縣富里鄉東里村;吳江村,2016/02/16 10:30至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,(03)8882403,2016/2/16~2016/2/17,983花蓮縣富里鄉     
【停水區域一】台中市西區大同街;大忠南街;大忠街;五權西路一段;五權西路二段;東興路三段;東興路二段;向上路一段;向上一街;向上南路一段;忠明南路;存中街;精誠二十三街;精誠二十四街;精誠二十五街;精誠二十七街;精誠二十八街;精誠二十九街;精誠三十街;精誠路;大墩七街;大墩六街;大墩五街;大墩四街 等附近,2016/02/16 10:35至2016/02/16 15:40,2016/2/16至2016/2/16每日下午 03:40以後,22442469-1910,2016/2/16~2016/2/17,403台中市西區       
【停水區域一】台中市西屯區文心路三段;天水中街;天水西一街;天水西二街;天水西三街;天水西五街;天水西六街;天水西四街;天水西街;天水東一街;天水東二街;天水東街;寧夏西一街;寧夏西七街;寧夏西二街;寧夏西三街;寧夏西四街;寧夏東一街;寧夏東七街;寧夏東二街;寧夏東八街;寧夏東三街;寧夏東五街;寧夏東六街;寧夏東四街;寧夏路;漢口路二段;甘肅路一段;河南路一段;何安二巷;西屯路二段;重慶路;成都路;永昌一街;永昌二街;永昌三街;永昌街;大信街;甘州五街;甘州六街;銀聯一巷 等附近,2016/02/16 11:0至2016/02/16 16:0,2016/2/16至2016/2/16每日下午 04:00以後,22442469-1910,2016/2/16~2016/2/17,407台中市西屯區     
【區域1】高雄市甲仙區關山里全部,2016/02/15 8:50至2016/02/16 17:0 ,2016/02/16 17:0以後,6613807,2016/2/16~2016/2/17,847高雄市甲仙區     
【停水區域一】新竹縣新豐鄉泰安街7巷{全部};泰安街19巷{全部},2016/02/16 11:30至2016/02/16 14:30,2016/02/16 14:30(System.Web.UI.WebControls.TextBox),免費客服專線1910；湖口營運所035-981603,2016/2/16~2016/2/17,304新竹縣新豐鄉     
【停水區域一】台南市麻豆區麻口里31-1號附近,2016/02/16 13:0至2016/02/16 14:0,2016/02/16 14:0(System.Web.UI.WebControls.TextBox),5721165,2016/2/16~2016/2/17,721台南市麻豆區     
【停水區域一】桃園市中壢區中北路、新中北路、普義路、中山東路一段、永康(二~三)街、溪州(一~三)街、八德路、四維路、信陽街、中華路二段(普義路至延平路)、德義里、普義里、仁義里、普忠里(部份)、普仁里(部份),2016/02/16 13:30至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,03-4251506,2016/2/16~2016/2/17,320桃園市中壢區     
【停水區域一】屏東縣高樹鄉西興巷;中興巷;北興巷;高興路,2016/02/16 14:20至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,087963973,2016/2/16~2016/2/17,906屏東縣高樹鄉     
【停水區域一】雲林縣虎尾鎮西安里,2016/02/16 8:0至2016/02/16 17:0,2016/02/16 17:0(System.Web.UI.WebControls.TextBox),056322047,2016/2/16~2016/2/17,632雲林縣虎尾鎮     
【停水區域一】基隆市安樂區基金三路全部{全部80巷起至198巷等一帶。,2016/02/16 13:30至2016/02/16 17:30,2016/02/16 17:30(System.Web.UI.WebControls.TextBox),24252103-59,2016/2/16~2016/2/17,204基隆市安樂區     
【停水區域一】高雄市鳳山區武營路、新富路、崗山東街、瑞隆東路、瑞隆路、瑞福路、永豐路、瑞北路、新甲路等附近地區,2016/02/16 11:0至2016/02/16 21:0,2016/2/16至2016/2/16每日下午 09:00以後,7883714,2016/2/16~2016/2/17,830高雄市鳳山區     
【停水區域一】雲林縣虎尾鎮北溪里,2016/02/16 13:30至2016/02/16 18:30,2016/2/16至2016/2/16每日下午 06:30以後,056322047,2016/2/16~2016/2/17,632雲林縣虎尾鎮     
【停水區域一】苗栗縣頭屋鄉明德村.北坑村全部,2016/02/16 13:42至2016/02/16 18:0,2016/02/16 18:0(System.Web.UI.WebControls.TextBox),037252319.037330637,2016/2/16~2016/2/17,362苗栗縣頭屋鄉     
【停水區域一】台南市永康區中央路;中華路;中正南路等鄰近巷道,2016/02/16 14:0至2016/02/16 15:30,2016/2/16至2016/2/16每日下午 03:30以後,06-2325714,2016/2/16~2016/2/17,710台南市永康區     
【停水區域一】苗栗縣大湖鄉靜湖村,2016/02/16 14:0至2016/02/16 18:0,2016/2/16至2016/2/16每日下午 06:00以後,037320334,2016/2/16~2016/2/17,364苗栗縣大湖鄉     
【停水區域一】彰化縣溪湖鎮地政路 富貴街,2016/02/16 14:30至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,8851778,2016/2/16~2016/2/17,514彰化縣溪湖鎮     
【停水區域一】南投縣南投市南投市彰南路258巷.興和巷.祖祠路77巷.復興路481巷,2016/02/16 14:25至2016/02/16 18:25,2016/2/16至2016/2/16每日下午 06:25以後,2222635,2016/2/16~2016/2/17,540南投縣南投市     
【停水區域一】南投縣草屯鎮復興里;立人路;復興路全部;碧峰路;(均含巷弄),2016/02/16 14:0至2016/02/16 17:30,2016/02/16 17:30(System.Web.UI.WebControls.TextBox),049-2563505,2016/2/16~2016/2/17,542南投縣草屯鎮     
【停水區域一】台中市東勢區東蘭路石排巷,2016/02/16 14:30至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,25874315,2016/2/16~2016/2/17,423台中市東勢區     
【停水區域一】嘉義市西區垂楊里新建街;平等街;上海路等附近一帶含巷弄全部,2016/02/16 14:30至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,05-2779117,2016/2/16~2016/2/17,600嘉義市西區       
【停水區域一】台南市新化區全興里,2016/02/16 14:0至2016/02/16 17:0,2016/02/16 17:0(System.Web.UI.WebControls.TextBox),06-5973437,2016/2/16~2016/2/17,712台南市新化區     
【停水區域一】嘉義縣竹崎鄉竹崎村;和平村,2016/02/16 14:6至2016/02/16 20:0,2016/02/16 20:0(System.Web.UI.WebControls.TextBox),05-2611075,2016/2/16~2016/2/17,604嘉義縣竹崎鄉     
【停水區域一】雲林縣虎尾鎮新吉里,2016/02/21 8:0至2016/03/21 18:0,2016/03/21 18:0(System.Web.UI.WebControls.TextBox),056322047,2016/2/16~2016/3/22,632雲林縣虎尾鎮     
【停水區域一】桃園市中壢區龍岡路三段(龍慈路~龍岡路三段559巷)單號側、龍岡路三段559巷,2016/02/17 10:0至2016/02/17 17:0,2016/2/17至2016/2/17每日下午 05:00以後,4251506,2016/2/16~2016/2/18,320桃園市中壢區     
【停水區域一】台中市東區復興路五段;復興路四段;進化路;進德路;富台街;富台東街;進德一街;進德二街;新民街;福仁街;福立街;福勇街;福智街;練武路;自由路三段;雙十路一段;南京路;建成路;自由一街;自由二街;自由三街;公園東路;南京一街;南京二街;南京三街;南京四街;南京五街;南京六街;尚武路;武德街;八德街;建國路 等附近,2016/02/16 15:45至2016/02/16 22:45,2016/2/16至2016/2/16每日下午 10:45以後,22442469-1910,2016/2/16~2016/2/17,401台中市東區       
【停水區域一】台中市烏日區文德街.弘德街.仁德街(全部),2016/02/16 16:0至2016/02/16 18:0,2016/2/16至2016/2/16每日下午 06:00以後,04-23381614,2016/2/16~2016/2/17,414台中市烏日區     
【停水區域一】南投縣南投市新興路;(含巷弄),2016/02/16 16:0至2016/02/16 17:30,2016/2/16至2016/2/16每日下午 05:30以後,049-2563505,2016/2/16~2016/2/17,540南投縣南投市     
【停水區域一】台南市永康區永康街、永二街及鄰近路段,2016/02/16 16:30至2016/02/16 18:0,2016/2/16至2016/2/16每日下午 06:00以後,1910   06-2325714,2016/2/16~2016/2/17,710台南市永康區     
【停水區域一】高雄市前金區文武二街光復三街自強二路66巷附近一帶,2016/02/16 16:30至2016/02/16 18:30,2016/2/16至2016/2/16每日下午 06:30以後,07-7321319,2016/2/16~2016/2/17,801高雄市前金區     
【停水區域一】彰化縣田中鎮中州路一段,2016/02/16 16:25至2016/02/16 18:30,2016/02/16 18:30(System.Web.UI.WebControls.TextBox),04-8793211 04-8793277,2016/2/16~2016/2/17,520彰化縣田中鎮     
【停水區域一】台南市麻豆區南勢里1-22號附近,2016/02/16 17:0至2016/02/16 18:0,2016/02/16 18:0(System.Web.UI.WebControls.TextBox),5721166,2016/2/16~2016/2/17,721台南市麻豆區     
【區域1】高雄市林園區林園區北汕里、中汕里、西汕里、東汕里水壓降低或無水,2016/02/17 8:0至2016/02/17 18:0【每日上午8點至下午6點】,2016/02/17 18:0以後,07-7883714,2016/2/16~2016/2/18,832高雄市林園區     
【區域1】高雄市旗山區德勝巷,2016/02/16 18:15至2016/02/17 8:0 ,2016/02/17 8:0以後,,2016/2/16~2016/2/18,842高雄市旗山區     
【區域1】台中市潭子區中山路二段、三段、潭秀巷、人和路、潭子街三段,2016/02/16 19:20至2016/02/16 22:20 ,2016/02/16 22:20以後,,2016/2/16~2016/2/17,427台中市潭子區     
【停水區域一】雲林縣台西鄉和豐村;保安林;雲林縣麥寮鄉瓦村;麥津村;麥豐村;三盛村;後安村;施厝村;海豐村;崙後村;雷厝村;新吉村;橋頭村;興華村.中興村,2016/02/16 20:0至2016/02/17 2:0,2016/02/17 2:0(System.Web.UI.WebControls.TextBox),05-6982250,2016/2/16~2016/2/18,636雲林縣台西鄉     638雲林縣麥寮鄉     
【停水區域一】雲林縣台西鄉和豐村;保安林;雲林縣麥寮鄉三盛村;瓦村;後安村;施厝村;海豐村;崙後村;麥津村;麥豐村;新吉村;雷厝村;橋頭村;興華村.中興村,2016/02/17 0:0至2016/02/17 6:0,2016/02/17 6:0(System.Web.UI.WebControls.TextBox),05-6982250,2016/2/16~2016/2/18,636雲林縣台西鄉     638雲林縣麥寮鄉     
【停水區域一】雲林縣麥寮鄉後安村;後安,2016/02/17 4:0至2016/02/17 9:0,2016/02/17 9:0(System.Web.UI.WebControls.TextBox),05-6982250,2016/2/17~2016/2/18,638雲林縣麥寮鄉     
【停水區域一】嘉義縣中埔鄉社口村,2016/02/17 8:30至2016/02/17 14:0,2016/2/17至2016/2/17每日下午 02:00以後,05-2611075,2016/2/17~2016/2/18,606嘉義縣中埔鄉     
【停水區域一】嘉義縣竹崎鄉灣橋村,2016/02/17 10:0至2016/02/17 18:0,2016/2/17至2016/2/17每日下午 06:00以後,05-2611075,2016/2/17~2016/2/18,604嘉義縣竹崎鄉     
【停水區域一】嘉義縣竹崎鄉龍山村,2016/02/17 12:0至2016/02/17 19:0,2016/2/17至2016/2/17每日下午 07:00以後,05-2611075,2016/2/17~2016/2/18,604嘉義縣竹崎鄉     
【停水區域一】澎湖縣馬公市東衛里,2016/02/17 9:30至2016/02/17 12:0,2016/02/17 12:0(System.Web.UI.WebControls.TextBox),06-9273841,2016/2/17~2016/2/18,880澎湖縣馬公市     
【停水區域一】南投縣水里鄉南光村民生路.永豐一路.水信路.成功路,2016/02/17 9:0至2016/02/17 14:0,2016/02/17 14:0(System.Web.UI.WebControls.TextBox),0492762076,2016/2/17~2016/2/18,553南投縣水里鄉     
【停水區域一】高雄市鳳山區光復路一段、光復路一段162巷及附近地區,2016/02/17 9:0至2016/02/17 21:0,2016/2/17至2016/2/17每日下午 09:00以後,7883714,2016/2/17~2016/2/18,830高雄市鳳山區     
【停水區域一】高雄市鳳山區園茂路、園墘路、保生路、溪濱路、保雅路、保生路、保成二路、保愛街、過勇路、鳳頂路、田中央路等附近地區,2016/02/17 9:0至2016/02/17 21:0,2016/2/17至2016/2/17每日下午 09:00以後,7883714,2016/2/17~2016/2/18,830高雄市鳳山區     
【停水區域一】台南市北區公園路,2016/02/17 8:30至2016/02/17 14:0,2016/2/17至2016/2/17每日下午 02:00以後,06-3036097,2016/2/17~2016/2/18,704台南市北區       
【停水區域一】高雄市美濃區祿興里、中壇里一帶皆受影響。,2016/02/17 9:6至2016/02/17 12:0,2016/02/17 12:0(System.Web.UI.WebControls.TextBox),0933376319,2016/2/17~2016/2/18,843高雄市美濃區     
【停水區域一】雲林縣麥寮鄉後安村;海豐村;後安;忠和,2016/02/17 9:20至2016/02/17 14:20,2016/02/17 14:20(System.Web.UI.WebControls.TextBox),05-6982250,2016/2/17~2016/2/18,638雲林縣麥寮鄉     
【停水區域一】高雄市鳥松區中正路6之9號附近一帶,2016/02/17 9:15至2016/02/17 13:14,2016/2/17至2016/2/17每日下午 01:14以後,07-7321319,2016/2/17~2016/2/18,833高雄市鳥松區     
【停水區域一】台南市北區公園路、成功路,2016/02/17 9:0至2016/02/17 13:0,2016/2/17至2016/2/17每日下午 01:00以後,06-3036097,2016/2/17~2016/2/18,704台南市北區       
【停水區域一】宜蘭縣冬山鄉三堵路;富堵六路;富堵五路;富堵三路;寶福路,2016/02/17 11:0至2016/02/17 16:0,2016/02/17 16:0(System.Web.UI.WebControls.TextBox),039553098 #213; 0932087863,2016/2/17~2016/2/18,269宜蘭縣冬山鄉     
【停水區域一】桃園市中壢區功學路 功學一~五街 功學社新村,2016/02/17 9:20至2016/02/17 12:0,2016/02/17 12:0(System.Web.UI.WebControls.TextBox),03-4251506,2016/2/17~2016/2/18,320桃園市中壢區     
【停水區域一】南投縣埔里鎮大城里,2016/02/18 8:0至2016/02/26 18:0,2016/02/26 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/2/17~2016/2/27,545南投縣埔里鎮     
【停水區域一】桃園市龍潭區福龍路一段、二段及全巷弄用戶,2016/02/17 10:0至2016/02/17 12:0,2016/02/17 12:0(System.Web.UI.WebControls.TextBox),03-4712002,2016/2/17~2016/2/18,325桃園市龍潭區     
【停水區域一】屏東縣屏東市建興南路129巷全部,2016/02/17 9:50至2016/02/17 12:0,2016/2/17至2016/2/17每日下午 12:00以後,7220040 7226170,2016/2/17~2016/2/18,900屏東縣屏東市     
【停水區域一】嘉義縣中埔鄉公館全部,2016/02/17 9:30至2016/02/17 12:30,2016/2/17至2016/2/17每日下午 12:30以後,05-2779117,2016/2/17~2016/2/18,606嘉義縣中埔鄉     
【停水區域一】台中市大雅區雅環路二段46號起至雅環路二段146號止,2016/02/17 9:50至2016/02/17 12:0,2016/2/17至2016/2/17每日下午 12:00以後,04-25661234,2016/2/17~2016/2/18,428台中市大雅區     
【停水區域一】彰化縣大城鄉三豐村;彰化縣芳苑鄉福榮村;路平村;路上村;新街村,2016/02/17 10:0至2016/02/17 16:0,2016/2/17至2016/2/17每日下午 04:00以後,04-8960240,2016/2/17~2016/2/18,527彰化縣大城鄉     528彰化縣芳苑鄉     
【停水區域一】高雄市前鎮區桂林街.三多路附近一帶,2016/02/17 9:50至2016/02/17 12:49,2016/2/17至2016/2/17每日下午 12:49以後,07-7321319,2016/2/17~2016/2/18,806高雄市前鎮區     
【停水區域一】南投縣南投市中學西路(含巷弄),2016/02/17 9:0至2016/02/17 15:0,2016/2/17至2016/2/17每日下午 03:00以後,049-2563505,2016/2/17~2016/2/18,540南投縣南投市     
【停水區域一】台南市南區金華路一段、大成路二段、永成路三段、新興路,2016/02/17 9:0至2016/02/17 15:0,2016/02/17 15:0(System.Web.UI.WebControls.TextBox),06-3036097,2016/2/17~2016/2/18,702台南市南區       
【停水區域一】嘉義縣竹崎鄉和平村;竹崎村,2016/02/17 9:58至2016/02/17 16:0,2016/2/17至2016/2/17每日下午 04:00以後,05-2611075,2016/2/17~2016/2/18,604嘉義縣竹崎鄉     
【停水區域一】高雄市岡山區岡山里;壽天里,2016/02/17 9:0至2016/02/17 18:0,2016/02/17 18:0(System.Web.UI.WebControls.TextBox),07-6222814,2016/2/17~2016/2/18,820高雄市岡山區     
【停水區域一】台中市太平區光德路;德隆路;德興街等附近一帶,2016/02/17 10:0至2016/02/17 15:0,2016/02/17 15:0(System.Web.UI.WebControls.TextBox),04-22442469.1910,2016/2/17~2016/2/18,411台中市太平區     
