"lineid","car","time","location","longitude","latitude"
"234046","148-BY","2016/10/21 19:47:28","新北市永和區秀朗路二段79號","121.522861666667","25.0016566666667"
"234007","207-UY","2016/10/21 18:46:23","新北市永和區環河西路一段81號","121.512955","25.0182033333333"
"234081","298-R6","2016/10/21 19:47:32","新北市永和區永亨路112號","121.523673333333","25.0043683333333"
"234038","336-UY","2016/10/21 19:47:46","新北市永和區成功路二段137號","121.52669","24.9980083333333"
"234064","337-UY","2016/10/21 19:47:26","新北市永和區中正路412巷18號","121.518501666667","25.0020633333333"
"234086","338-UY","2016/10/21 19:47:45","新北市永和區永利路9號","121.517575","25.0060783333333"
"234070","552-UM","2016/10/21 19:47:32","新北市永和區竹林路88號","121.519438333333","25.0126083333333"
"234054","553-UM","2016/10/21 19:47:49","新北市永和區竹林路75巷15-2號","121.5197","25.0136916666667"
"234018","745-BX","2016/10/21 19:47:43","新北市永和區永和路二段285號","121.516056666667","25.0158416666667"
"234030","746-BX","2016/10/21 19:47:49","新北市永和區民生路67巷21號","121.523895","24.9972833333333"
"234061","839-RS","2016/10/21 19:47:51","新北市永和區中正路90號","121.514001666667","24.99546"
"234074","840-RS","2016/10/21 19:47:49","新北市永和區竹林路179巷31號","121.52192","25.01016"
"234042","862-TW","2016/10/21 19:47:49","新北市永和區中和路389巷17號","121.50806","25.0011566666667"
"234050","863-TW","2016/10/21 19:47:47","新北市永和區保安路148號","121.508331666667","25.0147533333333"
"234026","9371-KE","2016/10/21 19:47:45","新北市永和區雙和街25巷3號","121.509001666667","25.00198"
"234011","9373-KE","2016/10/21 19:47:55","新北市永和區中山路一段352巷110號","121.500576666667","25.0083433333333"
"249001","173-UM","2016/10/21 19:44:34","新北市八里區中華路二段103-1號","121.409301666667","25.15233"
"249004","303-UY","2016/10/21 19:47:49","新北市八里區仁愛路15號","121.413655","25.1609316666667"
"249003","593-UM","2016/10/21 19:47:39","新北市八里區訊埔路21號","121.397561666667","25.1447866666667"
"248014","025-BX","2016/10/21 19:27:48","新北市五股區民義路一段107巷32號","121.4321","25.0849766666667"
"248016","026-BX","2016/10/21 17:50:06","新北市五股區中興路二段83巷26-6號","121.460115","25.0751983333333"
"248008","095-VK","2016/10/20 21:09:44","新北市五股區中興路二段37巷28號","121.460191666667","25.07504"
"248018","225-UY","2016/10/21 19:47:36","新北市五股區外寮路1-5號","121.42636","25.0770833333333"
"248010","272-BY","2016/10/21 19:47:55","新北市五股區登林路76-6號","121.4305","25.069545"
"234023","9380-KE","2016/10/21 19:47:51","新北市永和區豫溪街57巷8弄7號","121.517766666667","25.0104883333333"
"234077","969-R7","2016/10/21 19:47:53","新北市永和區智光街53號","121.517181666667","24.99796"
"234066","AAC-212","2016/10/21 19:47:34","新北市永和區中山路一段191巷9弄10號","121.509958333333","25.0080716666667"
"234003","AAC-295","2016/10/21 19:47:32","新北市永和區永和路一段136號","121.514005","25.00797"
"244023","483-VK","2016/10/21 18:58:39","新北市林口區民富街93號","121.370076666667","25.0750633333333"
"244017","485-VK","2016/10/21 19:45:17","新北市林口區粉寮69號","121.405016666667","25.09089"
"244021","657-BX","2016/10/21 19:01:54","新北市林口區粉寮69號","121.404966666667","25.090925"
"244011","701-TV","2016/10/21 18:17:47","新北市林口區中正路100號","121.393978333333","25.07732"
"244025","837-TS","2016/10/21 19:36:13","新北市林口區粉寮路二段160巷28號","121.40519","25.090775"
"243011","297-R6","2016/10/21 19:47:50","新北市泰山區明志路三段182巷47號","121.422845","25.0395316666667"
"243014","380-SR","2016/10/21 19:47:48","新北市泰山區泰林路二段33-7號","121.43535","25.0567183333333"
"243016","421-VK","2016/10/21 19:47:38","新北市泰山區中山路三段114號","121.417813333333","25.0321716666667"
"243012","539-UM","2016/10/21 19:47:44","新北市泰山區全興路20號","121.432223333333","25.0589633333333"
"243009","548-UM","2016/10/21 19:47:45","新北市泰山區美寧街60號","121.431013333333","25.0646966666667"
"243010","549-UM","2016/10/21 19:47:35","新北市泰山區民生路33號","121.430756666667","25.0522416666667"
"243015","680-BX","2016/10/21 19:47:48","新北市泰山區明志路二段214巷11號","121.426658333333","25.048725"
"222003","436-BY","2016/10/21 18:44:35","新北市深坑區翠谷街17巷1號","121.626503333333","25.0085016666667"
"222002","659-BX","2016/10/21 18:01:18","新北市深坑區文化街108號","121.616385","25.0019183333333"
"222001","696-SL","2016/10/21 19:47:48","新北市深坑區北深路三段12號","121.609736666667","25.0010933333333"
"231060","001-UM","2016/10/21 19:47:39","新北市新店區安康路二段161號","121.51018","24.959435"
"231045","002-UM","2016/10/21 19:47:28","新北市新店區中生路83巷3號","121.56469","24.9519216666667"
"231056","0293-UT","2016/10/21 18:13:50","新北市新店區安華路28-1號","121.519235","24.9607166666667"
"231043","046-UY","2016/10/21 19:47:35","新北市新店區中正路141號","121.541581666667","24.971415"
"231040","106-UY","2016/10/21 19:47:54","新北市新店區中正路75巷71號","121.543145","24.96893"
"231035","107-UY","2016/10/21 18:17:01","新北市新店區安華路28-1號","121.519708333333","24.9612783333333"
"231054","108-UY","2016/10/21 19:47:45","新北市新店區光明街73號","121.538921666667","24.96061"
"231065","192-VK","2016/10/21 19:47:27","新北市新店區安祥路109巷90弄20號","121.477485","24.959495"
"231048","256-BX","2016/10/21 19:47:54","新北市新店區寶宏路6-2號","121.549115","24.9766416666667"
"231042","268-BY","2016/10/21 19:47:28","新北市新店區中興路一段267-4號","121.544955","24.967965"
"231053","278-BY","2016/10/21 19:47:49","新北市新店區新烏路三段177號","121.550586666667","24.9012983333333"
"231058","3713-VJ","2016/10/21 19:47:30","新北市新店區北新路一段98號","121.542456666667","24.968835"
"231037","4715-K9","2016/10/21 18:08:34","新北市新店區安華路28-1號","121.519348333333","24.9606066666667"
"231067","4772-VM","2016/10/21 18:35:11","新北市新店區安華路28-1號","121.519146666667","24.9606483333333"
