SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,45,,良好,1.3,0.32,51,34,11,4.8,7.4,55,2,5.12,.35,2016-02-01 06:00
關山,臺東縣,15,,良好,0.9,,12,19,6,2.4,1.3,49,1,3.57,1.16,2016-02-01 06:00
馬公,澎湖縣,40,,良好,0.1,0.42,48,19,17,2.4,7.8,94,,2.25,-.16,2016-02-01 06:00
金門,金門縣,28,,良好,0.7,0.35,29,13,8,7.5,3.9,52,2,8.5,1,2016-02-01 06:00
馬祖,連江縣,40,,良好,1.1,0.4,47,17,12,2.6,7,52,3,3.74,1.14,2016-02-01 06:00
埔里,南投縣,52,懸浮微粒,普通,1.7,0.43,14,45,32,8.7,1.3,113,3,9.95,1.23,2016-02-01 06:00
復興,高雄市,64,懸浮微粒,普通,1.3,0.41,21,72,38,12,1.7,115,3,12.59,.75,2016-02-01 06:00
永和,新北市,40,,良好,-0.3,0.39,48,4,3,5.9,3,90,1,7.79,1.92,2016-02-01 06:00
竹山,南投縣,52,懸浮微粒,普通,1.6,0.32,35,34,16,6,3.1,48,2,7.54,1.51,2016-02-01 06:00
中壢,桃園市,42,,良好,1.4,0.42,51,30,4,7.8,2.5,130,1,9.44,1.64,2016-02-01 06:00
三重,新北市,23,,良好,1.1,0.69,,18,1,26,,,1,51.18,24.92,2016-02-01 06:00
冬山,宜蘭縣,42,,良好,0.8,0.33,51,4,0,6.2,2.3,57,1,7.22,1.02,2016-02-01 06:00
宜蘭,宜蘭縣,39,,良好,1.4,0.34,47,12,9,3,2,76,1,4.09,1.14,2016-02-01 06:00
陽明,臺北市,45,,良好,1.3,0.36,54,1,0,1.9,,,1,2.35,.41,2016-02-01 06:00
花蓮,花蓮縣,21,,良好,0.7,0.28,10,14,13,6.7,1.1,261,2,8.68,1.95,2016-02-01 06:00
臺東,臺東縣,17,,良好,0.8,0.25,21,12,7,1.9,1.8,297,1,2.23,.33,2016-02-01 06:00
恆春,屏東縣,32,,良好,1.1,0.19,38,22,4,1.8,7.3,28,1,3.05,1.3,2016-02-01 06:00
潮州,屏東縣,58,懸浮微粒,普通,1.2,0.4,13,57,28,7.5,1.1,59,3,8.39,.92,2016-02-01 06:00
屏東,屏東縣,56,懸浮微粒,普通,1.1,0.38,16,60,30,10,1.9,326,3,10.75,.72,2016-02-01 06:00
小港,高雄市,62,懸浮微粒,普通,2.7,0.37,13,78,37,16,2.6,64,4,17.34,.97,2016-02-01 06:00
前鎮,高雄市,58,懸浮微粒,普通,1.5,0.35,23,59,31,9.5,2.1,88,3,10.97,1.52,2016-02-01 06:00
前金,高雄市,65,懸浮微粒,普通,1.2,0.34,27,79,34,8.4,3.3,330,3,9.88,1.52,2016-02-01 06:00
左營,高雄市,63,懸浮微粒,普通,1.3,0.33,27,81,40,8.8,4.8,99,3,9.39,.62,2016-02-01 06:00
楠梓,高雄市,70,懸浮微粒,普通,0.6,0.32,25,71,32,8.9,2.8,348,3,9.79,.88,2016-02-01 06:00
林園,高雄市,49,,良好,8,0.51,7.6,42,32,23,4,327,4,26.86,4.31,2016-02-01 06:00
大寮,高雄市,56,懸浮微粒,普通,2,0.41,15,55,39,13,1.9,273,4,16.08,3.09,2016-02-01 06:00
鳳山,高雄市,68,懸浮微粒,普通,1.7,0.19,21,77,34,8.2,2.3,302,3,9.54,1.36,2016-02-01 06:00
仁武,高雄市,64,懸浮微粒,普通,2.8,0.35,22,63,32,13,3.2,313,3,15.07,1.99,2016-02-01 06:00
橋頭,高雄市,64,懸浮微粒,普通,1.5,0.33,27,66,28,8.1,4.1,43,3,9.63,1.56,2016-02-01 06:00
美濃,高雄市,55,懸浮微粒,普通,1,0.39,12,57,28,7.6,0.8,320,3,9.12,1.53,2016-02-01 06:00
臺南,臺南市,54,懸浮微粒,普通,0.8,0.46,31,60,28,9.8,3.9,52,2,10.66,.82,2016-02-01 06:00
安南,臺南市,55,懸浮微粒,普通,1.4,0.41,31,55,31,7.7,5,68,3,7.3,-.39,2016-02-01 06:00
善化,臺南市,42,,良好,1.4,0.35,37,24,21,5.8,7.4,179,3,6.58,.82,2016-02-01 06:00
新營,臺南市,54,懸浮微粒,普通,0.9,0.38,43,39,24,7.7,4.4,54,3,9.05,1.4,2016-02-01 06:00
嘉義,嘉義市,52,懸浮微粒,普通,1.2,0.32,41,44,6,5.3,4.1,29,2,5.61,.29,2016-02-01 06:00
臺西,雲林縣,44,,良好,0.4,0.32,53,21,13,3.5,12,32,2,4.13,.64,2016-02-01 06:00
朴子,嘉義縣,58,懸浮微粒,普通,2,0.38,43,66,24,6.7,4.6,73,3,7.34,.63,2016-02-01 06:00
新港,嘉義縣,51,懸浮微粒,普通,2.2,0.37,48,39,12,5,4.8,105,2,6.05,1.06,2016-02-01 06:00
崙背,雲林縣,39,,良好,3,0.4,40,36,26,9.4,6.6,43,3,10.97,1.58,2016-02-01 06:00
斗六,雲林縣,41,,良好,0.7,0.34,40,24,21,7.2,4.1,36,2,8.76,1.54,2016-02-01 06:00
南投,南投縣,46,,良好,0.9,0.36,38,28,12,6.2,2.3,314,2,8.92,2.69,2016-02-01 06:00
二林,彰化縣,42,,良好,2.8,0.34,50,24,11,5.5,8.3,38,2,6.47,1,2016-02-01 06:00
線西,彰化縣,44,,良好,1.6,0.36,52,20,7,4.5,9.2,41,2,5.35,.9,2016-02-01 06:00
彰化,彰化縣,38,,良好,1.5,0.35,45,20,14,4.5,5,49,2,4.82,.36,2016-02-01 06:00
西屯,臺中市,40,,良好,1.2,0.32,48,29,9,6.4,7,69,1,7.7,1.31,2016-02-01 06:00
忠明,臺中市,28,,良好,1,0.35,34,8,6,6.3,2.9,55,1,6.95,.65,2016-02-01 06:00
沙鹿,臺中市,41,,良好,1.2,0.33,49,16,7,5.6,9.4,67,1,6.07,.47,2016-02-01 06:00
豐原,臺中市,0,,,0.6,0.33,44,,11,3.9,3,89,2,5.07,1.19,2016-02-01 06:00
三義,苗栗縣,37,,良好,0.7,0.36,45,9,1,6.2,7.4,40,1,7.48,1.24,2016-02-01 06:00
苗栗,苗栗縣,38,,良好,1.8,0.37,46,16,5,6.6,4.4,71,1,7.47,.86,2016-02-01 06:00
頭份,苗栗縣,42,,良好,1.5,0.38,51,14,3,5.3,3.7,72,1,6.07,.73,2016-02-01 06:00
新竹,新竹市,42,,良好,1.9,0.37,51,11,0,7.3,4.7,54,1,8.21,.89,2016-02-01 06:00
竹東,新竹縣,40,,良好,0.1,0.35,48,7,7,4.5,3.7,57,2,4.16,-.32,2016-02-01 06:00
湖口,新竹縣,45,,良好,2.1,0.37,54,15,3,4.4,7.9,42,1,6.79,2.36,2016-02-01 06:00
龍潭,桃園市,40,,良好,1.9,0.39,48,21,0,4.7,4.7,52,1,6.5,1.79,2016-02-01 06:00
平鎮,桃園市,36,,良好,2.3,0.4,44,11,12,6.4,6.1,39,1,7.6,1.21,2016-02-01 06:00
觀音,桃園市,45,,良好,1.3,0.36,54,24,12,2.4,10,46,2,2.95,.51,2016-02-01 06:00
大園,桃園市,38,,良好,1.3,0.37,46,29,1,4.2,12,31,1,4.98,.76,2016-02-01 06:00
桃園,桃園市,42,,良好,1,0.37,51,21,3,2.4,2.8,102,1,2.89,.51,2016-02-01 06:00
大同,臺北市,26,,良好,1.1,0.59,,30,3,17,,,1,23.53,6.65,2016-02-01 06:00
松山,臺北市,42,,良好,1.5,0.36,50,2,11,4.6,3.1,62,1,5.2,.56,2016-02-01 06:00
古亭,臺北市,38,,良好,1.6,0.38,46,8,3,5.7,3,75,1,6.33,.64,2016-02-01 06:00
萬華,臺北市,40,,良好,1.1,0.39,47,6,2,7.5,2.5,116,1,9.08,1.57,2016-02-01 06:00
中山,臺北市,0,,,1.4,0.46,46,2,0,9.3,1.8,114,1,10.44,1.14,2016-02-01 06:00
士林,臺北市,43,,良好,1.5,0.37,52,14,0,3.5,2.4,92,1,3.29,-.19,2016-02-01 06:00
淡水,新北市,42,,良好,1.5,0.37,51,6,4,1.4,,,1,2.94,1.58,2016-02-01 06:00
林口,新北市,44,,良好,1.1,0.35,53,5,6,2.6,5.6,47,1,3.37,.75,2016-02-01 06:00
菜寮,新北市,39,,良好,1.4,0.36,47,6,7,,1.7,314,1,,,2016-02-01 06:00
新莊,新北市,42,,良好,1.2,0.39,51,2,5,5,6,25,1,6.11,1.16,2016-02-01 06:00
板橋,新北市,40,,良好,0.8,0.4,48,9,3,6.3,1.3,325,1,7.28,1.02,2016-02-01 06:00
土城,新北市,0,,,1.5,0.4,47,,4,6,1.1,293,1,7.01,1.06,2016-02-01 06:00
新店,新北市,36,,良好,1.1,0.38,43,,2,5.2,3.1,97,1,6.23,1.03,2016-02-01 06:00
萬里,新北市,48,,良好,1.9,0.34,57,29,3,2.8,12,27,1,3.84,1,2016-02-01 06:00
汐止,新北市,46,,良好,1.4,0.36,56,,3,3.9,2.3,54,1,4.48,.61,2016-02-01 06:00
基隆,基隆市,45,,良好,1,0.37,54,10,4,2,2.5,91,1,2.86,.88,2016-02-01 06:00
大里,臺中市,0,,,1.7,0.7,3.7,10,4,32,0.5,38,,45.02,13.41,2016-01-30 08:00
