"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准變更日期"
"20","01177434","優尼士國際股份有限公司","臺北市大安區仁愛路3段26之3號4樓","沈宏海","50000000","1041223"
"21","01177645","鐵獅東尼股份有限公司","臺北市松山區復興北路57號3樓之3","古素琴","40000000","1041228"
"22","01178829","育聖企業有限公司","新北市板橋區民生路1段33號6樓之4","謝並演","15000000","1041221"
"23","01186948","中國房屋仲介有限公司","臺北市中山區五常街33號","周邦本","15000000","1041231"
"24","01187019","育璽實業有限公司","臺北市大同區環河北路2段215號1樓","涂古春英","28000000","1041223"
"25","01356605","神谷機工股份有限公司","臺北市松山區民族東路680號2樓","戴清和","50000000","1041223"
"26","01505936","進懋有限公司","新北市永和區中山路1段168號3樓","洪麗娟","50000000","1041217"
"27","01507385","多立實業股份有限公司","臺北市士林區重慶北路4段81號4樓之10","林智盛","5000000","1041225"
"28","01517102","旭然國際股份有限公司","雲林縣斗六市科工一路5號","吳玲美","320000000","1041201"
"29","01809516","大豐照明實業有限公司","臺北市士林區天母東路69巷11之7號3樓","何錦卿","5000000","1041224"
"30","01811273","酈竣有限公司","新北市八里區忠孝路426號1樓","洪炳福","20000000","1041216"
"31","01812081","合匯企業有限公司","臺北市北投區北投路2段13號11樓之1","洪素珠","10000000","1041228"
"32","01813027","北圜實業有限公司","臺北市士林區中山北路6段277巷10號1樓","余興鴻","29000000","1041217"
"33","01813912","千輝冷氣冷凍有限公司","臺北市信義區信義路6段84號1樓","郭義盛","5000000","1041210"
"34","01855861","賜昇有限公司","新北市板橋區大觀路2段127號5樓","呂建樟","1000000","1041225"
"35","01879651","亞琦化粧品股份有限公司","新北市鶯歌區大湖路185巷9弄25號","王佩琳","60000000","1041223"
"36","01976226","凱琦工業股份有限公司","桃園市平鎮區中豐路南勢二段460巷111號","陳碧祥","24020000","1041225"
"37","02076027","伸律正實業股份有限公司","新北市五股區五權七路31號","周艷興","5000000","1041203"
"38","02117532","騰大工業有限公司","新北市新莊區新樹路393號","曾文欽","5000000","1041228"
"39","02281168","采盟營造股份有限公司","臺北市松山區寶清街21號2樓","黃金助","198000000","1041223"
"40","02486752","興霖食品股份有限公司","南投縣南投市永豐里工業北路5號","陳圍朝","253595980","1041210"
"41","02627704","湘賀包裝企業有限公司","桃園市桃園區大林里興邦路四一之七號","呂鴻鈴","25000000","1041202"
"42","02628020","振晟工業股份有限公司","桃園市平鎮區建安里平東路659巷52號","朱鐘鼓","5000000","1041211"
"43","02748117","京瓷電子元件股份有限公司","臺北市內湖區瑞光路258巷56號7樓","史萊偉                                                 ","346000000","1041228"
"44","02748313","生榆椿股份有限公司","新竹縣關西鎮東光里中豐路一段8號","劉秀燕","10000000","1041218"
"45","02895911","昆富工業股份有限公司","臺中市外埔區六分里水頭一路100巷77號","張秀瑞","136000000","1041217"
"46","02948810","濠欣建材股份有限公司","臺中市北屯區漢口路五段33號1樓","賴傳任","2500000","1041230"
"47","02949058","巨象製刀企業股份有限公司","臺中市北屯區三和里東山路一段146-18號6樓之2","胡登富","15000000","1041229"
"48","03017700","大江產業股份有限公司","臺北市中正區懷寧街35號8樓","張順風","5000000","1041211"
"49","03036306","上海商業儲蓄銀行股份有限公司","臺北市中山區民權東路1段2號","榮鴻慶","39991207250","1041228"
"50","03054943","天工鐵櫃傢俱有限公司","臺北市中正區重慶南路1段43號9樓之1","陳惠玲","7000000","1041222"
"51","03064409","中央炭素股份有限公司","臺北市大同區長安西路150號11樓","宮崎淳","23100000","1041207"
"52","03072203","中和貿易行有限公司","臺北市松山區復興北路369號4樓","馬東芹","7800000","1041230"
"53","03080219","互豐建設股份有限公司","臺北市中山區中山北路1段27號13樓","林清波","62000000","1041207"
"54","03097801","中華彩色印刷股份有限公司","新北市新店區寶橋路229號","張中一","662486210","1041223"
"55","03126714","永亞企業有限公司","臺北市大安區敦化南路1段187巷15號2樓","龔台明","5000000","1041229"
"56","03141047","立達工業股份有限公司","臺北市松山區民生東路5段165號14樓之6","徐陳阿屘","160000000","1041229"
"57","03150404","永誠工業股份有限公司","臺北市大安區東豐街23號1樓","裘國英","60000000","1041230"
"58","03158200","竹下農機股份有限公司","臺北市萬華區武昌街2段118之1號","柯香玲","10000000","1041229"
"59","03162128","安大建設股份有限公司","臺北市中山區中山北路1段27號14樓","廖萬應","101000000","1041208"
"60","03178418","吉發企業股份有限公司","臺北市中正區愛國西路9號2樓之9","戎偉德","25000000","1041202"
"61","03211818","成達股份有限公司","臺北市內湖區新湖三路93號","柯瑞達(Christopher John Butler)","240000000","1041214"
"62","03244705","萬洲化學股份有限公司","臺北市內湖區行善路397號6樓","林佑昇","4148937210","1041207"
"63","03274003","金興汽車材料有限公司","臺北市中山區八德路2段210巷6之1號1樓","顧鴻洲","14000000","1041215"
"64","03278802","建大貿易股份有限公司","臺北市大同區承德路3段87號","邱李桂子","60000000","1041225"
"65","03283306","厚生股份有限公司","臺北市中正區漢口街1段82號8樓","徐正材","4904684320","1041218"
"66","03320029","信義建設股份有限公司","臺北市中正區漢口街1段3號3樓之1","林美壽","29000000","1041218"
"67","03336704","泰安產物保險股份有限公司","臺北市中正區館前路59號","李松季","2974118920","1041224"
"68","03338409","益利跨洋股份有限公司","臺北市中山區建國北路2段96號12樓","益諦船務代理股份有限公司","580000000","1041215"
"69","03385401","國際貿易股份有限公司","臺北市大同區承德路3段246號6樓","林鼎貴","150442400","1041231"
"70","03406356","大三元餐廳股份有限公司","臺北市中正區衡陽路46-48號2、3、4樓","吳邱靜惠","10000000","1041215"
"71","03412809","華洋紙業股份有限公司","臺北市中山區松江路237號7樓","郭鵬霄","39000000","1041223"
"72","03415101","華南產物保險股份有限公司","臺北市信義區忠孝東路4段560號5樓","缺額","2001386250","1041228"
"73","03434016","中國人壽保險股份有限公司","臺北市松山區敦化北路122號5樓","王銘陽","33401467000","1041215"
"74","03455406","安康汽車貨運股份有限公司","臺北市內湖區內湖路2段103巷119弄64號1樓","林長雄","25000000","1041231"
"75","03474311","勤美股份有限公司","臺北市大安區仁愛路4段85號4樓","林廷芳","3852521120","1041218"
"76","03521905","遠東百貨股份有限公司","新北市板橋區新站路16號18樓","徐旭東","14169405890","1041203"
"77","03522003","遠東航空股份有限公司","臺北市松山區敦化北路405巷123弄5號","張綱維","2974047460","1041210"
"78","03539010","臺陽合金工業股份有限公司","臺北市大安區新生南路3段4號3樓","顏惠哲","30000000","1041204"
"79","03550210","臺灣金山電子工業股份有限公司","新北市三重區光復路1段68巷11弄1號2樓","江士勳","1025040920","1041202"
"80","03556501","臺灣鍊水股份有限公司","臺北市中正區漢口街1段45號4樓","陳光雄","80000000","1041207"
"81","03557017","臺灣人壽保險股份有限公司","臺北市中山區中山北路二段42號","許舒博","11036891620","1041211"
"82","03557115","臺灣產物保險股份有限公司","臺北市中正區館前路49號8~9樓","李泰宏","3622004000","1041209"
"83","03563708","台灣英文雜誌社股份有限公司","臺北市萬華區長沙街2段66號","陳嘉男","96000000","1041218"
"84","03564609","台灣武田藥品工業股份有限公司","臺北市中山區南京東路3段217號7樓","李仁琳","90000000","1041201"
"85","03608043","豐禾有限公司","臺北市松山區八德路2段374號11樓之2","林陳敏","10000000","1041224"
"86","03631207","國裕開發股份有限公司","臺北市中正區忠孝西路1段38號","林鴻道","1275000000","1041217"
"87","03700301","臺灣土地銀行股份有限公司","臺北市中正區黎明里10鄰館前路46號","吳當傑","58100000000","1041221"
"88","03741302","中華郵政股份有限公司","臺北市大安區永康里金山南路2段55號","翁文祺","65000000000","1041207"
"89","04146610","國成國際物流股份有限公司","新北市汐止區大同路2段240號9樓之3","張東隆","120000000","1041217"
"90","04191494","台灣廣播股份有限公司","臺北市中正區仁愛路2段2號9樓","馬長生","60000000","1041214"
"91","04200183","興南實業股份有限公司","臺北市內湖區大湖街131巷2弄6號1樓","李正斌","53620000","1041223"
"92","04217683","大統夾板工業股份有限公司","臺北市松山區民生東路3段129號9樓","劉禹策","25000000","1041210"
"93","04230222","信守化工股份有限公司","臺北市松山區復興北路201號5樓之2","黃金樹","230000000","1041228"
"94","04239271","政豐企業有限公司","臺北市中正區市民大道3段8號5樓503-505室","呂富美","1000000","1041217"
"95","04240256","耐斯通運有限公司","南投縣集集鎮龍泉巷19之17號1樓","卜日豐","19000000","1041217"
"96","04240397","營亨實業股份有限公司","臺北市中正區林森北路5巷10之1號3樓","黃朝福","30000000","1041229"
"97","04243562","聚和國際股份有限公司","高雄市大寮區潮寮里華東路28號","郭聰田","1645385660","1041201"
"98","04245301","高楓有限公司","新北市板橋區文化路1段266號9樓之1","沈穎秀","10000000","1041221"
"99","04251767","志開科技股份有限公司","新北市中和區建八路2號6樓之6","邢舜","200000000","1041204"
"100","04258071","天祥旅行社有限公司","臺北市中山區民權東路2段46號9樓","李茂盛","6000000","1041202"
"101","04259584","宏昌散熱器股份有限公司","臺中市大雅區三和里春亭二街6號","廖煥章","6000000","1041204"
"102","04261955","拓禧實業股份有限公司","臺北市中正區忠孝東路2段100號4樓之5","蘇健民","15000000","1041217"
"103","04265431","台灣管件股份有限公司","新竹市頂埔里牛埔路165號","傅明清","30000000","1041214"
"104","04271898","安遠企業股份有限公司","臺北市松山區南京東路4段171號11樓之3","蔡天琦","1000000","1041207"
"105","04290425","穎欣國際股份有限公司","臺北市中正區羅斯福路2段102號5樓之1","陳志明","28000000","1041209"
"106","04294436","現代印染整理股份有限公司","臺北市大同區西寧北路62之5號5樓之1","暫缺","135000000","1041225"
"107","04303646","創意艦隊國際有限公司","臺北市中正區新生南路1段126之6號2樓之1","李佳祈","2750000","1041210"
"108","04305052","首善有限公司","臺北市大安區敦化南路1段192號13樓","袁世華","10000000","1041208"
"109","04310148","駿昌交通企業有限公司","臺北市中山區長安東路2段162號2樓","林念臻","6000000","1041225"
"110","04316380","鴻傑股份有限公司","桃園市中壢區定寧路7號","陳燕飛","29000000","1041225"
"111","04336597","長鼎工業股份有限公司","臺北市大同區重慶北路3段137巷25號(1樓)","梁子浩","84000000","1041214"
"112","04339530","台辰股份有限公司","臺北市中山區吉林路12巷23號","陳銘源","32400000","1041231"
"113","04342697","亨泰光學股份有限公司","臺北市士林區承德路4段150號6樓之1、152號6樓之1","吳怡璁","125000000","1041230"
"114","04350746","麥海國際有限公司","臺北市中山區新生北路2段31之1號5樓之2","顏吉麥","20000000","1041231"
"115","04361477","臺明冷凍股份有限公司","基隆市暖暖區源遠路355號","許哲維","10000000","1041217"
"116","04361498","亞力太企業有限公司","臺北市士林區大南路321號3樓","陳宗卿","10000000","1041209"
"117","04362659","華外企業股份有限公司","臺北市內湖區瑞湖街103號5樓之3","葛慈鳴","10000000","1041214"
"118","04363904","常榮機械股份有限公司","新北市五股區五權五路21號","周宜壽","120000000","1041211"
"119","04366249","永基化工股份有限公司","臺北市北投區中央北路3段96號3樓","朱修顯","44000000","1041207"
"120","04377371","麗嬰房股份有限公司","臺北市內湖區陽光街321巷60號","王國城","2053777750","1041202"
"121","04377983","台灣海州股份有限公司","臺北市中山區復興北路366號5樓","孫榮斌","21000000","1041225"
"122","04385359","弘友股份有限公司","臺北市松山區南京東路4段164號6樓","吳源次","128205000","1041216"
"123","04388145","台灣康寧顯示玻璃股份有限公司","臺中市西屯區科園路1號","張錚","3799122000","1041202"
"124","04397165","公成工商服務顧問有限公司","臺北市中山區南京東路2段20號10樓之3","楊增祥","1000000","1041208"
"125","04397849","億泰汽車材料有限公司","臺北市松山區健康路232號1樓","林守仁","3000000","1041223"
"126","04398474","貿聯企業股份有限公司","臺北市中正區濟南路一段15號","余何蓓","3636830000","1041201"
"127","04410580","健旭企業有限公司","臺北市中山區林森北路67巷78號1樓","溫鶯珠","5000000","1041209"
"128","04410786","永龍交通有限公司","臺北市中山區長安東路2段162號2樓","林念臻","5000000","1041230"
"129","04431348","裕榮交通器材有限公司","臺北市中山區德惠街99號1樓","林寅雄","10010000","1041216"
"130","04431467","世界專利有限公司","臺北市大安區忠孝東路4段311號12樓之1","江日舜","2000000","1041208"
"131","04431804","寶一科技股份有限公司","臺南市新營區新工路13巷1號","曾煥明","682130000","1041225"
"132","04436435","良友旅行社股份有限公司","臺北市中山區南京東路2段216號2樓、6樓、9樓","陳政男","69600000","1041224"
"133","04452758","三冠電器有限公司","臺北市大同區長安西路84號1樓","蘇聰連","5000000","1041201"
"134","04456712","劦寬貿易股份有限公司","新北市汐止區大同路1段308之9號5樓","倪陳寶桂","28600000","1041215"
"135","04467318","幸全企業有限公司","新北市永和區永元路89號7樓","李欽洸","5000000","1041216"
"136","04477033","上嵐企業有限公司","新北市新店區寶橋路235巷6弄7號1樓","陳文華","27000000","1041210"
"137","04480733","金名城股份有限公司","臺北市大同區重慶北路1段1號之1","張純明","22000000","1041218"
"138","04485857","衡泰實業有限公司","新北市永和區中山路1段108巷5之1號1樓","孫王月雲","6000000","1041207"
"139","04488910","添盛實業有限公司","臺北市大同區興城街33號1樓","吳秀麗","25000000","1041204"
"140","04493408","五度空間企業股份有限公司","臺北市中山區中山北路2段14號4樓","高全忠","120000000","1041231"
"141","04496833","健豐水電材料有限公司","臺北市中山區吉林路140號1樓","黃景富","8500000","1041208"
"142","04498591","孟伸企業有限公司","苗栗縣苗栗市南勢里國馨1號","朱廷驊","1000000","1041202"
"143","04500983","捷歐企業股份有限公司","臺北市萬華區中華路1段68號4樓","田宜遠","6000000","1041228"
"144","04541302","鴻海精密工業股份有限公司","新北市土城區中山路66號","郭台銘","156382882280","1041211"
"145","04550147","臺北農產運銷股份有限公司","臺北市中山區民族東路336號","莊龍彥","189792000","1041203"
"146","04558703","木源有限公司","臺北市萬華區環河南路2段78號1、2樓","駱健明","5000000","1041216"
"147","04560757","新記企業股份有限公司","臺北市大安區光復南路290巷3號7樓","廖勝國","113500000","1041224"
"148","04565958","德春營造股份有限公司","臺北市大安區敦化南路2段92號5樓","張進益","78000000","1041201"
"149","04576189","華信彩色印製企業有限公司","新北市板橋區中山路2段531巷44號","陳泳村","500000","1041215"
"150","04597950","大恩國際貿易有限公司","臺北市中正區臨沂街26號1樓","唐勤雅","5000000","1041229"
"151","04608295","梧棲有限公司","臺北市大安區仁愛路4段29號1樓","林英豪","5000000","1041218"
"152","04609111","三木工程股份有限公司","高雄市大寮區華中路30號","陳世昌","45000000","1041201"
"153","04647749","永藝家具裝潢股份有限公司","臺北市中正區南昌路2段81號1樓","許吳玉霞","188000000","1041222"
"154","04654157","台灣田中系統股份有限公司","桃園市中壢區中正里興仁路二段488巷27號1.2樓","林怡岳","20000000","1041225"
"155","04655091","雄獅旅行社股份有限公司","臺北市內湖區石潭路151號9樓","王文傑","700000000","1041228"
"156","04674055","久豐服裝材料有限公司","臺北市萬華區萬大路235號2樓","詹阿琳","5000000","1041218"
"157","04678799","得一金屬股份有限公司","臺北市中正區汀州路2段38號14樓","黃怡音","5000000","1041201"
"158","04679642","樹賢企業股份有限公司","臺北市中正區寧波西街126號5樓","王婉貞","62000000","1041211"
"159","04685877","國際廣告企業有限公司","臺北市信義區信安街149號5樓","袁蟬明","2000000","1041221"
"160","04690484","良福企業股份有限公司","臺北市中山區南京東路2段174號11樓","林石山","12000000","1041204"
"161","04690843","瑞志實業有限公司","臺北市大安區安和路1段29號13樓","許立賢","35000000","1041217"
"162","04691152","富茂電子股份有限公司","新北市中和區中正路953號10樓","林怡如","10160000","1041218"
"163","04695116","信德消防工程顧問有限公司","嘉義縣民雄鄉福樂村埤角1之163號","陸鼎中","1200000","1041211"
"164","04700201","元烽企業有限公司","新竹縣芎林鄉上山村文德路206巷15號","謝武康","20000000","1041221"
"165","04718357","狄成遊覽車股份有限公司","臺中市西區公益路367號13樓之4","廖泳淀","50000000","1041220"
"166","04730970","華勳汽車有限公司","臺北市南港區重陽路313號1樓","朱道政","10000000","1041202"
"167","04731801","南田企業有限公司","臺北市松山區民生東路5段146號12樓","邱義正","10000000","1041218"
"168","04744355","海雁企業股份有限公司","臺北市內湖區港墘路221巷41號5樓之2","陳義雄","6000000","1041202"
"169","04751427","德沛有限公司","桃園市桃園區樹仁三街87巷11號7樓","楊棻年","5000000","1041207"
"170","04765317","宜大機械股份有限公司","臺北市中正區忠孝東路1段45號5樓之2","張乾原","78000000","1041231"
"171","04773864","金球工業股份有限公司","新北市汐止區茄苳路225巷11弄35號2樓","吳文雄","55000000","1041203"
"172","04786636","成宜機械工業有限公司","臺北市內湖區南京東路6段316號","周耀輝","5000000","1041230"
"173","04791997","佳商企業股份有限公司","臺北市內湖區洲子街77號","吳阿琳","45000000","1041216"
"174","04795522","銀亭國際貿易有限公司","新北市汐止區民權街二段一○八號","","5000000","1041217"
"175","04797280","純毅機械有限公司","新北市樹林區俊英街116巷29弄10號","陳素鑾","5000000","1041224"
"176","04799288","純暉機械工業股份有限公司","桃園市中壢區永福里東園路10號","吳明鐘","25000000","1041222"
"177","04803282","杰成企業有限公司","基隆市七堵區俊賢路55號3樓","林明智","10000000","1041228"
"178","04804640","展林企業股份有限公司","臺北市大安區忠孝東路4段341號8樓之2","李江松","20000000","1041204"
"179","04812016","實盈股份有限公司","臺北市南港區舊庄街1段59號1樓","黃凰洲","2086852100","1041229"
"180","04813649","總品工程有限公司","臺北市信義區松山路717號1樓","侯淑蘭","20000000","1041221"
"181","04822990","弘專股份有限公司","臺北市中正區北平東路20號8樓之1","莊財統","12000000","1041201"
"182","04824913","台灣千妥化學股份有限公司","臺北市南港區重陽路263巷6號4樓","劉昌榮","5000000","1041204"
"183","04825785","國輝通運有限公司","臺北市松山區南京東路5段336號7樓之4","黃碧英","10000000","1041229"
"184","04831365","上雄企業有限公司","臺北市內湖區成功路4段42號6樓","張明河","6000000","1041204"
"185","04833981","維峰工業股份有限公司","桃園市楊梅區幼獅工業區獅四路6號","廖德助","9000000","1041228"
"186","04842911","來興實業有限公司","臺北市文山區三福街9巷13號1樓","林志財","5200000","1041221"
"187","04850123","中祥食品工業股份有限公司","臺北市文山區木新路2段275號1樓","李昭志","30000000","1041209"
"188","04866461","大統圖書股份有限公司","新北市汐止區新台五路1段99號19樓之12","何清榮","10000000","1041202"
"189","04874883","舒達生物科技有限公司","臺北市文山區一壽街66巷8號1樓","陳宗輝","500000","1041229"
"190","04875314","北昌五金有限公司","臺北市文山區木柵路1段329號1樓","李月娟","1500000","1041225"
"191","04885122","明輝化工實業有限公司","新北市土城區大安路138巷32號","江明智","7500000","1041218"
"192","04891089","建和製麵工廠有限公司","臺北市文山區指南路1段55之1號","鄭鴻富","10000000","1041209"
"193","04891497","勝甲企業有限公司","臺北市松山區南京東路5段163號4樓之7","黃罔過","20000000","1041222"
"194","04898323","元信機車行有限公司","臺北市文山區木柵路2段125號1樓","張簡豊泰","2000000","1041204"
"195","04904129","銀松企業有限公司","臺北市文山區育英街31巷17號1樓","","4000000","1041215"
"196","04910939","中華憶電股份有限公司","臺北市文山區興隆路3段124號1、2樓","潘家慶","8000000","1041209"
"197","04920649","世福工業股份有限公司","臺北市中山區復興北路168號12樓B室","鄭世征","50000000","1041222"
"198","04923316","千強企業有限公司","臺北市大同區民族西路319號1樓","翁耀山","5000000","1041210"
"199","04924407","江新股份有限公司","臺北市大安區仁愛路4段33號7樓之2","李餘蔭","5000000","1041207"
"200","04926539","太平洋包裝材料有限公司","臺北市松山區八德路4段403-4號","張泓彥","12000000","1041203"
"201","04929228","安笙企業有限公司","臺北市中正區公園路30號11樓之1","蘇文雄","29800000","1041224"
"202","04934334","全域股份有限公司","臺北市信義區東興路59號9樓","王敏烈","290252400","1041218"
"203","04942088","永運國際有限公司","臺北市大同區承德路2段47號11樓之1","陳雲","1000000","1041230"
"204","04960579","錦貿興業股份有限公司","臺北市大安區復興南路2段381號2樓","王汝墉","10000000","1041210"
"205","04976663","裕民藥業有限公司","臺北市中山區南京東路3段29號3樓","陳宗敬","12000000","1041203"
"206","04980033","東鑫龍營造有限公司","臺北市松山區健康路325巷24弄3號1樓","郭崇記","100000000","1041210"
"207","04980391","同新工程股份有限公司","臺北市中山區南京東路3段118號9樓之4","蔡沛儒","5000000","1041231"
"208","04992565","宗正企業有限公司","臺北市大安區仁愛路4段110號6樓之2","程月娥","8000000","1041229"
"209","05001035","智久企業有限公司","臺北市松山區民權東路5段7之1號4樓","余玉韞","1000000","1041216"
"210","05005010","弘野實業有限公司","臺北市中正區汀州路3段291號1樓","陳素梅","6000000","1041221"
"211","05007903","金車股份有限公司","臺北市中正區羅斯福路3段230號","李添財","4050000000","1041202"
"212","05014117","詠真實業股份有限公司","臺北市內湖區港墘路189號11樓","徐錕柏","70000000","1041207"
"213","05016369","吉贊實業股份有限公司","臺北市中山區民生東路3段51號16樓","李文賢","784000000","1041210"
"214","05016467","明岑機械工業有限公司","臺北市大同區赤峰街77巷19號","葉思穆","10000000","1041229"
"215","05016500","上合貿易股份有限公司","臺北市中正區愛國西路9號2樓之8","戎偉德","20000000","1041202"
"216","05024585","聯運股份有限公司","臺北市中正區羅斯福路3段230號1樓","邱顯川","102000000","1041202"
"217","05054150","三明交通貨運有限公司","臺北市士林區福壽街10號","劉慶章","5000000","1041224"
"218","05056713","台灣三國股份有限公司","新北市中和區中正路797號1樓","半田和久","34200000","1041207"
"219","05059660","創新工業技術移轉股份有限公司","臺北市大安區和平東路2段106號6樓","劉仲明","1522500000","1041223"
"220","05075021","喬暘電子股份有限公司","臺北市內湖區基湖路35巷22號3樓、3樓之1、2、3","呂浩榮","311926170","1041230"
"221","05085421","道記實業股份有限公司","臺北市大安區仁愛路4段258號3樓","蔡楊湘薰","122000000","1041218"
"222","05087407","寶順塑膠工業股份有限公司","苗栗縣苗栗市南勢里坪頂東32號","吳俊德","15000000","1041225"
"223","05108389","煌祥貿易有限公司","臺北市大同區重慶北路3段113巷12號","陳德洲","7000000","1041217"
"224","05126324","林口儀器工業股份有限公司","臺北市中正區林森南路43號4樓","林慶旭","76000000","1041223"
"225","05128553","迷蘭實業股份有限公司","臺北市中正區沅陵街4號1樓","游世瑛","20000000","1041229"
"226","05135175","聚賓裝潢企業有限公司","臺北市中山區龍江路394巷20號5樓","","3000000","1041229"
"227","05141161","沅樸企業股份有限公司","臺北市大安區潮州街100號3樓","洪建欣","5000000","1041208"
"228","05141520","昆盈企業股份有限公司","新北市三重區重新路5段492號1~8樓","卓世坤","3061534960","1041201"
"229","05155740","南美開發有限公司","臺北市中正區南昌路1段37號4樓","張金盛","1000000","1041202"
"230","05193456","旭鳳企業有限公司","臺北市士林區延平北路6段116巷15弄4號","張貴琳","5000000","1041208"
"231","05194201","岡弘企業有限公司","臺北市大安區復興南路2段167號6樓之1","張國財","5000000","1041224"
"232","05255121","秉優實業有限公司","臺北市大同區長安西路205號9樓之3","江謝慶煌","2000000","1041202"
"233","05255136","立昌紙業股份有限公司","臺北市萬華區萬大路424巷25號1樓","陳靖庸","495000000","1041228"
"234","05257161","全翊纖維工業股份有限公司","臺北市大同區承德路1段35號12樓","何錦昌","40000000","1041201"
"235","05258817","好吉有限公司","臺北市大同區重慶北路1段22號1樓之6，22之7號，22之28號","邱蘇","1000000","1041209"
"236","05384743","雍興精機股份有限公司","臺中市南屯區精科三路5號","徐秀滄","36000000","1041203"
"237","05405281","周藤氏企業有限公司","臺北市信義區林口街10巷39之1號3樓","陳君嬈","500000","1041229"
"238","05406839","德凱電子股份有限公司","新北市五股區中興路1段108號8樓","陳伍秀","10000000","1041229"
"239","05411798","合固企業股份有限公司","新北市瑞芳區頂坪路瑞芳工業區42號","闕洪期","20000000","1041229"
"240","05415794","昱成通運股份有限公司","高雄市新興區仁愛二街75號1樓","李光祐","10000000","1041221"
"241","05430654","爵輝企業有限公司","臺北市松山區八德路3段200號4樓之3","范鳳娥","5000000","1041209"
"242","05506801","湘宜企業股份有限公司","宜蘭縣冬山鄉大興村德興9路1號","陳永東","50000000","1041221"
"243","05510729","賢祺實業有限公司","新北市三峽區溪東里溪東路四六三號一樓","黃月香","5000000","1041203"
"244","05591258","怡聚科技股份有限公司","臺中市后里區后里里后科路2段329號","李傳明","300000000","1041229"
"245","05629199","匯懋建設股份有限公司","臺北市中山區中山北路2段52號4樓","盧明珠","48000000","1041201"
"246","05630323","巨程實業有限公司","新北市永和區中正路609巷1之1號1樓","汪家如","5000000","1041203"
"247","05634242","大山技術工程有限公司","臺北市信義區林口街38巷7號1樓","顏意紋","6000000","1041216"
"248","05634947","憬興投資股份有限公司","臺北市中正區寧波西街120號2樓","李錫祿","55843190","1041229"
"249","05635875","復統工程顧問股份有限公司","臺北市大安區新生南路3段22巷7之8號4樓","侯海樹","5000000","1041229"
"250","05637944","震大打字印刷有限公司","臺北市中正區南昌路1段51巷7號1樓","林明聰","5000000","1041214"
"251","05639056","金將創意有限公司","新北市中和區板南路490號3樓之8","吳志林","10000000","1041208"
"252","05691926","帥誠企業股份有限公司","臺中市豐原區翁子里豐勢路一段400巷1弄1號","張福順","5000000","1041216"
"253","05709545","明麥實業股份有限公司","新北市三峽區和平街79巷17號","龔玲瑩","2000000","1041201"
"254","05715119","昭通貿易股份有限公司","臺北市中正區開封街1段105號8樓之2","張崇裕","20000000","1041210"
"255","05720133","福鑫有限公司","新北市三重區仁化街8號17樓","吳振福","1000000","1041223"
"256","05753725","仕盟機械工業股份有限公司","臺中市豐原區南嵩里水源路115巷42號","林劉惠娟","28000000","1041228"
"257","05791360","世馥工業有限公司","臺中市大甲區頂店里南北一路108巷8號","王定金","5000000","1041201"
"258","05793677","富騏實業股份有限公司","臺中市梧棲區草湳里梧南路3之1號1樓","蔡條雄","16000000","1041227"
"259","05831551","旼峰工業股份有限公司","臺中市大肚區營埔里營埔三街58號","張春花","6300000","1041203"
"260","05838908","達線實業股份有限公司","臺中市大肚區紙廠路24號","陳金木","10000000","1041223"
