00,52.0,851.3,725.6,990.0
00:10,52.3,832.2,726.5,980.9
00:20,51.7,839.1,726.2,964.8
00:30,51.3,835.1,709.2,959.1
00:40,50.8,818.3,713.0,942.4
00:50,50.4,815.9,705.5,933.3
01,49.8,816.1,695.4,926.0
01:10,49.9,807.5,701.7,921.1
01:20,49.3,816.4,699.9,905.5
01:30,49.2,793.5,684.7,905.1
01:40,48.7,793.1,686.0,896.4
01:50,47.9,800.2,686.9,883.7
02,48.0,789.7,688.4,885.4
02:10,47.3,780.3,682.8,868.8
02:20,47.2,777.0,685.6,864.2
02:30,47.7,771.5,682.1,862.4
02:40,47.6,772.2,674.5,858.3
02:50,48.3,793.3,669.6,849.5
03,47.5,762.0,666.8,844.4
03:10,47.1,765.8,666.5,841.2
03:20,47.3,772.6,665.5,832.8
03:30,46.8,764.6,662.2,829.5
03:40,47.1,752.6,663.3,831.8
03:50,46.9,759.4,665.5,814.1
04,47.4,753.7,649.9,824.3
04:10,47.2,759.5,661.8,820.6
04:20,47.0,741.8,659.9,818.1
04:30,46.8,739.2,659.8,808.9
04:40,47.3,746.1,657.5,817.5
04:50,46.6,750.7,656.5,806.1
05,46.7,745.3,655.2,812.7
05:10,46.7,740.0,647.8,805.7
05:20,46.0,739.8,643.5,803.7
05:30,46.0,748.5,637.1,796.8
05:40,47.2,747.6,650.6,802.3
05:50,46.5,736.8,648.7,819.2
06,46.6,744.3,649.0,809.8
06:10,46.9,748.9,642.5,822.6
06:20,48.6,758.7,649.6,835.5
06:30,48.4,742.6,646.8,837.8
06:40,48.8,737.9,655.6,851.7
06:50,49.4,750.1,675.0,873.1
07,49.3,756.4,662.7,888.9
07:10,49.4,755.9,671.7,891.1
07:20,49.9,754.6,682.4,895.4
07:30,50.6,767.6,681.9,927.3
07:40,50.9,782.4,699.1,949.2
07:50,51.3,801.0,718.2,991.0
08,51.0,822.0,739.3,1029.3
08:10,53.1,865.2,786.0,1078.3
08:20,53.7,871.6,800.8,1124.9
08:30,54.7,886.3,813.7,1155.6
08:40,55.0,890.5,825.1,1176.5
08:50,54.9,909.1,830.0,1203.9
09,55.4,917.0,834.1,1212.4
09:10,55.2,914.3,843.7,1235.1
09:20,57.0,922.3,849.4,1251.7
09:30,56.9,922.0,848.7,1247.8
09:40,57.9,929.4,859.2,1270.2
09:50,58.2,934.9,850.8,1274.8
10,57.8,926.5,856.5,1282.4
10:10,57.6,929.5,857.3,1293.7
10:20,58.4,934.9,863.2,1301.4
10:30,58.7,941.0,862.0,1307.8
10:40,58.9,952.4,868.5,1323.6
10:50,60.2,951.6,878.1,1343.4
11,59.8,960.1,877.0,1342.9
11:10,60.4,965.8,880.8,1354.9
11:20,60.5,957.3,883.9,1366.1
11:30,60.0,959.4,888.0,1366.7
11:40,60.1,964.8,885.1,1368.9
11:50,59.6,948.7,883.1,1369.0
12,59.9,930.2,853.0,1366.2
12:10,58.7,903.9,825.3,1329.3
12:20,59.0,901.7,826.8,1327.3
12:30,60.1,898.5,826.7,1333.6
12:40,59.0,906.0,822.4,1333.2
12:50,59.5,907.0,830.3,1338.9
13,59.1,915.7,851.6,1337.7
13:10,60.2,939.3,877.9,1373.5
13:20,60.1,951.1,886.9,1376.0
13:30,59.8,955.4,885.3,1389.2
13:40,59.7,958.6,887.9,1380.5
13:50,59.6,965.5,892.5,1382.8
14,59.6,960.7,892.0,1380.1
14:10,59.4,959.2,895.2,1374.3
14:20,59.5,963.0,889.8,1375.6
14:30,59.9,965.6,888.7,1369.9
14:40,59.9,971.4,889.1,1364.5
14:50,59.0,962.5,885.4,1355.9
15,59.1,961.9,881.9,1345.1
15:10,58.8,971.0,877.6,1348.0
15:20,58.6,966.9,883.9,1339.2
15:30,58.7,976.7,884.2,1330.3
15:40,59.4,980.3,880.9,1323.9
15:50,59.6,975.3,881.0,1321.0
16,59.6,978.4,883.1,1318.9
16:10,59.4,972.6,880.0,1322.3
16:20,59.0,972.3,877.4,1310.0
16:30,59.9,973.6,873.9,1301.8
16:40,60.4,967.8,867.5,1300.9
16:50,59.8,964.6,867.5,1291.1
17,59.9,956.3,845.9,1277.5
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
