00:00,448.5,669.4,59.2,286.4,367.3,0.8,31.0,3.7,156.2,11.9,0.0,74.0,0.0
00:10,449.6,670.4,69.1,286.0,365.5,0.0,30.7,3.5,148.4,11.5,0.0,59.0,0.0
00:20,449.3,672.2,69.0,286.9,351.8,0.0,30.7,3.4,155.1,11.1,0.0,51.8,0.0
00:30,449.3,672.7,46.3,286.0,360.1,0.0,31.2,3.3,161.3,10.4,0.0,34.2,-0.6
00:40,449.1,671.5,66.3,286.9,357.9,0.0,30.8,3.2,156.3,10.0,0.0,32.0,-24.4
00:50,448.7,670.7,67.6,286.1,352.6,0.0,30.9,3.2,159.9,9.9,0.0,30.4,-29.9
01:00,449.2,670.9,60.3,286.7,345.3,0.0,30.8,3.1,155.9,9.3,0.0,32.4,-48.0
01:10,449.5,673.3,68.9,285.0,355.5,0.0,29.7,3.1,152.7,7.7,0.0,15.1,-48.1
01:20,448.7,674.3,68.6,281.3,356.8,0.0,29.9,3.1,153.4,8.9,0.0,0.0,-48.0
01:30,449.0,672.4,68.2,279.7,358.1,0.0,30.9,3.1,161.6,10.0,0.0,0.0,-75.4
01:40,449.7,669.4,54.4,278.8,350.0,0.0,31.5,3.0,160.4,8.8,0.0,0.0,-75.6
01:50,449.1,672.6,66.4,277.2,342.2,0.0,30.8,2.9,137.6,11.4,0.0,0.0,-101.1
02:00,449.2,673.8,57.7,277.1,356.6,0.0,30.4,2.9,165.0,17.2,0.0,0.0,-101.4
02:10,449.0,674.6,64.5,278.7,351.7,0.0,31.2,2.8,149.0,16.5,0.0,0.0,-101.9
02:20,449.4,676.1,57.8,277.2,345.0,0.0,31.1,2.8,167.9,17.3,0.0,0.0,-127.3
02:30,447.9,667.6,66.9,277.3,371.3,0.0,30.0,2.8,148.7,18.9,0.0,0.0,-128.1
02:40,449.2,657.2,52.9,277.3,352.9,0.0,30.6,2.8,165.5,19.6,0.0,0.0,-127.3
02:50,449.4,651.2,67.9,278.7,362.0,0.0,31.1,2.8,147.0,20.9,0.0,0.0,-128.5
03:00,449.0,649.6,68.1,279.4,359.3,0.0,32.0,2.7,171.4,21.5,0.0,0.0,-155.2
03:10,449.7,652.0,68.0,281.7,370.9,0.0,30.6,2.7,148.7,22.0,0.0,0.0,-154.0
03:20,448.5,654.3,68.0,283.4,366.0,0.0,30.5,2.7,143.7,24.3,0.0,0.0,-154.8
03:30,449.2,654.0,52.3,286.0,345.4,0.0,30.8,2.7,150.2,24.7,0.0,0.0,-153.6
03:40,449.2,653.6,62.0,285.7,348.9,0.0,30.7,2.7,160.4,26.5,0.0,0.0,-154.5
03:50,449.3,653.4,54.5,286.7,352.1,0.0,31.3,5.2,153.4,23.9,0.0,0.0,-154.7
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
