SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,39,,良好,2.5,0.43,11,50,9,15,1.2,137,1,17.25,2.74,2016-06-06 22:00
關山,臺東縣,14,,良好,1,,16,13,5,3.3,0.6,297,1,4.33,1.04,2016-06-06 22:00
馬公,澎湖縣,16,,良好,7.6,0.38,19,14,12,18,1.8,168,2,22.94,5.17,2016-06-06 22:00
金門,金門縣,22,,良好,4.5,0.2,22,13,3,11,1.6,149,1,12.01,.79,2016-06-06 22:00
馬祖,連江縣,48,,良好,2.7,0.22,57,41,17,4.8,2.1,47,2,5.92,1.08,2016-06-06 22:00
埔里,南投縣,21,,良好,3,0.32,6.1,23,11,10,1,338,1,12.79,2.59,2016-06-06 22:00
復興,高雄市,25,,良好,4.3,0.76,11,26,6,17,0.5,210,1,23.56,6.32,2016-06-06 22:00
永和,新北市,27,,良好,3,1.82,1.4,31,18,32,0.8,123,2,70.21,38.39,2016-06-06 22:00
竹山,南投縣,16,,良好,4.2,0.31,4.8,18,3,10,0.9,89,1,13.1,2.75,2016-06-06 22:00
中壢,桃園市,54,懸浮微粒,普通,3.1,1.16,14,61,17,31,0.6,317,2,46.46,15.75,2016-06-06 22:00
三重,新北市,48,,良好,4.7,3.02,,54,24,44,,,2,147.17,103.41,2016-06-06 22:00
冬山,宜蘭縣,25,,良好,1.3,0.18,7.4,21,3,8.6,1.1,170,1,9.8,1.18,2016-06-06 22:00
宜蘭,宜蘭縣,25,,良好,2.7,0.29,31,25,9,7.1,1,180,1,7.7,.58,2016-06-06 22:00
花蓮,花蓮縣,21,,良好,2.4,0.52,6.1,25,,16,0.9,266,2,19.55,3.94,2016-06-06 22:00
臺東,臺東縣,14,,良好,1.4,0.28,17,13,3,6.4,1.2,294,1,8.49,2.11,2016-06-06 22:00
恆春,屏東縣,18,,良好,2.3,0.1,21,16,1,5.8,2.7,341,1,7.44,1.66,2016-06-06 22:00
潮州,屏東縣,36,,良好,1.3,0.11,8.6,37,20,3.4,1.7,126,1,4.29,.94,2016-06-06 22:00
