SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,39,,良好,3.5,0.25,4.9,46,21,10,0.9,215,2,11.66,1.35,2016-08-07 06:00
三重,新北市,31,,良好,1.7,0.8,,35,7,17,,,1,53.44,36.59,2016-08-07 06:00
三義,苗栗縣,24,,良好,1.8,0.25,11,30,7,8.5,1.2,24,1,9.67,1.19,2016-08-07 06:00
土城,新北市,17,,良好,1.9,0.25,5.2,21,4,12,0.7,14,1,15.07,3.57,2016-08-07 06:00
士林,臺北市,20,,良好,2,0.26,8.4,21,6,11,0.6,117,1,12.67,1.69,2016-08-07 06:00
大同,臺北市,29,,良好,2.5,0.98,,27,8,15,,,1,40.58,25.71,2016-08-07 06:00
大里,臺中市,41,,良好,1.3,0.34,16,37,22,7.7,0.8,268,2,9.7,2.03,2016-08-07 06:00
大園,桃園市,23,,良好,6,0.24,4.4,26,14,18,1.9,92,2,22.9,4.55,2016-08-07 06:00
大寮,高雄市,27,,良好,5.3,0.29,13,33,18,11,0.9,53,2,12.77,1.56,2016-08-07 06:00
小港,高雄市,27,,良好,1.2,0.28,22,25,4,7.8,1.1,54,1,9.23,1.39,2016-08-07 06:00
中山,臺北市,18,,良好,2.3,0.25,5.9,14,3,12,0.8,171,1,13.69,1.81,2016-08-07 06:00
中壢,桃園市,30,,良好,9,0.58,9.8,21,7,16,0.7,109,1,25.77,9.29,2016-08-07 06:00
仁武,高雄市,41,,良好,4.3,0.25,30,57,5,7.6,0.9,64,1,8.99,1.39,2016-08-07 06:00
斗六,雲林縣,55,懸浮微粒,普通,3.4,0.28,31,60,33,4.5,1.3,186,4,5.78,1.29,2016-08-07 06:00
冬山,宜蘭縣,14,,良好,1,0.16,11,14,1,4.4,1.9,291,1,6.4,1.96,2016-08-07 06:00
古亭,臺北市,21,,良好,2.1,0.22,7.2,23,6,7.7,1.4,193,1,10.49,2.75,2016-08-07 06:00
左營,高雄市,39,,良好,4.7,0.38,17,35,20,16,1.2,35,2,16.23,.4,2016-08-07 06:00
平鎮,桃園市,29,,良好,7.4,0.25,12,31,4,15,1,28,2,16.98,2.43,2016-08-07 06:00
永和,新北市,15,,良好,1.8,0.29,9,13,7,5.8,1.5,168,1,10.52,4.7,2016-08-07 06:00
安南,臺南市,48,,良好,3.7,0.38,20,50,28,12,1.5,68,3,13.75,1.42,2016-08-07 06:00
朴子,嘉義縣,54,懸浮微粒,普通,3,0.36,22,60,27,9.2,0.5,74,3,10.27,1.12,2016-08-07 06:00
汐止,新北市,13,,良好,3.7,0.27,1.5,15,3,12,0.9,40,1,18.01,6.44,2016-08-07 06:00
竹山,南投縣,52,懸浮微粒,普通,2.3,0.23,18,54,26,5.3,1.4,215,3,5.61,.36,2016-08-07 06:00
竹東,新竹縣,27,,良好,2,0.14,9.2,25,14,3.7,0.8,103,1,6.22,2.49,2016-08-07 06:00
西屯,臺中市,41,,良好,1.9,0.26,25,51,25,8.4,1.1,216,2,10.57,2.13,2016-08-07 06:00
沙鹿,臺中市,34,,良好,1.8,0.29,8.3,40,23,17,1.3,49,2,18.71,1.48,2016-08-07 06:00
宜蘭,宜蘭縣,21,,良好,1.2,0.15,12,15,6,2.7,1.2,294,1,3.99,1.27,2016-08-07 06:00
忠明,臺中市,32,,良好,1.1,0.3,24,39,22,7.3,0.9,275,2,8.52,1.23,2016-08-07 06:00
松山,臺北市,16,,良好,2,0.21,12,16,8,8.2,0.7,50,1,9.75,1.54,2016-08-07 06:00
板橋,新北市,20,,良好,2.8,0.3,6.3,20,17,12,1.1,133,2,15.77,3.62,2016-08-07 06:00
林口,新北市,20,,良好,2.8,0.17,16,19,12,9,2.4,145,2,10.93,1.98,2016-08-07 06:00
