"lineid","car","time","location"
"235067","255-BX","2016/08/22 17:58:53","新北市中和區和城路一段271巷1號附近"
"221025","623-UM","2016/08/22 17:59:00","新北市汐止區新台五路一段207號附近"
"221008","129-UY","2016/08/22 17:58:55","新北市汐止區康寧街753巷2弄24號附近"
"221038","297-VK","2016/08/22 17:59:02","新北市汐止區大同路二段184巷11號附近"
"221031","353-TW","2016/08/22 17:58:56","新北市汐止區工建路216號附近"
"221023","279-VK","2016/08/22 17:58:57","新北市汐止區明峰街28號附近"
"221021","299-VK","2016/08/22 17:58:48","新北市汐止區龍安路2巷16號附近"
"221012","278-VK","2016/08/22 17:58:51","新北市汐止區保長路1號附近"
"237005","AKY-6261","2016/08/22 17:58:46","新北市三峽區復興路237巷38號附近"
"221029","298-VK","2016/08/22 17:58:53","新北市汐止區樟樹二路327號附近"
"221036","130-UY","2016/08/22 17:58:54","新北市汐止區大同路三段41號附近"
"221015","131-UY","2016/08/22 17:58:56","新北市汐止區國道一號9.2K附近"
"221035","622-UM","2016/08/22 17:58:46","新北市汐止區汐止快速道路附近"
"221018","753-BX","2016/08/22 17:59:05","新北市汐止區招商街19巷1號附近"
"221032","280-BY","2016/08/22 17:59:04","新北市汐止區橫科路73巷2-2號附近"
"221010","269-BY","2016/08/22 17:58:56","新北市汐止區汐萬路二段275巷1弄28號附近"
"221027","281-BY","2016/08/22 17:58:48","新北市汐止區大同路二段383號附近"
