"lineid","car","time","location"
"235067","255-BX","2016/08/22 18:32:56","新北市中和區民樂路47號附近"
"221025","623-UM","2016/08/22 18:37:59","新北市汐止區仁愛路121巷7號附近"
"221038","297-VK","2016/08/22 18:37:46","新北市汐止區忠孝東路252號附近"
"221031","353-TW","2016/08/22 18:38:00","新北市汐止區國道三號12.3K附近"
"221023","279-VK","2016/08/22 18:37:59","新北市汐止區康寧街541巷8號附近"
"221021","299-VK","2016/08/22 18:38:02","新北市汐止區新台五路一段173號附近"
"221012","278-VK","2016/08/22 18:37:47","新北市汐止區保長路147巷2號附近"
"237005","AKY-6261","2016/08/22 18:37:46","新北市三峽區民族街5巷19號附近"
"221029","298-VK","2016/08/22 18:37:55","新北市汐止區樟樹一路133巷1號附近"
"221036","130-UY","2016/08/22 18:37:56","新北市汐止區大同路二段713號附近"
"221015","131-UY","2016/08/22 18:37:46","新北市汐止區鄉友街24號附近"
"221035","622-UM","2016/08/22 18:38:04","新北市汐止區大同路二段264號附近"
"221018","753-BX","2016/08/22 18:34:02","新北市汐止區茄苳路250巷5號附近"
"220069","295-UM","2016/08/22 18:37:50","新北市板橋區文化路一段270巷13號附近(基地台定位)"
"221032","280-BY","2016/08/22 18:37:54","新北市汐止區民權街二段93號附近"
"221010","269-BY","2016/08/22 18:37:58","新北市汐止區汐萬路三段252巷6號附近"
"221027","281-BY","2016/08/22 18:37:59","新北市汐止區和平街75號附近"
