SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,31,,良好,2.3,0.16,3.4,41,6,8.9,1.9,149,1,12.31,3.37,2016-06-25 06:00
三重,新北市,36,,良好,1.5,0.78,,39,8,17,,,1,66.27,48.82,2016-06-25 06:00
三義,苗栗縣,16,,良好,1.8,0.11,15,14,0,1.8,3.1,191,1,2.63,.79,2016-06-25 06:00
土城,新北市,29,,良好,3,0.6,2.3,27,9,20,1.2,152,1,46.54,26.5,2016-06-25 06:00
士林,臺北市,25,,良好,1.1,0.4,4,36,15,17,0.7,281,2,26.03,8.86,2016-06-25 06:00
大同,臺北市,44,,良好,2.4,1.12,,38,5,17,,,1,45.93,29.02,2016-06-25 06:00
大里,臺中市,26,,良好,1.1,0.23,6.4,27,4,7.7,1.1,215,1,11.26,3.57,2016-06-25 06:00
大園,桃園市,31,,良好,4.8,0.32,,29,11,18,1,149,1,26.38,8.79,2016-06-25 06:00
大寮,高雄市,12,,良好,2.5,0.11,4,7,5,7.3,0.5,38,1,9.7,2.37,2016-06-25 06:00
小港,高雄市,26,,良好,2.2,0.09,16,33,0,2.3,2.6,169,1,2.52,.27,2016-06-25 06:00
中山,臺北市,26,,良好,1.5,0.41,10,20,5,13,0.7,112,1,21.51,8.06,2016-06-25 06:00
中壢,桃園市,35,,良好,2.2,0.57,6.9,29,4,12,0.8,189,1,25.92,14.37,2016-06-25 06:00
仁武,高雄市,25,,良好,3.1,0.15,7.8,24,5,7.2,1.7,126,1,8.67,1.51,2016-06-25 06:00
斗六,雲林縣,27,,良好,2.2,0.11,7.6,28,9,5.6,1.1,113,1,7.82,2.18,2016-06-25 06:00
冬山,宜蘭縣,27,,良好,3.1,0.26,4.2,27,1,12,1.2,39,1,15.59,4,2016-06-25 06:00
古亭,臺北市,24,,良好,1.2,0.28,12,25,16,10,2,188,2,13,2.94,2016-06-25 06:00
左營,高雄市,30,,良好,6.5,0.32,6.7,27,9,14,1.9,123,1,15.68,1.72,2016-06-25 06:00
平鎮,桃園市,32,,良好,3.7,0.17,8.7,27,4,8.6,1.3,167,1,10.82,2.26,2016-06-25 06:00
永和,新北市,22,,良好,0.9,0.3,14,23,8,6.5,1.3,169,1,11.54,5.08,2016-06-25 06:00
安南,臺南市,26,,良好,3,0.18,7.9,26,9,8.8,3.4,134,1,10.24,1.43,2016-06-25 06:00
朴子,嘉義縣,50,,良好,4.9,0.24,3.9,56,22,11,1.9,183,2,14.36,3.63,2016-06-25 06:00
汐止,新北市,31,,良好,2.6,0.53,1.2,34,17,21,0.7,257,2,38.03,17.41,2016-06-25 06:00
竹山,南投縣,24,,良好,2,0.21,4.6,26,4,5.8,0.6,263,1,7.76,1.93,2016-06-25 06:00
竹東,新竹縣,31,,良好,1.5,0.24,7.1,36,6,7.1,1.9,140,1,9.79,2.73,2016-06-25 06:00
西屯,臺中市,25,,良好,0.8,0.14,7.3,26,4,9.7,2.3,185,1,12.03,2.3,2016-06-25 06:00
沙鹿,臺中市,17,,良好,1.3,0.14,10,16,7,7.4,2.7,171,1,8.87,1.47,2016-06-25 06:00
宜蘭,宜蘭縣,24,,良好,1.3,0.21,16,27,9,5.7,0.7,212,1,6.39,.69,2016-06-25 06:00
忠明,臺中市,8,,良好,1.1,0.18,9.4,7,1,7.1,2.2,188,1,8.51,1.41,2016-06-25 06:00
松山,臺北市,27,,良好,1.5,0.4,9.5,22,15,14,1.4,201,2,18.18,4.33,2016-06-25 06:00
板橋,新北市,32,,良好,8,0.65,1.6,38,22,22,0.5,230,2,41.58,19.65,2016-06-25 06:00
林口,新北市,25,,良好,2.4,0.22,10,27,9,18,1.3,294,2,22.92,4.64,2016-06-25 06:00
林園,高雄市,12,,良好,2.1,0.05,14,6,0,2,1.7,149,1,3.23,1.19,2016-06-25 06:00
花蓮,花蓮縣,16,,良好,1.4,0.11,7.3,17,9,1.6,2.5,224,1,3.63,2.07,2016-06-25 06:00
金門,金門縣,17,,良好,1.8,0.06,20,10,0,4.4,2.1,231,1,5.62,1.23,2016-06-25 06:00
前金,高雄市,23,,良好,6.1,0.1,10,21,10,11,1.8,159,1,11.53,.61,2016-06-25 06:00
前鎮,高雄市,14,,良好,12,0.19,7.2,18,11,13,2,155,1,14.33,1.61,2016-06-25 06:00
南投,南投縣,23,,良好,1.3,0.21,5,28,6,4.7,1.6,134,1,7.94,3.26,2016-06-25 06:00
屏東,屏東縣,31,,良好,1.9,0.19,4.9,31,4,5.6,1.2,25,1,7.74,2.1,2016-06-25 06:00
恆春,屏東縣,19,,良好,1.1,0.05,11,19,2,2.2,2.1,127,1,5.12,2.87,2016-06-25 06:00
美濃,高雄市,14,,良好,1.2,0.14,3.8,16,3,2.9,1.4,85,1,4.41,1.56,2016-06-25 06:00
苗栗,苗栗縣,22,,良好,1.8,0.16,13,20,1,4.7,3.6,194,1,5.58,.89,2016-06-25 06:00
埔里,南投縣,16,,良好,2.3,0.16,7.5,17,7,5.9,1,229,1,7.23,1.31,2016-06-25 06:00
桃園,桃園市,29,,良好,18,0.72,2.4,27,10,23,0.6,152,2,39.24,16.43,2016-06-25 06:00
馬公,澎湖縣,6,,良好,18,0.1,7.4,8,8,11,2.4,166,1,24.9,13.48,2016-06-25 06:00
馬祖,連江縣,19,,良好,5.3,0.16,7.5,19,11,9.2,4.4,199,1,10.27,1.1,2016-06-25 06:00
基隆,基隆市,29,,良好,1.8,0.43,4.1,29,17,19,0.6,248,2,25.64,6.37,2016-06-25 06:00
崙背,雲林縣,26,,良好,2.3,0.19,3.4,29,9,9.7,2,135,1,13.33,3.61,2016-06-25 06:00
淡水,新北市,0,,,,,11,,,,,,,,,2016-06-24 16:00
麥寮,雲林縣,43,,良好,2.5,0.21,5.3,43,10,7.7,2,178,1,11.13,3.4,2016-06-25 06:00
善化,臺南市,23,,良好,0.3,0.12,9.4,21,11,,1.9,122,1,,,2016-06-25 06:00
復興,高雄市,22,,良好,14,0.2,9,25,5,13,0.8,237,1,14.65,1.17,2016-06-25 06:00
湖口,新竹縣,31,,良好,1.9,0.15,9.9,26,8,11,1,149,2,13.26,2.75,2016-06-25 06:00
菜寮,新北市,21,,良好,2.1,0.31,12,20,14,9.4,0.6,303,2,11.29,1.94,2016-06-25 06:00
陽明,臺北市,16,,良好,1.5,0.08,20,7,4,1.7,,,1,2.11,.4,2016-06-25 06:00
新竹,新竹市,23,,良好,1.3,0.27,9.1,23,8,9.1,0.7,181,1,10.66,1.55,2016-06-25 06:00
新店,新北市,27,,良好,1.3,0.21,16,28,13,5.1,3.8,170,1,6.62,1.52,2016-06-25 06:00
新莊,新北市,30,,良好,2.9,0.51,3.2,31,12,21,1.9,24,2,31.86,10.57,2016-06-25 06:00
新港,嘉義縣,41,,良好,2.2,0.18,6.2,27,12,5.2,1,153,1,7.63,2.45,2016-06-25 06:00
新營,臺南市,19,,良好,1.3,0.13,8.2,21,9,3.5,1.4,188,1,4.4,.92,2016-06-25 06:00
楠梓,高雄市,42,,良好,7.3,0.18,3.8,35,2,13,2,162,1,20.05,7.26,2016-06-25 06:00
萬里,新北市,20,,良好,1,0.22,8.3,17,5,9,1.8,206,1,12.74,3.73,2016-06-25 06:00
萬華,臺北市,20,,良好,0.6,0.24,14,22,5,7.2,1.9,160,1,9.78,2.56,2016-06-25 06:00
嘉義,嘉義市,24,,良好,1.3,0.22,6.2,25,9,5.2,0.6,96,1,6.73,1.49,2016-06-25 06:00
彰化,彰化縣,17,,良好,3.1,0.16,11,22,5,5,1.3,191,1,5.85,.88,2016-06-25 06:00
臺西,雲林縣,26,,良好,2.2,0.12,9.1,18,7,5.1,3,176,1,6.98,1.92,2016-06-25 06:00
臺東,臺東縣,13,,良好,0.7,0.17,4.2,12,3,3.8,1,296,1,6.13,2.37,2016-06-25 06:00
臺南,臺南市,17,,良好,4.9,0.27,6.3,20,8,9.7,2.3,147,1,10.36,.66,2016-06-25 06:00
鳳山,高雄市,32,,良好,3.1,0.25,6.6,40,9,7.3,1.1,136,1,9.07,1.75,2016-06-25 06:00
潮州,屏東縣,19,,良好,1.6,0.11,6.1,23,,2.7,1.1,51,,5.01,2.27,2016-06-25 06:00
線西,彰化縣,32,,良好,3,0.17,7.3,25,6,9.5,2.8,179,1,11.5,2,2016-06-25 06:00
橋頭,高雄市,18,,良好,3.5,0.23,5.9,16,4,9,1.7,77,1,11.75,2.8,2016-06-25 06:00
頭份,苗栗縣,25,,良好,2.8,0.2,7.5,25,6,9.1,1.5,216,1,11.27,2.18,2016-06-25 06:00
龍潭,桃園市,33,,良好,1.2,0.18,9.3,32,11,5.8,0.8,178,1,8.94,3.1,2016-06-25 06:00
豐原,臺中市,12,,良好,2.5,0.19,15,3,4,3.8,1.6,154,1,3.66,-.18,2016-06-25 06:00
關山,臺東縣,24,,良好,0.9,,2.2,25,4,3.3,0.7,119,1,7.87,4.57,2016-06-25 06:00
觀音,桃園市,30,,良好,4.5,0.18,6.6,24,15,12,1.5,201,2,13.34,1.28,2016-06-25 06:00
