SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,30,,良好,2.3,0.15,3.7,29,6,8.6,2,126,1,10.05,1.46,2016-06-25 05:00
三重,新北市,36,,良好,1,0.48,,36,8,15,,,1,36.11,21.53,2016-06-25 05:00
三義,苗栗縣,17,,良好,1.7,0.14,17,17,4,2.1,3.2,192,1,2.94,.87,2016-06-25 05:00
土城,新北市,29,,良好,2.4,0.52,2,27,7,20,1.1,135,1,33.51,13.95,2016-06-25 05:00
士林,臺北市,22,,良好,1,0.35,8.4,25,12,13,0.7,277,2,15.24,1.89,2016-06-25 05:00
大同,臺北市,45,,良好,2,0.62,,41,5,12,,,2,26.53,14.04,2016-06-25 05:00
大里,臺中市,26,,良好,1.1,0.16,9.3,30,3,6.7,0.8,244,1,8.04,1.33,2016-06-25 05:00
大園,桃園市,30,,良好,3.8,0.32,0.2,31,6,16,1.6,161,1,18.69,2.46,2016-06-25 05:00
大寮,高雄市,14,,良好,2.3,0.11,3.1,8,6,7.7,0.5,44,1,9.43,1.75,2016-06-25 05:00
小港,高雄市,24,,良好,5.5,0.15,17,31,6,4.4,2.3,165,1,4.92,.5,2016-06-25 05:00
中山,臺北市,27,,良好,1.3,0.27,14,23,10,9.8,1,164,2,12.68,2.9,2016-06-25 05:00
中壢,桃園市,36,,良好,1.9,0.3,11,33,4,7.8,1.1,195,1,12.89,5.12,2016-06-25 05:00
仁武,高雄市,25,,良好,2.9,0.13,8.5,21,0,6.2,1.7,129,1,7.56,1.36,2016-06-25 05:00
斗六,雲林縣,27,,良好,1.8,0.11,6.1,33,7,6.8,0.6,120,1,8.42,1.64,2016-06-25 05:00
冬山,宜蘭縣,26,,良好,3.1,0.21,4.3,33,0,8.3,1.2,235,1,9.43,1.17,2016-06-25 05:00
古亭,臺北市,24,,良好,1.1,0.21,15,24,13,8.1,1.2,176,2,11.32,3.26,2016-06-25 05:00
左營,高雄市,31,,良好,5,0.2,8.6,23,5,9.9,2.8,126,1,10.91,1.06,2016-06-25 05:00
平鎮,桃園市,34,,良好,5.3,0.15,8.1,34,7,9.6,1.5,173,2,11.58,1.97,2016-06-25 05:00
永和,新北市,22,,良好,0.8,0.2,17,21,5,3.6,1.5,150,1,7.71,4.07,2016-06-25 05:00
安南,臺南市,26,,良好,2.4,0.12,8.7,26,7,6.8,2.8,138,1,7.37,.57,2016-06-25 05:00
朴子,嘉義縣,49,,良好,3.9,0.14,5,57,18,9.2,2.5,173,2,11.12,1.97,2016-06-25 05:00
汐止,新北市,32,,良好,2.2,0.36,4.2,30,15,19,0.8,194,2,22.66,4.03,2016-06-25 05:00
竹山,南投縣,24,,良好,1.8,0.15,4.6,28,5,4.9,0.8,132,1,5.6,.67,2016-06-25 05:00
竹東,新竹縣,30,,良好,1.3,0.17,8.4,35,4,4.8,1.1,122,1,6.96,2.2,2016-06-25 05:00
西屯,臺中市,25,,良好,0.9,0.12,11,29,5,7.7,2.1,181,1,9.02,1.32,2016-06-25 05:00
沙鹿,臺中市,17,,良好,1.4,0.12,13,16,3,6.8,3,163,1,7.72,.95,2016-06-25 05:00
宜蘭,宜蘭縣,24,,良好,1.3,0.16,17,24,9,4.7,0.9,287,1,5.02,.32,2016-06-25 05:00
忠明,臺中市,8,,良好,1.1,0.17,10,8,0,6.9,1.7,194,1,8.04,1.14,2016-06-25 05:00
松山,臺北市,28,,良好,1.9,0.35,9.1,24,13,14,0.8,225,2,19.69,5.3,2016-06-25 05:00
板橋,新北市,30,,良好,5.6,0.65,0.8,32,17,22,0.6,293,2,36.41,14.09,2016-06-25 05:00
林口,新北市,26,,良好,4.5,0.3,4.3,24,9,29,0.9,128,2,36.61,7.74,2016-06-25 05:00
林園,高雄市,14,,良好,2.4,0.03,17,10,2,2.7,2.4,139,1,3.74,1.02,2016-06-25 05:00
花蓮,花蓮縣,15,,良好,1.4,0.09,8.1,14,8,1.5,2,213,1,3.22,1.74,2016-06-25 05:00
金門,金門縣,15,,良好,1.8,0.06,18,7,0,4.9,2.3,227,1,6.21,1.28,2016-06-25 05:00
前金,高雄市,23,,良好,7.5,0.14,9.4,24,6,11,1.7,155,1,11.26,.63,2016-06-25 05:00
前鎮,高雄市,12,,良好,7.5,0.23,7.6,20,8,11,2.4,145,1,11.5,.82,2016-06-25 05:00
南投,南投縣,22,,良好,1.2,0.12,6,27,6,3.7,1.3,181,1,4.75,1.09,2016-06-25 05:00
屏東,屏東縣,30,,良好,1.8,0.14,5.9,29,0,4.8,1,28,1,5.99,1.21,2016-06-25 05:00
恆春,屏東縣,19,,良好,1,0.05,11,16,0,2.2,2.3,85,1,5.6,3.44,2016-06-25 05:00
美濃,高雄市,14,,良好,1.2,0.11,5.2,17,3,2.1,0.6,81,1,3.83,1.77,2016-06-25 05:00
苗栗,苗栗縣,22,,良好,2,0.14,15,26,9,5.6,3.2,193,1,6.23,.64,2016-06-25 05:00
埔里,南投縣,16,,良好,2.2,0.13,8,16,4,5.1,0.8,219,1,5.59,.5,2016-06-25 05:00
桃園,桃園市,30,,良好,17,0.54,3,23,9,22,0.9,111,2,28.47,6.89,2016-06-25 05:00
馬公,澎湖縣,14,,良好,1.7,0.07,16,11,8,2.5,2.7,168,1,3.39,.89,2016-06-25 05:00
馬祖,連江縣,18,,良好,4.6,0.14,7.9,20,9,,4.9,206,1,,,2016-06-25 05:00
基隆,基隆市,28,,良好,1.5,0.32,6,24,14,15,0.7,267,2,16.76,2.07,2016-06-25 05:00
崙背,雲林縣,24,,良好,2.3,0.18,3.2,32,5,11,1.9,133,2,12.34,1.58,2016-06-25 05:00
淡水,新北市,0,,,,,11,,,,,,,,,2016-06-24 16:00
麥寮,雲林縣,43,,良好,2.6,0.18,3.8,50,11,9.5,1.6,184,2,11.78,2.31,2016-06-25 05:00
善化,臺南市,23,,良好,0.2,0.12,9.7,19,7,,2.2,155,1,,,2016-06-25 05:00
復興,高雄市,20,,良好,7.5,0.3,6.6,23,3,14,0.6,88,1,15.47,1.72,2016-06-25 05:00
湖口,新竹縣,32,,良好,1.7,0.14,11,30,10,9.1,1.2,171,2,10.75,1.61,2016-06-25 05:00
菜寮,新北市,22,,良好,2.1,0.29,12,20,13,10,1.3,157,2,12.23,1.79,2016-06-25 05:00
陽明,臺北市,17,,良好,1.3,0.07,20,4,0,1.5,,,1,1.94,.42,2016-06-25 05:00
新竹,新竹市,23,,良好,1.8,0.27,3.2,24,9,13,0.8,165,1,14.54,1.5,2016-06-25 05:00
新店,新北市,26,,良好,1.2,0.16,20,30,10,3.4,4.8,155,2,4.85,1.44,2016-06-25 05:00
新莊,新北市,30,,良好,6.1,0.57,0.6,31,16,24,1.4,42,2,39.8,15.84,2016-06-25 05:00
新港,嘉義縣,43,,良好,1.3,0.12,7.8,42,10,3.2,1.7,147,1,4.33,1.09,2016-06-25 05:00
新營,臺南市,18,,良好,1.1,0.09,9,20,8,2.8,1.5,181,1,3.41,.62,2016-06-25 05:00
楠梓,高雄市,45,,良好,4.4,0.15,5.2,29,8,11,1.7,156,1,16.03,4.87,2016-06-25 05:00
萬里,新北市,21,,良好,1.2,0.19,9.5,17,8,9.4,2.2,205,1,11.1,1.72,2016-06-25 05:00
萬華,臺北市,20,,良好,0.6,0.19,17,18,16,5.6,1,179,2,7.3,1.67,2016-06-25 05:00
嘉義,嘉義市,23,,良好,1.4,0.17,7.3,27,4,4.5,0.9,101,1,5.37,.84,2016-06-25 05:00
彰化,彰化縣,16,,良好,4.6,0.17,11,22,10,4.8,1.8,176,1,5.43,.62,2016-06-25 05:00
臺西,雲林縣,29,,良好,3,0.12,7,22,5,6.8,3.1,174,1,8.35,1.53,2016-06-25 05:00
臺東,臺東縣,14,,良好,0.5,0.11,6.2,8,5,2.7,1.2,294,1,4.08,1.42,2016-06-25 05:00
臺南,臺南市,18,,良好,3.8,0.25,7.1,9,4,7.5,2.6,143,1,7.87,.37,2016-06-25 05:00
鳳山,高雄市,30,,良好,3.9,0.19,7.9,38,10,7.1,1.8,125,1,8.24,1.12,2016-06-25 05:00
潮州,屏東縣,18,,良好,1.5,0.09,7.2,16,15,2.1,1.1,121,,4.39,2.25,2016-06-25 05:00
線西,彰化縣,32,,良好,3.4,0.17,5.4,35,9,10,1.7,125,1,12.02,1.82,2016-06-25 05:00
橋頭,高雄市,18,,良好,4.8,0.13,8.9,15,5,8,2.4,139,1,9.83,1.82,2016-06-25 05:00
頭份,苗栗縣,25,,良好,4.6,0.17,7.1,26,8,12,1.2,129,1,13.95,1.73,2016-06-25 05:00
龍潭,桃園市,34,,良好,1.1,0.15,11,31,8,4.1,1,166,1,5.99,1.9,2016-06-25 05:00
豐原,臺中市,14,,良好,2.7,0.14,16,6,1,,2.4,161,1,,,2016-06-25 05:00
關山,臺東縣,25,,良好,0.8,,2,24,4,3.6,0.5,164,1,7.23,3.67,2016-06-25 05:00
觀音,桃園市,31,,良好,5,0.19,9.1,26,15,10,1.7,202,2,10.61,.5,2016-06-25 05:00
