"lineid","car","time","location","longitude","latitude"
"234012","149-BY","2016/10/27 12:35:45","新北市永和區環河東路二段36號","121.522756666667","25.0126883333333"
"234082","208-UY","2016/10/27 14:08:44","新北市永和區中正路493號","121.516991666667","25.0067"
"234028","746-BX","2016/10/27 16:11:02","新北市永和區福和路1號","121.526405","25.0096533333333"
"234072","840-RS","2016/10/27 16:06:45","新北市永和區福和路1號","121.526238333333","25.009555"
"234027","9371-KE","2016/10/27 17:37:58","新北市永和區豫溪街33號","121.516411666667","25.0099316666667"
"249005","172-UM","2016/10/27 17:37:44","新北市八里區荖阡坑路32-1號","121.40415","25.1279133333333"
"249001","173-UM","2016/10/27 17:37:57","新北市八里區龍米路二段152-2號","121.435531666667","25.1571666666667"
"249004","303-UY","2016/10/27 17:38:05","新北市八里區賢三街102號","121.416575","25.1578383333333"
"249002","305-UY","2016/10/27 16:59:34","新北市八里區牛寮埔11號","121.432943333333","25.14252"
"249003","593-UM","2016/10/27 17:38:04","新北市八里區中山路二段263號","121.40232","25.1489033333333"
"234076","969-R7","2016/10/27 16:03:25","新北市永和區福和路1號","121.526535","25.009815"
"232011","375-UM","2016/10/27 17:38:06","新北市坪林區北宜路八段108號","121.705911666667","24.9347033333333"
"244013","069-UM","2016/10/27 17:37:58","新北市林口區竹林路278巷1號","121.39045","25.0822133333333"
"244007","080-UY","2016/10/27 17:36:49","新北市林口區湖子15-5號","121.386303333333","25.0905683333333"
"244019","403-UM","2016/10/27 17:37:47","新北市林口區文化二路一段374號","121.373886666667","25.076235"
"244009","410-SL","2016/10/27 17:37:50","新北市林口區中湖39-54號","121.385053333333","25.086225"
"244023","483-VK","2016/10/27 17:38:04","新北市林口區興林路150號","121.388558333333","25.071605"
"244017","485-VK","2016/10/27 17:38:05","新北市林口區粉寮路一段139號","121.399075","25.08132"
"244021","657-BX","2016/10/27 17:37:46","新北市林口區中山路2-2號","121.396845","25.0787516666667"
"244025","837-TS","2016/10/27 17:37:56","新北市林口區忠孝路53號","121.365395","25.0751816666667"
"243003","297-R6","2016/10/27 15:52:45","新北市泰山區黎明路25號","121.421845","25.0611016666667"
"243015","680-BX","2016/10/27 17:26:30","新北市泰山區黎明路25號","121.42195","25.0608616666667"
"222002","659-BX","2016/10/27 17:37:43","新北市深坑區平埔街22巷17弄1號","121.614825","25.0009216666667"
"231004","046-UY","2016/10/27 16:34:57","新北市新店區安華路28-1號","121.519743333333","24.960805"
"231046","110-UY","2016/10/27 17:37:36","新北市新店區直潭路92號","121.531158333333","24.9376016666667"
"241011","013-R5","2016/10/27 17:38:02","新北市三重區河邊北街124巷59號","121.502393333333","25.071245"
"241015","062-VK","2016/10/27 17:38:04","新北市三重區三和路一段5號","121.504006666667","25.0644183333333"
"241017","063-VK","2016/10/27 17:37:55","新北市三重區大同北路34巷17號","121.49449","25.0624466666667"
"241024","065-VK","2016/10/27 17:37:48","新北市三重區力行路二段2號","121.481976666667","25.0718583333333"
"241005","262-UM","2016/10/27 17:37:54","新北市三重區碧華街111號","121.485788333333","25.0817833333333"
"241016","266-UM","2016/10/27 17:37:58","新北市三重區正義北路86號","121.496791666667","25.06455"
"241018","268-UM","2016/10/27 17:37:50","新北市三重區新北大道一段7號","121.489606666667","25.0613083333333"
"241013","270-UM","2016/10/27 17:38:04","新北市三重區仁愛街92巷11號","121.494866666667","25.0736916666667"
"241006","398-BY","2016/10/27 17:37:05","新北市五股區中直路21號","121.4212","25.1120566666667"
"241007","412-TH","2016/10/27 17:37:48","新北市三重區慈愛街86號","121.488435","25.07994"
"241019","478-VK","2016/10/27 17:37:57","新北市三重區力行路一段38巷8號","121.485131666667","25.066475"
"241030","480-VK","2016/10/27 17:38:01","新北市三重區昌隆街29號","121.491635","25.052045"
"241014","543-UM","2016/10/27 17:37:58","新北市三重區長壽街196號","121.504173333333","25.0691266666667"
"241023","545-UM","2016/10/27 17:38:05","新北市三重區忠孝路三段50巷41弄1號","121.482328333333","25.0644566666667"
"241012","941-UM","2016/10/27 17:38:02","新北市三重區仁興街43號","121.499101666667","25.0758816666667"
"241033","AAC-255","2016/10/27 17:38:01","新北市三重區興德路141巷5號","121.469623333333","25.0531666666667"
"235028","005-UY","2016/10/27 17:33:37","新北市中和區員山路36巷13號","121.484088333333","24.991185"
"235067","255-BX","2016/10/27 17:37:59","新北市中和區員山路36巷16-2號","121.48527","24.9918783333333"
"235072","301-VK","2016/10/27 17:37:52","新北市中和區員山路36巷16-3號","121.485095","24.9913583333333"
"235034","558-UM","2016/10/27 16:17:47","新北市中和區員山路36巷16-2號","121.48513","24.99156"
"235024","647-TV","2016/10/27 17:03:27","新北市中和區員山路36巷16-3號","121.485103333333","24.991335"
"235026","800-TS","2016/10/27 17:18:32","新北市中和區員山路36巷16-3號","121.485066666667","24.9915233333333"
"235002","952-SL","2016/10/27 15:02:27","新北市中和區員山路36巷13號","121.48431","24.9909933333333"
"220016","013-TV","2016/10/27 15:41:27","新北市林口區太平里180號","121.366446666667","25.1344716666667"
"247018","893-R6","2016/10/27 17:38:02","新北市蘆洲區三民路98巷7號","121.472543333333","25.0870766666667"
"247008","546-UM","2016/10/27 17:37:56","新北市蘆洲區民生街139號","121.47227","25.0792216666667"
"247016","500-BY","2016/10/27 17:38:05","新北市蘆洲區中正路185巷25弄14號","121.467051666667","25.0839683333333"
"247004","341-TH","2016/10/27 17:37:41","新北市蘆洲區長榮路211巷2號","121.460856666667","25.085115"
"247006","339-TH","2016/10/27 17:37:49","新北市蘆洲區長安街68巷19號","121.463495","25.0807383333333"
"247012","057-VK","2016/10/27 17:38:02","新北市蘆洲區復興路92號","121.47569","25.0868116666667"
"247002","056-VK","2016/10/27 17:38:02","新北市蘆洲區永平街32巷11弄16號","121.458326666667","25.0916233333333"
"247022","053-VK","2016/10/27 17:37:52","新北市蘆洲區中正路426-1號","121.462801666667","25.0942083333333"
"247010","007-UY","2016/10/27 17:38:01","新北市蘆洲區中山一路138號","121.476368333333","25.08171"
"247020","002-UY","2016/10/27 17:38:05","新北市蘆洲區民義街71巷26號","121.472598333333","25.0908833333333"
"247014","001-UY","2016/10/27 17:37:41","新北市蘆洲區中正路34號","121.471143333333","25.0823616666667"
"223006","022-BY","2016/10/27 10:20:35","新北市石碇區小粗坑(潭邊里)9-2號","121.678596666667","24.985845"
"223002","198-BX","2016/10/27 07:35:31","新北市石碇區北宜路五段大湖巷8號","121.632985","24.9442866666667"
"223008","406-TH","2016/10/27 07:02:33","新北市石碇區雙溪84號","121.662873333333","25.0087833333333"
"228003","097-TW","2016/10/27 17:37:44","新北市貢寮區仁理村仁和路200號","121.923523333333","25.0528233333333"
"228002","212-TW","2016/10/27 17:38:04","新北市貢寮區福隆里外隆林街15號","121.95875","25.0036933333333"
"228001","670-TC","2016/10/27 17:37:50","新北市貢寮區仁理村仁愛路95-1號","121.927715","25.0555233333333"
"224010","AGQ-8101","2016/10/27 17:37:49","新北市瑞芳區岳王路121號","121.80708","25.11236"
"224006","676-BX","2016/10/27 17:37:46","新北市瑞芳區中山路251號","121.797853333333","25.1094916666667"
"224002","639-TC","2016/10/27 17:22:21","新北市瑞芳區民權街3-1號","121.809111666667","25.1084383333333"
"224009","275-VK","2016/10/27 17:37:51","新北市瑞芳區崙頂路3-1號","121.845188333333","25.10457"
"224008","273-VK","2016/10/27 17:37:52","新北市瑞芳區瑞柑新村31號","121.829451666667","25.1068"
"224005","271-BY","2016/10/27 17:38:03","新北市瑞芳區海濱路8-6號","121.83165","25.12616"
"227004","642-TC","2016/10/27 16:09:27","新北市雙溪區上林里內平林24號","121.834095","25.03157"
"253003","6232-TK","2016/10/27 08:04:10","新北市石門區石崩山1號","121.563888333333","25.285585"
"208001","761-BX","2016/10/27 17:38:01","新北市金山區磺清路135號","121.639378333333","25.2277166666667"
"251004","009-UM","2016/10/27 17:37:48","新北市淡水區中正東路二段88巷41號","121.459341666667","25.1426383333333"
"251002","012-UM","2016/10/27 17:37:52","新北市淡水區重建街82號","121.440086666667","25.172415"
"251007","179-VK","2016/10/27 17:37:57","新北市淡水區民生路51-1號","121.462676666667","25.1382033333333"
"251014","180-VK","2016/10/27 17:37:50","新北市淡水區公埔子15-1號","121.479183333333","25.22665"
"251008","181-VK","2016/10/27 17:38:06","新北市淡水區中正東路二段161巷11弄16號","121.461446666667","25.146215"
"251016","182-VK","2016/10/27 17:37:42","新北市淡水區埤島38號","121.450585","25.19638"
"251012","441-VK","2016/10/27 17:38:04","新北市淡水區北新路200巷8號","121.451738333333","25.1796783333333"
"251005","443-VK","2016/10/27 17:38:00","新北市淡水區鄧公路33巷14號","121.451898333333","25.1708883333333"
"251006","561-UM","2016/10/27 17:37:53","新北市淡水區大信街1巷25號","121.44027","25.17672"
"251009","575-R6","2016/10/27 17:37:50","新北市淡水區中正路38-1號","121.443753333333","25.1693083333333"
"251011","650-BX","2016/10/27 17:38:02","新北市淡水區小坪頂73號","121.484636666667","25.1588033333333"
"251003","766-UM","2016/10/27 17:37:57","新北市淡水區大忠街5巷1號","121.443188333333","25.1766283333333"
"207003","550-UM","2016/10/27 17:37:55","新北市萬里區龜吼里漁澳路16-2號","121.686936666667","25.1950083333333"
"252002","178-VK","2016/10/27 17:37:59","新北市三芝區智成街88號","121.50523","25.2556666666667"
"252001","292-VK","2016/10/27 17:37:39","新北市三芝區淡金路一段32號","121.500235","25.259145"
"237006","5529-G3","2016/10/27 17:37:57","新北市三峽區介壽路一段271號","121.38021","24.9302566666667"
"237011","572-TV","2016/10/27 17:38:06","新北市三峽區文化路288號","121.36502","24.9356933333333"
"237010","706-TV","2016/10/27 17:37:57","新北市三峽區中山路153號","121.364795","24.93633"
"236071","105-UM","2016/10/27 17:37:54","新北市土城區城林路6巷80號","121.438416666667","24.979755"
"236042","107-UM","2016/10/27 17:37:56","新北市土城區城林路6巷80號","121.438611666667","24.97979"
"236030","253-BX","2016/10/27 17:38:05","新北市土城區城林路6巷80號","121.438525","24.9797083333333"
"236026","269-VK","2016/10/27 17:37:39","新北市土城區城林路6巷80號","121.438491666667","24.9796716666667"
