SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
新港,嘉義縣,48,,良好,2.3,0.5,33,53,29,10,1.5,46,3,12.48,2.01,2016-04-14 11:00
麥寮,雲林縣,52,懸浮微粒,普通,3,0.42,38,54,33,10,1.4,75,3,12.6,2.29,2016-04-14 11:00
關山,臺東縣,31,,良好,1.2,,19,32,16,5,1.4,213,2,6.53,1.51,2016-04-14 11:00
馬公,澎湖縣,30,,良好,3,0.6,37,23,,17,0.7,5.6,,19.55,3.04,2016-04-14 11:00
金門,金門縣,60,懸浮微粒,普通,7.3,0.66,18,90,53,22,2.9,93,4,32.31,10.34,2016-04-14 11:00
馬祖,連江縣,0,,,2.5,,,31,8,8.7,3.2,43,,11.31,2.58,2016-04-14 11:00
埔里,南投縣,50,,良好,2.3,0.64,23,57,31,18,1.4,313,3,22.6,5.03,2016-04-14 11:00
復興,高雄市,45,,良好,11,0.6,15,57,20,32,0.8,207,3,37.33,5.09,2016-04-14 11:00
永和,新北市,23,,良好,22,0.98,8.4,35,21,40,1.7,71,2,68.52,28.09,2016-04-14 11:00
竹山,南投縣,47,,良好,2.1,0.41,34,47,25,14,0.9,6.7,3,14.9,1.29,2016-04-14 11:00
中壢,桃園市,54,懸浮微粒,普通,6.3,2.47,8.7,75,26,49,0.8,269,3,92.24,43.51,2016-04-14 11:00
三重,新北市,33,,良好,3.4,1.85,,44,14,39,,,2,93.22,54.67,2016-04-14 11:00
冬山,宜蘭縣,33,,良好,5.5,0.29,29,42,10,18,2.3,37,1,23.08,4.91,2016-04-14 11:00
宜蘭,宜蘭縣,30,,良好,3,0.35,34,31,13,7.3,1.2,143,2,9.48,2.2,2016-04-14 11:00
陽明,臺北市,43,,良好,1,0.31,51,23,24,2.5,,,2,2.79,.29,2016-04-14 11:00
花蓮,花蓮縣,31,,良好,,,32,,,,2.1,39,2,,,2016-04-14 11:00
臺東,臺東縣,33,,良好,2.1,0.44,39,28,15,8,2,67,2,10.67,2.66,2016-04-14 11:00
恆春,屏東縣,37,,良好,1.3,0.19,44,31,12,2.1,1.5,200,2,4.31,2.26,2016-04-14 11:00
潮州,屏東縣,0,,,3,0.3,7.9,35,12,6,1.8,171,,6.22,.19,2016-04-14 11:00
屏東,屏東縣,45,,良好,2.9,0.86,24,62,41,24,1.5,184,3,26.62,3.05,2016-04-14 11:00
小港,高雄市,44,,良好,26,0.3,13,74,,,1.4,169,,,,2016-04-14 11:00
前鎮,高雄市,48,,良好,10,0.44,11,59,28,34,2.3,150,3,43.16,9.57,2016-04-14 11:00
前金,高雄市,50,,良好,10,0.46,14,64,38,34,2,163,3,46.74,12.46,2016-04-14 11:00
左營,高雄市,52,懸浮微粒,普通,7.9,0.8,22,66,41,35,2.3,162,3,41.85,6.36,2016-04-14 11:00
楠梓,高雄市,50,,良好,8.7,0.66,20,66,27,36,1.5,133,2,42.9,6.96,2016-04-14 11:00
林園,高雄市,38,,良好,2.6,0.22,28,25,14,8.6,1.5,161,3,11.12,2.52,2016-04-14 11:00
大寮,高雄市,48,,良好,2.2,0.39,25,51,23,14,0.9,154,3,16.05,2.54,2016-04-14 11:00
鳳山,高雄市,50,,良好,3.8,0.87,29,71,27,25,1.6,137,3,27.92,2.81,2016-04-14 11:00
仁武,高雄市,52,懸浮微粒,普通,4.9,0.7,31,61,21,26,1.3,123,3,30.24,4.07,2016-04-14 11:00
橋頭,高雄市,0,,,8.5,0.68,19,54,24,38,2,141,,45.69,7.76,2016-04-14 11:00
美濃,高雄市,34,,良好,1.2,0.53,31,32,,9.1,0.7,306,,11.71,2.67,2016-04-14 11:00
臺南,臺南市,36,,良好,3.5,0.59,31,39,35,25,1.9,179,3,28.45,3.87,2016-04-14 11:00
安南,臺南市,47,,良好,5.9,0.57,29,,,25,3,178,3,30.09,5.07,2016-04-14 11:00
善化,臺南市,31,,良好,1.3,0.43,34,32,15,7.3,3.8,165,2,8.22,.91,2016-04-14 11:00
新營,臺南市,41,,良好,3.1,0.48,,38,31,11,1.6,199,3,13.21,2.12,2016-04-14 11:00
嘉義,嘉義市,37,,良好,2.2,0.49,33,39,19,9.4,1.7,266,2,10.91,1.56,2016-04-14 11:00
臺西,雲林縣,36,,良好,2.8,0.4,40,43,27,10,1.7,123,3,12.38,1.93,2016-04-14 11:00
朴子,嘉義縣,53,懸浮微粒,普通,2.6,0.6,28,66,37,13,1.8,205,3,15.57,3.03,2016-04-14 11:00
崙背,雲林縣,43,,良好,3.4,0.46,37,51,43,11,1.5,92,3,12.99,1.99,2016-04-14 11:00
斗六,雲林縣,54,懸浮微粒,普通,3.1,0.55,33,43,36,20,1,52,3,23.56,3.25,2016-04-14 11:00
南投,南投縣,51,懸浮微粒,普通,3,1.34,20,54,30,20,1.3,72,3,27.49,7.1,2016-04-14 11:00
二林,彰化縣,40,,良好,5.3,0.49,46,50,35,10,2.6,30,,12,1.64,2016-04-14 11:00
線西,彰化縣,49,,良好,13,1,25,61,43,32,1.7,78,4,41.18,8.73,2016-04-14 11:00
彰化,彰化縣,50,,良好,7.1,0.82,28,58,37,32,2.6,122,3,38.25,5.84,2016-04-14 11:00
西屯,臺中市,51,懸浮微粒,普通,3.2,0.58,43,60,37,29,2.2,120,3,33.95,4.83,2016-04-14 11:00
忠明,臺中市,48,,良好,2.5,0.99,36,63,27,38,2.1,122,3,45.94,7.59,2016-04-14 11:00
大里,臺中市,52,懸浮微粒,普通,2.4,1.37,42,65,36,43,2.7,137,3,48.09,5.54,2016-04-14 11:00
沙鹿,臺中市,50,,良好,4.5,0.63,32,61,38,27,2,136,3,32.05,5.06,2016-04-14 11:00
豐原,臺中市,39,,良好,4.3,1.01,38,60,,16,2.7,132,,17.97,2.25,2016-04-14 11:00
三義,苗栗縣,40,,良好,2.9,0.48,29,38,33,20,2.8,153,3,23.8,3.69,2016-04-14 11:00
苗栗,苗栗縣,52,懸浮微粒,普通,2.1,0.57,23,62,44,19,2.2,65,3,22.43,3.21,2016-04-14 11:00
頭份,苗栗縣,39,,良好,2.9,0.55,26,37,19,21,1.5,69,2,25.18,4.42,2016-04-14 11:00
新竹,新竹市,39,,良好,3,0.79,11,36,19,36,1.3,98,2,45.26,9.75,2016-04-14 11:00
竹東,新竹縣,26,,良好,2.4,0.52,26,22,21,15,1.3,174,2,15.65,1.04,2016-04-14 11:00
湖口,新竹縣,0,,,4.1,0.61,26,,21,27,1.9,120,2,32.81,5.41,2016-04-14 11:00
龍潭,桃園市,39,,良好,3.8,0.77,25,34,18,30,1.3,51,2,35.65,5.42,2016-04-14 11:00
平鎮,桃園市,33,,良好,6.2,0.91,25,38,31,35,1.4,87,3,41.07,6.22,2016-04-14 11:00
觀音,桃園市,35,,良好,8.9,0.51,21,40,32,25,3.4,55,2,31.98,7.15,2016-04-14 11:00
大園,桃園市,39,,良好,3,0.48,19,46,25,25,3.4,37,2,37.25,11.91,2016-04-14 11:00
桃園,桃園市,28,,良好,4.2,0.89,17,24,23,36,0.8,90,2,45.13,8.72,2016-04-14 11:00
大同,臺北市,37,,良好,3.9,1.39,,42,15,34,,,1,81.03,47.21,2016-04-14 11:00
松山,臺北市,16,,良好,16,0.48,15,29,28,33,2,54,2,45.84,12.48,2016-04-14 11:00
古亭,臺北市,24,,良好,25,0.65,9.6,36,31,39,1.2,60,2,61.46,22.63,2016-04-14 11:00
萬華,臺北市,20,,良好,16,0.55,16,33,14,34,2.7,104,2,47.91,14.34,2016-04-14 11:00
中山,臺北市,17,,良好,3.8,0.72,13,15,,35,2.2,112,1,53.05,17.91,2016-04-14 11:00
士林,臺北市,22,,良好,1.7,0.41,26,6,,15,1,172,1,17.4,2.32,2016-04-14 11:00
淡水,新北市,25,,良好,2.8,0.69,16,35,18,23,,,2,27.72,5.13,2016-04-14 11:00
林口,新北市,38,,良好,6.9,0.78,10,51,27,44,1.5,131,2,74.4,30.01,2016-04-14 11:00
菜寮,新北市,19,,良好,,0.64,10,27,15,,2.1,101,2,,,2016-04-14 11:00
新莊,新北市,0,,,16,1.01,13,31,17,38,1.8,66,2,50.05,12.07,2016-04-14 11:00
板橋,新北市,34,,良好,16,0.89,10,47,23,41,1.8,54,2,59.18,18.57,2016-04-14 11:00
土城,新北市,21,,良好,11,0.72,17,24,13,34,1.4,38,1,43.28,8.87,2016-04-14 11:00
新店,新北市,20,,良好,5.8,0.51,20,21,15,25,3.7,48,2,31.6,6.68,2016-04-14 11:00
萬里,新北市,35,,良好,2.9,0.24,42,26,13,6.4,2.7,52,1,8.42,2,2016-04-14 11:00
汐止,新北市,21,,良好,21,0.36,18,35,28,28,2.9,37,2,36.22,8,2016-04-14 11:00
基隆,基隆市,30,,良好,1.8,0.28,36,19,14,7.3,1.3,102,1,8.64,1.34,2016-04-14 11:00
