SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,52,懸浮微粒,普通,2.5,0.2,16,48,9,9.4,1.7,131,2,10.37,.97,2016-12-20 22:00
三重,新北市,25,,良好,1.7,1.53,,11,4,30,,,1,88.71,58.88,2016-12-20 22:00
三義,苗栗縣,61,懸浮微粒,普通,3.9,0.72,24,92,41,30,1.3,225,3,30.64,1.06,2016-12-20 22:00
土城,新北市,21,,良好,0.7,0.33,25,10,2,11,2.3,130,1,12.18,1.53,2016-12-20 22:00
士林,臺北市,27,,良好,1.6,0.17,32,17,4,5.6,3.2,110,1,6.28,.66,2016-12-20 22:00
大同,臺北市,33,,良好,2.1,0.96,,30,7,27,,,1,54.28,27.78,2016-12-20 22:00
大里,臺中市,80,懸浮微粒,普通,11,1.06,2.2,113,38,43,1.2,266,5,62.47,19.75,2016-12-20 22:00
大園,桃園市,30,,良好,1.6,0.21,22,27,11,16,5.2,94,1,17.51,1.61,2016-12-20 22:00
大寮,高雄市,80,懸浮微粒,普通,6.1,0.95,6.5,119,66,48,0.8,207,6,53.55,5.77,2016-12-20 22:00
小港,高雄市,74,懸浮微粒,普通,6.1,1.35,4.6,87,57,63,0.7,263,5,74.22,11.3,2016-12-20 22:00
中山,臺北市,12,,良好,0.9,0.54,14,13,4,22,2.8,127,1,29.36,7.74,2016-12-20 22:00
中壢,桃園市,34,,良好,2.6,1.5,12,24,6,25,1.4,257,1,54.81,29.85,2016-12-20 22:00
仁武,高雄市,80,懸浮微粒,普通,,0.64,5.7,111,48,39,0.5,309,6,44.45,5.07,2016-12-20 22:00
斗六,雲林縣,66,懸浮微粒,普通,2.6,0.46,11,89,36,23,1.3,154,4,28.27,5.3,2016-12-20 22:00
冬山,宜蘭縣,27,,良好,1.7,0.4,5.7,25,2,19,1.4,273,1,25.57,6.41,2016-12-20 22:00
古亭,臺北市,21,,良好,0.7,0.29,26,3,1,12,2.2,69,1,13.93,2.37,2016-12-20 22:00
左營,高雄市,74,懸浮微粒,普通,4,0.83,13,107,40,37,1,272,6,37.43,.04,2016-12-20 22:00
平鎮,桃園市,21,,良好,1.9,0.33,24,22,3,12,4,99,1,13.76,2.22,2016-12-20 22:00
永和,新北市,23,,良好,0.4,0.36,27,6,3,9,2.7,88,1,12.42,3.4,2016-12-20 22:00
安南,臺南市,66,懸浮微粒,普通,2.7,0.37,21,83,30,20,2.8,314,4,21.28,1.2,2016-12-20 22:00
朴子,嘉義縣,68,懸浮微粒,普通,2.9,0.26,28,74,36,12,0.7,115,4,13.19,.76,2016-12-20 22:00
汐止,新北市,22,,良好,1,0.21,26,5,4,8.9,2.1,40,1,10.87,2.02,2016-12-20 22:00
竹山,南投縣,68,懸浮微粒,普通,4.2,0.42,11,87,42,20,1.1,138,4,21.35,.96,2016-12-20 22:00
竹東,新竹縣,32,,良好,3.1,0.54,8.7,31,17,16,1.4,138,2,19.25,2.91,2016-12-20 22:00
西屯,臺中市,71,懸浮微粒,普通,9.1,1.03,4.5,116,39,45,1.5,181,4,71.07,25.91,2016-12-20 22:00
沙鹿,臺中市,56,懸浮微粒,普通,11,0.84,1.6,65,19,43,1.1,205,2,79.26,35.89,2016-12-20 22:00
宜蘭,宜蘭縣,20,,良好,1.9,0.43,19,14,4,15,1.2,121,1,16.45,1.88,2016-12-20 22:00
忠明,臺中市,62,懸浮微粒,普通,11,1.13,2.5,82,28,45,1.5,153,3,65.82,20.64,2016-12-20 22:00
松山,臺北市,16,,良好,0.9,0.37,19,18,8,17,1.8,69,1,21.29,4.21,2016-12-20 22:00
板橋,新北市,16,,良好,1.8,0.46,19,16,1,17,2.6,72,1,20.47,3.88,2016-12-20 22:00
林口,新北市,30,,良好,1,0.22,27,31,13,9.3,4.7,98,1,9.91,.67,2016-12-20 22:00
林園,高雄市,53,懸浮微粒,普通,9.6,0.73,12,78,55,51,1.2,173,4,67.99,17.16,2016-12-20 22:00
花蓮,花蓮縣,25,,良好,1.2,0.7,4.8,29,11,18,1.2,239,1,24.02,6.06,2016-12-20 22:00
金門,金門縣,52,懸浮微粒,普通,7.7,0.3,19,52,20,18,2.6,55,2,19.5,1.19,2016-12-20 22:00
前金,高雄市,66,懸浮微粒,普通,4,0.69,23,114,45,34,1.1,313,5,35.35,1.07,2016-12-20 22:00
前鎮,高雄市,71,懸浮微粒,普通,4.1,1.45,4.1,112,46,59,0.7,178,5,64.48,5.9,2016-12-20 22:00
南投,南投縣,79,懸浮微粒,普通,4,0.74,6.5,115,65,31,2,193,7,33.94,3.17,2016-12-20 22:00
屏東,屏東縣,78,懸浮微粒,普通,6.8,1.5,24,124,72,49,0.6,283,8,50.67,1.61,2016-12-20 22:00
恆春,屏東縣,29,,良好,1,0.09,35,12,1,1.1,7.6,44,1,2,.9,2016-12-20 22:00
美濃,高雄市,64,懸浮微粒,普通,3.4,0.83,63,108,72,14,1.1,47,6,15.45,1.14,2016-12-20 22:00
苗栗,苗栗縣,66,懸浮微粒,普通,2.5,0.76,3.2,81,37,33,0.8,329,4,40.62,7.81,2016-12-20 22:00
埔里,南投縣,50,,良好,5.7,0.82,17,67,42,37,1.7,141,3,38.46,1.66,2016-12-20 22:00
桃園,桃園市,20,,良好,3.6,0.37,22,12,3,14,3.4,97,1,16.39,2.01,2016-12-20 22:00
馬公,澎湖縣,27,,良好,1.2,0.12,24,28,17,6.3,3.6,97,2,8.04,1.7,2016-12-20 22:00
馬祖,連江縣,34,,良好,2.1,0.12,38,22,14,4.6,4.8,73,2,5.07,.52,2016-12-20 22:00
基隆,基隆市,24,,良好,0.9,0.22,28,4,2,7,2.2,109,1,7.78,.78,2016-12-20 22:00
崙背,雲林縣,50,,良好,0.9,0.2,30,42,34,6.7,1.1,138,3,8.93,2.2,2016-12-20 22:00
淡水,新北市,25,,良好,0.6,0.13,30,11,5,1.2,,,1,2.15,1,2016-12-20 22:00
麥寮,雲林縣,56,懸浮微粒,普通,3.1,0.16,28,54,19,8.2,1.1,112,2,10.42,2.27,2016-12-20 22:00
善化,臺南市,62,懸浮微粒,普通,2.7,0.45,7.5,83,52,26,2.1,320,5,29.37,3.45,2016-12-20 22:00
復興,高雄市,66,懸浮微粒,普通,4.3,1.7,3,85,52,56,0.5,276,5,66.65,11.04,2016-12-20 22:00
湖口,新竹縣,23,,良好,3.7,0.86,3.1,23,13,29,1.2,118,2,53.64,24.95,2016-12-20 22:00
菜寮,新北市,18,,良好,0.6,0.36,22,5,6,13,4.2,88,1,15.47,2,2016-12-20 22:00
陽明,臺北市,27,,良好,1,0.13,33,4,2,0.3,,,1,.54,.21,2016-12-20 22:00
新竹,新竹市,39,,良好,3.6,1.02,0.2,55,24,38,1.1,63,2,60.99,22.9,2016-12-20 22:00
新店,新北市,25,,良好,1.3,0.25,30,1,4,7.4,2.5,146,1,9.36,1.95,2016-12-20 22:00
新莊,新北市,16,,良好,1.7,0.39,19,7,2,15,4.5,62,1,15.86,.87,2016-12-20 22:00
新港,嘉義縣,68,懸浮微粒,普通,2.2,0.22,31,79,39,9.5,0.5,157,5,10.76,1.26,2016-12-20 22:00
新營,臺南市,74,懸浮微粒,普通,1.6,0.38,21,95,51,21,1,313,6,22.29,1.09,2016-12-20 22:00
楠梓,高雄市,82,懸浮微粒,普通,4.4,0.6,13,110,53,32,0.9,299,6,33.77,1.86,2016-12-20 22:00
萬里,新北市,26,,良好,4.4,0.14,31,16,6,6.2,2.5,119,1,7.89,1.68,2016-12-20 22:00
萬華,臺北市,13,,良好,0.7,0.41,15,14,2,21,3.8,105,1,26.22,5.68,2016-12-20 22:00
嘉義,嘉義市,64,懸浮微粒,普通,8.8,0.46,14,75,51,28,0.6,319,5,31.03,2.57,2016-12-20 22:00
彰化,彰化縣,62,懸浮微粒,普通,3.9,0.91,4.3,75,30,26,1.9,125,3,31.07,5.09,2016-12-20 22:00
臺西,雲林縣,47,,良好,3.4,0.16,,48,25,8.1,1.6,129,2,8.96,.87,2016-12-20 22:00
臺東,臺東縣,23,,良好,1.7,0.33,22,26,4,7.5,1.8,48,1,9.28,1.78,2016-12-20 22:00
臺南,臺南市,60,懸浮微粒,普通,4.1,0.9,12,70,49,35,2.1,309,6,36.37,1.85,2016-12-20 22:00
鳳山,高雄市,80,懸浮微粒,普通,7.5,1.03,9.6,121,46,45,0.6,229,5,47.58,2.15,2016-12-20 22:00
潮州,屏東縣,98,懸浮微粒,普通,4.1,0.69,80,151,120,13,1.4,166,10,14.62,1.22,2016-12-20 22:00
線西,彰化縣,49,,良好,3.5,0.27,19,44,10,14,1.4,123,2,15.17,1.46,2016-12-20 22:00
橋頭,高雄市,74,懸浮微粒,普通,4.7,0.62,13,100,42,31,0.9,191,5,33.16,1.72,2016-12-20 22:00
頭份,苗栗縣,60,懸浮微粒,普通,5.4,0.56,3.4,73,29,32,0.9,267,3,38.1,6.29,2016-12-20 22:00
龍潭,桃園市,37,,良好,2,0.52,12,34,8,19,1,62,1,24.25,5.01,2016-12-20 22:00
豐原,臺中市,68,懸浮微粒,普通,3.7,0.89,34,98,67,20,1.5,123,6,20.85,.94,2016-12-20 22:00
關山,臺東縣,20,,良好,1.3,,18,20,6,5.6,1.3,318,1,6.51,.89,2016-12-20 22:00
觀音,桃園市,30,,良好,8.4,0.29,14,26,10,21,2.8,80,1,23.22,2.25,2016-12-20 22:00
