"lineid","car","time","location","longitude","latitude"
"234028","746-BX","2016/10/31 17:13:26","新北市永和區福和路1號","121.52613","25.0095133333333"
"249005","172-UM","2016/10/31 17:59:35","新北市八里區荖阡坑路20-8號","121.396883333333","25.1368733333333"
"249001","173-UM","2016/10/31 17:59:53","新北市八里區龍米路二段36號","121.448598333333","25.14012"
"249004","303-UY","2016/10/31 17:59:51","新北市八里區龍米路三段28號","121.428691666667","25.15906"
"249002","305-UY","2016/10/31 16:55:30","新北市八里區牛寮埔28號","121.432266666667","25.1450366666667"
"249003","593-UM","2016/10/31 17:59:30","新北市八里區中山路二段91號","121.406058333333","25.15289"
"248016","026-BX","2016/10/31 17:59:56","新北市五股區中興路二段83巷26-6號","121.459421666667","25.0753"
"248006","077-UY","2016/10/31 17:59:47","新北市五股區中興路二段83巷26-6號","121.460048333333","25.0749866666667"
"248018","225-UY","2016/10/31 17:59:55","新北市五股區中興路二段180-1號","121.457455","25.07805"
"248012","247-BX","2016/10/31 15:15:53","新北市五股區中興路二段83巷26-6號","121.459988333333","25.0752633333333"
"248014","261-SL","2016/10/31 17:59:52","新北市五股區成泰路一段98巷102號","121.452615","25.0788266666667"
"248010","272-BY","2016/10/31 17:59:43","新北市五股區中興路二段83巷26-6號","121.459668333333","25.0752583333333"
"248004","677-BX","2016/10/31 17:59:52","新北市五股區中興路二段83巷26-6號","121.45997","25.075245"
"248002","678-BX","2016/10/31 17:59:53","新北市五股區中興路二段37巷28號","121.46019","25.074985"
"234076","969-R7","2016/10/31 16:23:55","新北市永和區福和路1號","121.526535","25.00977"
"232011","375-UM","2016/10/31 17:59:52","新北市坪林區水柳腳39號","121.709616666667","24.9350783333333"
"244013","069-UM","2016/10/31 17:59:53","新北市林口區中山路151號","121.38676","25.0792233333333"
"244006","080-UY","2016/10/31 17:59:44","新北市林口區林口路199號","121.387238333333","25.0825366666667"
"244017","402-UM","2016/10/31 17:59:40","新北市林口區公園路177號","121.370796666667","25.0721066666667"
"244019","403-UM","2016/10/31 17:59:52","新北市林口區忠孝路557號","121.372613333333","25.06844"
"244023","483-VK","2016/10/31 17:59:30","新北市林口區東湖路105巷16號","121.383906666667","25.0725066666667"
"244009","656-BX","2016/10/31 17:59:50","新北市林口區忠孝路512號","121.3846","25.0833433333333"
"244021","657-BX","2016/10/31 17:59:42","新北市林口區新寮29-2號","121.399556666667","25.06635"
"244011","701-TV","2016/10/31 17:59:47","新北市林口區中正路338號","121.386793333333","25.0777533333333"
"244025","837-TS","2016/10/31 17:59:52","新北市林口區忠孝三路30號","121.36068","25.0694916666667"
"222003","436-BY","2016/10/31 17:59:54","新北市深坑區炮子崙23號","121.607181666667","24.9909783333333"
"222002","659-BX","2016/10/31 17:59:38","新北市深坑區文化街116號","121.615775","25.0018733333333"
"231056","0293-UT","2016/10/31 17:59:40","新北市新店區安華路28-1號","121.519148333333","24.9606766666667"
"231004","046-UY","2016/10/31 16:33:57","新北市新店區安華路28-1號","121.519716666667","24.9608683333333"
"231046","110-UY","2016/10/31 17:59:52","新北市新店區康雅崙路24號","121.535511666667","24.92684"
"231058","3713-VJ","2016/10/31 17:59:49","新北市新店區安華路28-1號","121.519186666667","24.96069"
"231057","515-UM","2016/10/31 17:59:45","新北市新店區安華路28-1號","121.519805","24.96099"
"231052","720-UM","2016/10/31 17:59:55","新北市新店區安華路28-1號","121.519313333333","24.9613183333333"
"241024","065-VK","2016/10/31 17:59:45","新北市三重區後竹圍街205巷50號","121.484285","25.07315"
"241016","266-UM","2016/10/31 17:59:50","新北市三重區新北大道一段66號","121.487208333333","25.06152"
"241006","398-BY","2016/10/31 17:59:56","新北市八里區中山路三段247號","121.381455","25.14023"
"241033","AAC-255","2016/10/31 17:59:51","新北市三重區重新路五段509-3號","121.472006666667","25.04653"
"235064","005-UY","2016/10/31 17:59:40","新北市中和區員山路36巷13號","121.484001666667","24.990985"
"235065","098-UM","2016/10/31 17:59:42","新北市中和區連城路308號","121.483663333333","24.9964283333333"
"235072","301-VK","2016/10/31 17:59:45","新北市中和區員山路36巷16-3號","121.485126666667","24.9914016666667"
"235034","558-UM","2016/10/31 16:21:18","新北市中和區員山路36巷16-2號","121.485171666667","24.9914716666667"
"235060","647-TV","2016/10/31 17:59:56","新北市中和區員山路36巷16-2號","121.485193333333","24.9915516666667"
"235011","732-UM","2016/10/31 15:56:58","新北市中和區員山路36巷12號","121.484028333333","24.9906433333333"
"235026","800-TS","2016/10/31 17:59:40","新北市中和區員山路36巷16-2號","121.485235","24.99169"
"247004","341-TH","2016/10/31 17:59:31","新北市八里區荖阡坑路20-9號","121.398496666667","25.1370233333333"
"247012","057-VK","2016/10/31 17:59:44","新北市蘆洲區民族路69號","121.479041666667","25.0859233333333"
