SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,36,,良好,4.1,0.27,2.3,40,14,13,1,220,2,26.91,14.08,2016-06-27 22:00
三重,新北市,49,,良好,4.6,2.07,,47,15,36,,,2,79.57,43.12,2016-06-27 22:00
三義,苗栗縣,20,,良好,1.6,0.04,12,9,0,4.1,0.9,30,1,4.83,.72,2016-06-27 22:00
土城,新北市,27,,良好,2.1,0.41,6.8,28,13,20,0.8,188,2,24.95,4.65,2016-06-27 22:00
士林,臺北市,28,,良好,3.2,0.5,13,28,5,23,2.3,170,1,34.2,11.29,2016-06-27 22:00
大同,臺北市,46,,良好,4.5,3.44,,39,13,40,,,2,126.93,87.08,2016-06-27 22:00
大里,臺中市,27,,良好,2.2,0.38,7.1,9,2,13,1.5,100,1,16,3.03,2016-06-27 22:00
大園,桃園市,32,,良好,4.1,0.23,4.3,33,20,22,0.5,143,2,26.79,4.55,2016-06-27 22:00
大寮,高雄市,31,,良好,3.9,0.16,17,22,12,8.9,0.8,278,1,10.02,1.13,2016-06-27 22:00
小港,高雄市,58,懸浮微粒,普通,7.3,0.41,4.8,33,8,10,3,86,1,16.45,6.27,2016-06-27 22:00
中山,臺北市,35,,良好,2.5,0.68,12,33,11,30,2.7,176,2,34,3.56,2016-06-27 22:00
中壢,桃園市,45,,良好,3.4,1.47,11,44,15,23,1.6,204,2,49.78,26.55,2016-06-27 22:00
仁武,高雄市,0,,,3.3,0.25,11,93,8,13,1.7,327,2,14.45,1.68,2016-06-27 22:00
斗六,雲林縣,51,懸浮微粒,普通,2,0.27,18,58,24,8.9,0.8,103,3,9.56,.66,2016-06-27 22:00
冬山,宜蘭縣,22,,良好,3.5,0.31,5.5,23,6,12,2.4,303,1,17.03,4.56,2016-06-27 22:00
古亭,臺北市,27,,良好,1.3,0.6,20,19,9,22,1.9,177,2,26.15,4.44,2016-06-27 22:00
左營,高雄市,43,,良好,3.1,0.33,7.4,30,3,12,1.7,37,1,14.58,2.72,2016-06-27 22:00
平鎮,桃園市,33,,良好,4,0.3,16,35,13,16,2.4,180,2,17.24,1.62,2016-06-27 22:00
永和,新北市,29,,良好,1.8,0.68,21,19,6,17,2,170,2,22.9,5.76,2016-06-27 22:00
安南,臺南市,25,,良好,3.6,0.31,21,25,14,13,1.2,52,1,15.18,1.81,2016-06-27 22:00
朴子,嘉義縣,38,,良好,1.9,0.17,7,41,21,8.7,1.2,32,2,10.12,1.47,2016-06-27 22:00
